T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641989846.638117563s,1641989846.648421613s,1641989846.648453457s,1641989846.640109169s,0.010304s,-0.008344s,0.000980s,0.009324,0.012748909
1641989846.640109169s,1641989846.650438748s,1641989846.650470488s,1641989846.640883024s,0.010330s,-0.009588s,0.000371s,0.009959,0.0127533
1641989846.640883024s,1641989846.651179415s,1641989846.651210348s,1641989846.641614152s,0.010296s,-0.009596s,0.000350s,0.009946,0.012753058
1641989846.641614152s,1641989846.651967360s,1641989846.652014085s,1641989846.642420356s,0.010353s,-0.009594s,0.000380s,0.009973,0.012752687
1641989846.642420356s,1641989846.652753758s,1641989846.652785605s,1641989846.643356577s,0.010334s,-0.009429s,0.000452s,0.009881,0.012752328
1641989846.643356577s,1641989846.653557611s,1641989846.653588157s,1641989846.644030678s,0.010201s,-0.009557s,0.000322s,0.009879,0.012753992
1641989846.644030678s,1641989846.654406400s,1641989846.654447905s,1641989846.644927400s,0.010376s,-0.009520s,0.000428s,0.009948,0.01275298
1641989846.644927400s,1641989846.655332503s,1641989846.655369507s,1641989846.645779493s,0.010405s,-0.009590s,0.000408s,0.009997,0.01275264
1641989846.645779493s,1641989846.656108614s,1641989846.656152763s,1641989846.648713742s,0.010329s,-0.007439s,0.001445s,0.008884,0.012752264
1641989846.648713742s,1641989846.659018381s,1641989846.659051662s,1641989846.649503584s,0.010304s,-0.009548s,0.000378s,0.009926,0.012754639
1641989846.649503584s,1641989846.659845936s,1641989846.659873580s,1641989846.650286026s,0.010342s,-0.009588s,0.000377s,0.009965,0.01275414
1641989846.650286026s,1641989846.660593428s,1641989846.660625010s,1641989846.651033784s,0.010308s,-0.009591s,0.000358s,0.009949,0.012753829
1641989846.651033784s,1641989846.661331542s,1641989846.661361427s,1641989846.651790419s,0.010298s,-0.009571s,0.000363s,0.009934,0.012752747
1641989846.651790419s,1641989846.662076358s,1641989846.662112543s,1641989846.652545714s,0.010286s,-0.009567s,0.000360s,0.009926,0.012752628
1641989846.652545714s,1641989846.662869353s,1641989846.662900324s,1641989846.653305937s,0.010324s,-0.009594s,0.000365s,0.009959,0.012753549
1641989846.653305937s,1641989846.663597173s,1641989846.663629925s,1641989846.654061266s,0.010291s,-0.009569s,0.000361s,0.00993,0.012753256
1641989846.654061266s,1641989846.664398141s,1641989846.664432889s,1641989846.654856727s,0.010337s,-0.009576s,0.000380s,0.009957,0.012753069
1641989846.654856727s,1641989846.665192123s,1641989846.665224271s,1641989846.655658326s,0.010335s,-0.009566s,0.000385s,0.009951,0.012752876
1641989846.655658326s,1641989846.665988211s,1641989846.666020923s,1641989846.656440246s,0.010330s,-0.009581s,0.000375s,0.009955,0.012753134
1641989846.656440246s,1641989846.666744597s,1641989846.666769384s,1641989846.659114624s,0.010304s,-0.007655s,0.001325s,0.00898,0.012753227
1641989846.659114624s,1641989846.669449495s,1641989846.669475877s,1641989846.659887853s,0.010335s,-0.009588s,0.000373s,0.009961,0.012753223
1641989846.659887853s,1641989846.670261793s,1641989846.670303902s,1641989846.660748056s,0.010374s,-0.009556s,0.000409s,0.009965,0.012752989
1641989846.660748056s,1641989846.671133518s,1641989846.671136874s,1641989846.661622157s,0.010386s,-0.009515s,0.000435s,0.00995,0.012752934
1641989846.661622157s,1641989846.671933784s,1641989846.671982292s,1641989846.662387169s,0.010312s,-0.009595s,0.000358s,0.009953,0.01275303
1641989846.662387169s,1641989846.672681924s,1641989846.672716744s,1641989846.663297105s,0.010295s,-0.009420s,0.000437s,0.009857,0.012752819
1641989846.663297105s,1641989846.673630829s,1641989846.673660462s,1641989846.664095218s,0.010334s,-0.009565s,0.000384s,0.009949,0.012752743
1641989846.664095218s,1641989846.674401063s,1641989846.674439870s,1641989846.664924443s,0.010306s,-0.009516s,0.000395s,0.009911,0.012752806
1641989846.664924443s,1641989846.675288674s,1641989846.675290604s,1641989846.665741454s,0.010364s,-0.009549s,0.000408s,0.009957,0.012752931
1641989846.665741454s,1641989846.676031355s,1641989846.676060542s,1641989846.666546839s,0.010290s,-0.009514s,0.000388s,0.009902,0.012753038
1641989846.666546839s,1641989846.676872350s,1641989846.676904169s,1641989846.667336113s,0.010325s,-0.009568s,0.000379s,0.009947,0.012752714
1641989846.667336113s,1641989846.677659148s,1641989846.677660992s,1641989846.668085578s,0.010323s,-0.009575s,0.000374s,0.009949,0.01275256
1641989846.668085578s,1641989846.678384034s,1641989846.678415239s,1641989846.668838887s,0.010298s,-0.009576s,0.000361s,0.009937,0.01275248
1641989846.668838887s,1641989846.679166730s,1641989846.679191113s,1641989846.669600409s,0.010328s,-0.009591s,0.000369s,0.009959,0.012752305
1641989846.669600409s,1641989846.679915610s,1641989846.679949538s,1641989846.670355921s,0.010315s,-0.009593s,0.000361s,0.009954,0.012752251
1641989846.670355921s,1641989846.680698659s,1641989846.680731171s,1641989846.671145181s,0.010343s,-0.009586s,0.000378s,0.009964,0.01275204
1641989846.671145181s,1641989846.681447874s,1641989846.681477817s,1641989846.671951638s,0.010303s,-0.009526s,0.000388s,0.009915,0.012751968
1641989846.671951638s,1641989846.682243917s,1641989846.682276346s,1641989846.672688063s,0.010292s,-0.009588s,0.000352s,0.00994,0.012751927
1641989846.672688063s,1641989846.682982771s,1641989846.683024196s,1641989846.673438235s,0.010295s,-0.009586s,0.000354s,0.00994,0.012751722
1641989846.673438235s,1641989846.683785119s,1641989846.683816637s,1641989846.674213606s,0.010347s,-0.009603s,0.000372s,0.009975,0.012751705
1641989846.674213606s,1641989846.684541044s,1641989846.684581463s,1641989846.674984849s,0.010327s,-0.009597s,0.000365s,0.009962,0.01275168
1641989846.674984849s,1641989846.685181969s,1641989846.685214315s,1641989846.675640896s,0.010197s,-0.009573s,0.000312s,0.009885,0.012751766
1641989846.675640896s,1641989846.685987908s,1641989846.686021024s,1641989846.678875639s,0.010347s,-0.007145s,0.001601s,0.008746,0.012751863
1641989846.678875639s,1641989846.689201564s,1641989846.689233666s,1641989846.679715735s,0.010326s,-0.009518s,0.000404s,0.009922,0.012751522
1641989846.679715735s,1641989846.690038114s,1641989846.690065477s,1641989846.680473699s,0.010323s,-0.009592s,0.000365s,0.009957,0.012751466
1641989846.680473699s,1641989846.690773239s,1641989846.690805072s,1641989846.681210109s,0.010299s,-0.009595s,0.000352s,0.009947,0.012751292
1641989846.681210109s,1641989846.691505207s,1641989846.691538018s,1641989846.681941228s,0.010295s,-0.009597s,0.000349s,0.009946,0.012751338
1641989846.681941228s,1641989846.692236822s,1641989846.692269083s,1641989846.682684383s,0.010296s,-0.009585s,0.000355s,0.00994,0.01275138
1641989846.682684383s,1641989846.692976965s,1641989846.693009504s,1641989846.683403023s,0.010293s,-0.009607s,0.000343s,0.00995,0.012751302
1641989846.683403023s,1641989846.693692874s,1641989846.693725818s,1641989846.684123339s,0.010290s,-0.009603s,0.000344s,0.009946,0.012751323
1641989846.684123339s,1641989846.694423274s,1641989846.694454783s,1641989846.684855317s,0.010300s,-0.009599s,0.000350s,0.00995,0.012751298
1641989846.684855317s,1641989846.695156106s,1641989846.695185121s,1641989846.685600619s,0.010301s,-0.009585s,0.000358s,0.009943,0.01275136
1641989846.685600619s,1641989846.695894286s,1641989846.695925984s,1641989846.686379064s,0.010294s,-0.009547s,0.000373s,0.00992,0.012751411
1641989846.686379064s,1641989846.696701232s,1641989846.696752665s,1641989846.687156222s,0.010322s,-0.009596s,0.000363s,0.009959,0.012751284
1641989846.687156222s,1641989846.697456240s,1641989846.697483774s,1641989846.691093577s,0.010300s,-0.006390s,0.001955s,0.008345,0.012751154
1641989846.691093577s,1641989846.701420054s,1641989846.701443153s,1641989846.691836181s,0.010326s,-0.009607s,0.000360s,0.009967,0.012751058
1641989846.691836181s,1641989846.702145720s,1641989846.702188336s,1641989846.692611048s,0.010310s,-0.009577s,0.000366s,0.009943,0.012751173
1641989846.692611048s,1641989846.702923170s,1641989846.702953679s,1641989846.693445686s,0.010312s,-0.009508s,0.000402s,0.00991,0.012750855
1641989846.693445686s,1641989846.703722024s,1641989846.703754957s,1641989846.694186502s,0.010276s,-0.009568s,0.000354s,0.009922,0.012750767
1641989846.694186502s,1641989846.704481971s,1641989846.704514580s,1641989846.694944313s,0.010296s,-0.009570s,0.000363s,0.009933,0.012750569
1641989846.694944313s,1641989846.705300746s,1641989846.705334294s,1641989846.695738923s,0.010356s,-0.009595s,0.000381s,0.009976,0.012750335
1641989846.695738923s,1641989846.706022798s,1641989846.706051444s,1641989846.696482336s,0.010284s,-0.009569s,0.000357s,0.009926,0.01275007
1641989846.696482336s,1641989846.706766865s,1641989846.706799827s,1641989846.697252571s,0.010284s,-0.009547s,0.000369s,0.009916,0.012749951
1641989846.697252571s,1641989846.707543817s,1641989846.707601479s,1641989846.698173082s,0.010291s,-0.009429s,0.000431s,0.00986,0.012749894
1641989846.698173082s,1641989846.708452344s,1641989846.708481947s,1641989846.698892912s,0.010279s,-0.009589s,0.000345s,0.009934,0.012749822
1641989846.698892912s,1641989846.709188941s,1641989846.709221181s,1641989846.699640513s,0.010296s,-0.009581s,0.000358s,0.009938,0.012749965
1641989846.699640513s,1641989846.710021856s,1641989846.710056360s,1641989846.700491717s,0.010381s,-0.009565s,0.000408s,0.009973,0.012749816
1641989846.700491717s,1641989846.710794495s,1641989846.710835159s,1641989846.701288652s,0.010303s,-0.009547s,0.000378s,0.009925,0.012749821
1641989846.701288652s,1641989846.711587559s,1641989846.711620903s,1641989846.702031342s,0.010299s,-0.009589s,0.000355s,0.009944,0.01274972
1641989846.702031342s,1641989846.712349705s,1641989846.712382227s,1641989846.702775616s,0.010318s,-0.009607s,0.000356s,0.009962,0.012749632
1641989846.702775616s,1641989846.713075227s,1641989846.713135828s,1641989846.703525460s,0.010299s,-0.009610s,0.000345s,0.009955,0.012749481
1641989846.703525460s,1641989846.713847944s,1641989846.713876985s,1641989846.704270395s,0.010322s,-0.009607s,0.000358s,0.009964,0.012749664
1641989846.704270395s,1641989846.714555794s,1641989846.714586885s,1641989846.704980929s,0.010285s,-0.009606s,0.000340s,0.009946,0.012748753
1641989846.704980929s,1641989846.715277962s,1641989846.715309477s,1641989846.709193327s,0.010297s,-0.006116s,0.002090s,0.008207,0.012748623
1641989846.709193327s,1641989846.719401931s,1641989846.719432258s,1641989846.709848473s,0.010209s,-0.009584s,0.000312s,0.009896,0.012748598
1641989846.709848473s,1641989846.720291588s,1641989846.720323425s,1641989846.710722195s,0.010443s,-0.009601s,0.000421s,0.010022,0.012748507
1641989846.710722195s,1641989846.721025995s,1641989846.721060697s,1641989846.711447057s,0.010304s,-0.009614s,0.000345s,0.009959,0.012748418
1641989846.711447057s,1641989846.721784364s,1641989846.721817433s,1641989846.712217609s,0.010337s,-0.009600s,0.000369s,0.009969,0.012748295
1641989846.712217609s,1641989846.722570241s,1641989846.722606964s,1641989846.713004657s,0.010353s,-0.009602s,0.000375s,0.009977,0.012748217
1641989846.713004657s,1641989846.723320273s,1641989846.723368988s,1641989846.713797899s,0.010316s,-0.009571s,0.000372s,0.009943,0.012748145
1641989846.713797899s,1641989846.724307624s,1641989846.724347460s,1641989846.714754576s,0.010510s,-0.009593s,0.000458s,0.010051,0.012748015
1641989846.714754576s,1641989846.725085623s,1641989846.725117013s,1641989846.719089480s,0.010331s,-0.006027s,0.002152s,0.008179,0.012748085
1641989846.719089480s,1641989846.729441755s,1641989846.729474505s,1641989846.719881392s,0.010352s,-0.009593s,0.000379s,0.009973,0.012748094
1641989846.719881392s,1641989846.730172944s,1641989846.730205830s,1641989846.720626190s,0.010292s,-0.009580s,0.000356s,0.009936,0.012748151
1641989846.720626190s,1641989846.730916888s,1641989846.730948117s,1641989846.721366730s,0.010291s,-0.009582s,0.000355s,0.009936,0.012747972
1641989846.721366730s,1641989846.731700235s,1641989846.731733459s,1641989846.722143373s,0.010334s,-0.009590s,0.000372s,0.009962,0.012747966
1641989846.722143373s,1641989846.732453770s,1641989846.732483388s,1641989846.722919003s,0.010310s,-0.009564s,0.000373s,0.009937,0.012746974
1641989846.722919003s,1641989846.733200158s,1641989846.733231660s,1641989846.723692736s,0.010281s,-0.009539s,0.000371s,0.00991,0.012748342
1641989846.723692736s,1641989846.733963229s,1641989846.733996737s,1641989846.724581346s,0.010271s,-0.009415s,0.000428s,0.009843,0.012749845
1641989846.724581346s,1641989846.734870738s,1641989846.734901469s,1641989846.725367355s,0.010289s,-0.009534s,0.000378s,0.009912,0.012749624
1641989846.725367355s,1641989846.735693668s,1641989846.735696861s,1641989846.726439822s,0.010326s,-0.009257s,0.000535s,0.009792,0.012749371
1641989846.726439822s,1641989846.736682970s,1641989846.736714326s,1641989846.727144292s,0.010243s,-0.009570s,0.000337s,0.009907,0.01275017
1641989846.727144292s,1641989846.737408741s,1641989846.737442159s,1641989846.727877616s,0.010264s,-0.009565s,0.000350s,0.009915,0.01275139
1641989846.727877616s,1641989846.738147557s,1641989846.738179728s,1641989846.728591647s,0.010270s,-0.009588s,0.000341s,0.009929,0.012751188
1641989846.728591647s,1641989846.738928571s,1641989846.738959761s,1641989846.729369901s,0.010337s,-0.009590s,0.000373s,0.009963,0.012751045
1641989846.729369901s,1641989846.739646978s,1641989846.739661258s,1641989846.730094021s,0.010277s,-0.009567s,0.000355s,0.009922,0.012750922
1641989846.730094021s,1641989846.740372035s,1641989846.740404375s,1641989846.730892986s,0.010278s,-0.009511s,0.000383s,0.009895,0.012749968
1641989846.730892986s,1641989846.741163958s,1641989846.741227096s,1641989846.731671977s,0.010271s,-0.009555s,0.000358s,0.009913,0.012749852
1641989846.731671977s,1641989846.742062792s,1641989846.742093125s,1641989846.732500511s,0.010391s,-0.009593s,0.000399s,0.009992,0.012751702
1641989846.732500511s,1641989846.742784989s,1641989846.742820079s,1641989846.733370498s,0.010284s,-0.009449s,0.000417s,0.009867,0.012754319
1641989846.733370498s,1641989846.743620217s,1641989846.743650880s,1641989846.734086062s,0.010250s,-0.009565s,0.000342s,0.009907,0.012754366
1641989846.734086062s,1641989846.744308470s,1641989846.744346550s,1641989846.734881048s,0.010222s,-0.009465s,0.000378s,0.009844,0.012754034
1641989846.734881048s,1641989846.745196683s,1641989846.745197939s,1641989846.735653725s,0.010315s,-0.009544s,0.000386s,0.00993,0.012753785
1641989846.735653725s,1641989846.746020128s,1641989846.746052502s,1641989846.736509091s,0.010366s,-0.009543s,0.000412s,0.009955,0.012755685
1641989846.736509091s,1641989846.746838283s,1641989846.746839789s,1641989846.737285869s,0.010329s,-0.009554s,0.000388s,0.009942,0.012757553
1641989846.737285869s,1641989846.747572957s,1641989846.747605595s,1641989846.738016356s,0.010287s,-0.009589s,0.000349s,0.009938,0.012757077
1641989846.738016356s,1641989846.748311657s,1641989846.748345745s,1641989846.738783127s,0.010295s,-0.009563s,0.000366s,0.009929,0.012757204
1641989846.738783127s,1641989846.749125819s,1641989846.749159425s,1641989846.739603085s,0.010343s,-0.009556s,0.000393s,0.009949,0.012756929
1641989846.739603085s,1641989846.749988878s,1641989846.750024160s,1641989846.740471737s,0.010386s,-0.009552s,0.000417s,0.009969,0.012759477
1641989846.740471737s,1641989846.750764218s,1641989846.750790479s,1641989846.743122848s,0.010292s,-0.007668s,0.001312s,0.00898,0.012758847
1641989846.743122848s,1641989846.753445134s,1641989846.753447683s,1641989846.743878850s,0.010322s,-0.009569s,0.000377s,0.009946,0.012758773
1641989846.743878850s,1641989846.754166677s,1641989846.754201586s,1641989846.744660281s,0.010288s,-0.009541s,0.000373s,0.009915,0.012758546
1641989846.744660281s,1641989846.754968661s,1641989846.755000597s,1641989846.745412568s,0.010308s,-0.009588s,0.000360s,0.009948,0.012758553
1641989846.745412568s,1641989846.755697886s,1641989846.755731105s,1641989846.746138085s,0.010285s,-0.009593s,0.000346s,0.009939,0.012758535
1641989846.746138085s,1641989846.756411291s,1641989846.756465948s,1641989846.746876646s,0.010273s,-0.009589s,0.000342s,0.009931,0.012758468
1641989846.746876646s,1641989846.757204200s,1641989846.757206475s,1641989846.747675185s,0.010328s,-0.009531s,0.000398s,0.009929,0.012758299
1641989846.747675185s,1641989846.757975356s,1641989846.757977203s,1641989846.748381291s,0.010300s,-0.009596s,0.000352s,0.009948,0.012758266
1641989846.748381291s,1641989846.758757098s,1641989846.758786521s,1641989846.754500412s,0.010376s,-0.004286s,0.003045s,0.007331,0.012758372
1641989846.754500412s,1641989846.764827413s,1641989846.764846146s,1641989846.755287956s,0.010327s,-0.009558s,0.000384s,0.009943,0.01275795
1641989846.755287956s,1641989846.765581824s,1641989846.765615669s,1641989846.756029206s,0.010294s,-0.009587s,0.000354s,0.00994,0.012760559
1641989846.756029206s,1641989846.766316683s,1641989846.766353785s,1641989846.756781955s,0.010288s,-0.009572s,0.000358s,0.00993,0.012760338
1641989846.756781955s,1641989846.767083610s,1641989846.767124951s,1641989846.757536845s,0.010302s,-0.009588s,0.000357s,0.009945,0.012760237
1641989846.757536845s,1641989846.767803865s,1641989846.767842345s,1641989846.758276921s,0.010267s,-0.009565s,0.000351s,0.009916,0.012760055
1641989846.758276921s,1641989846.897325687s,1641989846.897355950s,1641989846.887812811s,0.139049s,-0.009543s,0.064753s,0.074296,0.012759934
1641989846.887812811s,1641989846.898109825s,1641989846.898141818s,1641989846.888584250s,0.010297s,-0.009558s,0.000370s,0.009927,0.012759821
1641989846.888584250s,1641989846.898882486s,1641989846.898913445s,1641989846.889333851s,0.010298s,-0.009579s,0.000359s,0.009939,0.012759818
1641989846.889333851s,1641989846.899627894s,1641989846.899657617s,1641989846.890069256s,0.010294s,-0.009588s,0.000353s,0.009941,0.012759695
1641989846.890069256s,1641989846.900365676s,1641989846.900395502s,1641989846.890803811s,0.010296s,-0.009592s,0.000352s,0.009944,0.012759713
1641989846.890803811s,1641989846.901086712s,1641989846.901110750s,1641989846.891513760s,0.010283s,-0.009597s,0.000343s,0.00994,0.012759475
1641989846.891513760s,1641989846.901800810s,1641989846.901829394s,1641989846.892244993s,0.010287s,-0.009584s,0.000351s,0.009936,0.012759478
1641989846.892244993s,1641989846.902522256s,1641989846.902550667s,1641989846.892956957s,0.010277s,-0.009594s,0.000342s,0.009935,0.012759489
1641989846.892956957s,1641989846.903234182s,1641989846.903266189s,1641989846.893675209s,0.010277s,-0.009591s,0.000343s,0.009934,0.012759174
1641989846.893675209s,1641989846.903951151s,1641989846.903981198s,1641989846.894386693s,0.010276s,-0.009594s,0.000341s,0.009935,0.012758992
1641989846.894386693s,1641989846.904663479s,1641989846.904693933s,1641989846.897863251s,0.010277s,-0.006831s,0.001723s,0.008554,0.012758897
1641989846.897863251s,1641989846.908134464s,1641989846.908170191s,1641989846.898577055s,0.010271s,-0.009593s,0.000339s,0.009932,0.012758764
1641989846.898577055s,1641989846.908897046s,1641989846.908931986s,1641989846.899364735s,0.010320s,-0.009567s,0.000376s,0.009944,0.012758673
1641989846.899364735s,1641989846.909875403s,1641989846.909928089s,1641989846.900364325s,0.010511s,-0.009564s,0.000473s,0.010037,0.012758547
1641989846.900364325s,1641989846.910640560s,1641989846.910670485s,1641989846.901097593s,0.010276s,-0.009573s,0.000352s,0.009925,0.01275838
1641989846.901097593s,1641989846.911370754s,1641989846.911408294s,1641989846.901822625s,0.010273s,-0.009586s,0.000344s,0.009929,0.012758156
1641989846.901822625s,1641989846.912124797s,1641989846.912151807s,1641989846.902572169s,0.010302s,-0.009580s,0.000361s,0.009941,0.012757996
1641989846.902572169s,1641989846.912843603s,1641989846.912873474s,1641989846.903298774s,0.010272s,-0.009575s,0.000348s,0.009923,0.012758068
1641989846.903298774s,1641989846.913689995s,1641989846.913746457s,1641989846.904164831s,0.010391s,-0.009582s,0.000405s,0.009986,0.012758192
1641989846.904164831s,1641989846.914426267s,1641989846.914454571s,1641989846.904861262s,0.010262s,-0.009593s,0.000334s,0.009927,0.01275824
1641989846.904861262s,1641989846.915154093s,1641989846.915183100s,1641989846.905587031s,0.010293s,-0.009596s,0.000348s,0.009944,0.012758361
1641989846.905587031s,1641989846.915853186s,1641989846.915879979s,1641989846.906278020s,0.010266s,-0.009602s,0.000332s,0.009934,0.012758378
1641989846.906278020s,1641989846.916591753s,1641989846.916626080s,1641989846.907040630s,0.010314s,-0.009585s,0.000364s,0.009949,0.012758075
1641989846.907040630s,1641989846.917320091s,1641989846.917350419s,1641989846.907772434s,0.010279s,-0.009578s,0.000351s,0.009929,0.012754582
1641989846.907772434s,1641989846.918066765s,1641989846.918092251s,1641989846.908499556s,0.010294s,-0.009593s,0.000351s,0.009943,0.012754456
1641989846.908499556s,1641989846.918783890s,1641989846.918814992s,1641989846.909245180s,0.010284s,-0.009570s,0.000357s,0.009927,0.012754325
1641989846.909245180s,1641989846.919536840s,1641989846.919566063s,1641989846.909970201s,0.010292s,-0.009596s,0.000348s,0.009944,0.012754116
1641989846.909970201s,1641989846.920235527s,1641989846.920264261s,1641989846.910665498s,0.010265s,-0.009599s,0.000333s,0.009932,0.012753967
1641989846.910665498s,1641989846.920951851s,1641989846.920983246s,1641989846.911394648s,0.010286s,-0.009589s,0.000349s,0.009938,0.012753987
1641989846.911394648s,1641989846.921658424s,1641989846.921682818s,1641989846.912192283s,0.010264s,-0.009490s,0.000387s,0.009877,0.012754013
1641989846.912192283s,1641989846.922491966s,1641989846.922522546s,1641989846.912928786s,0.010300s,-0.009594s,0.000353s,0.009947,0.012753906
1641989846.912928786s,1641989846.923214901s,1641989846.923254424s,1641989846.913680916s,0.010286s,-0.009573s,0.000356s,0.00993,0.012753875
1641989846.913680916s,1641989846.923963577s,1641989846.923993433s,1641989846.914410062s,0.010283s,-0.009583s,0.000350s,0.009933,0.012753949
1641989846.914410062s,1641989846.924690933s,1641989846.924725630s,1641989846.915226410s,0.010281s,-0.009499s,0.000391s,0.00989,0.012753991
1641989846.915226410s,1641989846.925550724s,1641989846.925581615s,1641989846.915996616s,0.010324s,-0.009585s,0.000370s,0.009955,0.012754066
1641989846.915996616s,1641989846.926216402s,1641989846.926245389s,1641989846.916662394s,0.010220s,-0.009583s,0.000318s,0.009901,0.012754137
1641989846.916662394s,1641989846.926955479s,1641989846.926980911s,1641989846.919177580s,0.010293s,-0.007803s,0.001245s,0.009048,0.012754191
1641989846.919177580s,1641989846.929481004s,1641989846.929512360s,1641989846.920007135s,0.010303s,-0.009505s,0.000399s,0.009904,0.012754465
1641989846.920007135s,1641989846.930324852s,1641989846.930328383s,1641989846.920774840s,0.010318s,-0.009553s,0.000382s,0.009935,0.012754399
1641989846.920774840s,1641989846.931128849s,1641989846.931131852s,1641989846.921578561s,0.010354s,-0.009553s,0.000400s,0.009953,0.01275428
1641989846.921578561s,1641989846.931903942s,1641989846.931906031s,1641989846.922346194s,0.010325s,-0.009560s,0.000383s,0.009943,0.012754203
1641989846.922346194s,1641989846.932716812s,1641989846.932747146s,1641989846.923165804s,0.010371s,-0.009581s,0.000395s,0.009976,0.012754048
1641989846.923165804s,1641989846.933495425s,1641989846.933497523s,1641989846.923921320s,0.010330s,-0.009576s,0.000377s,0.009953,0.012753909
1641989846.923921320s,1641989846.934229780s,1641989846.934260889s,1641989846.924702992s,0.010309s,-0.009558s,0.000375s,0.009933,0.012753834
1641989846.924702992s,1641989846.934998729s,1641989846.935030007s,1641989846.925459687s,0.010296s,-0.009570s,0.000363s,0.009933,0.012753791
1641989846.925459687s,1641989846.935754106s,1641989846.935783547s,1641989846.926203202s,0.010294s,-0.009580s,0.000357s,0.009937,0.012753582
1641989846.926203202s,1641989846.936517086s,1641989846.936518949s,1641989846.926934556s,0.010314s,-0.009584s,0.000365s,0.009949,0.012753381
1641989846.926934556s,1641989846.937237812s,1641989846.937263641s,1641989846.927682612s,0.010303s,-0.009581s,0.000361s,0.009942,0.012753267
1641989846.927682612s,1641989846.937993787s,1641989846.938018341s,1641989846.931135402s,0.010311s,-0.006883s,0.001714s,0.008597,0.012753341
1641989846.931135402s,1641989846.941445578s,1641989846.941476142s,1641989846.931934634s,0.010310s,-0.009542s,0.000384s,0.009926,0.012753412
1641989846.931934634s,1641989846.942248605s,1641989846.942251893s,1641989846.932765197s,0.010314s,-0.009487s,0.000414s,0.0099,0.012753475
1641989846.932765197s,1641989846.943075898s,1641989846.943123106s,1641989846.933579877s,0.010311s,-0.009543s,0.000384s,0.009927,0.012752692
1641989846.933579877s,1641989846.943869781s,1641989846.943906429s,1641989846.934328461s,0.010290s,-0.009578s,0.000356s,0.009934,0.012752633
1641989846.934328461s,1641989846.944628971s,1641989846.944659555s,1641989846.935119119s,0.010300s,-0.009540s,0.000380s,0.00992,0.012752557
1641989846.935119119s,1641989846.945391006s,1641989846.945419614s,1641989846.935830532s,0.010272s,-0.009589s,0.000341s,0.00993,0.012752405
1641989846.935830532s,1641989846.946115169s,1641989846.946117123s,1641989846.936543029s,0.010285s,-0.009574s,0.000355s,0.009929,0.012752319
1641989846.936543029s,1641989846.946823696s,1641989846.946844925s,1641989846.937275653s,0.010281s,-0.009569s,0.000356s,0.009925,0.012752159
1641989846.937275653s,1641989846.947570219s,1641989846.947595284s,1641989846.938047032s,0.010295s,-0.009548s,0.000373s,0.009922,0.012752139
1641989846.938047032s,1641989846.948303311s,1641989846.948321692s,1641989846.938766835s,0.010256s,-0.009555s,0.000351s,0.009906,0.012751997
1641989846.938766835s,1641989846.949047270s,1641989846.949066073s,1641989846.939594916s,0.010281s,-0.009471s,0.000405s,0.009876,0.012752137
1641989846.939594916s,1641989846.949870609s,1641989846.949902523s,1641989846.940335483s,0.010276s,-0.009567s,0.000354s,0.009921,0.012752147
1641989846.940335483s,1641989846.950633356s,1641989846.950651737s,1641989846.941059425s,0.010298s,-0.009592s,0.000353s,0.009945,0.01275213
1641989846.941059425s,1641989846.951353562s,1641989846.951355051s,1641989846.941773934s,0.010294s,-0.009581s,0.000357s,0.009938,0.012752012
1641989846.941773934s,1641989846.952052502s,1641989846.952084621s,1641989846.942498650s,0.010279s,-0.009586s,0.000346s,0.009932,0.012751904
1641989846.942498650s,1641989846.952795631s,1641989846.952825235s,1641989846.943266525s,0.010297s,-0.009559s,0.000369s,0.009928,0.012751916
1641989846.943266525s,1641989846.953483377s,1641989846.953524945s,1641989846.943942354s,0.010217s,-0.009583s,0.000317s,0.0099,0.012751993
1641989846.943942354s,1641989846.954230981s,1641989846.954255952s,1641989846.944662147s,0.010289s,-0.009594s,0.000347s,0.009941,0.012752014
1641989846.944662147s,1641989846.954932620s,1641989846.954963876s,1641989846.945385056s,0.010271s,-0.009579s,0.000346s,0.009925,0.012751987
1641989846.945385056s,1641989846.955659552s,1641989846.955686192s,1641989846.946095085s,0.010275s,-0.009591s,0.000342s,0.009933,0.01275191
1641989846.946095085s,1641989846.956409696s,1641989846.956446004s,1641989846.946852359s,0.010315s,-0.009593s,0.000361s,0.009954,0.012751795
1641989846.946852359s,1641989846.957142221s,1641989846.957169837s,1641989846.947573518s,0.010290s,-0.009596s,0.000347s,0.009943,0.01275168
1641989846.947573518s,1641989846.957891489s,1641989846.957893588s,1641989846.948318979s,0.010318s,-0.009575s,0.000372s,0.009946,0.012751587
1641989846.948318979s,1641989846.958658191s,1641989846.958660596s,1641989846.949069317s,0.010339s,-0.009591s,0.000374s,0.009965,0.012751268
1641989846.949069317s,1641989846.959390663s,1641989846.959392498s,1641989846.949801108s,0.010321s,-0.009591s,0.000365s,0.009956,0.01275104
1641989846.949801108s,1641989846.960108534s,1641989846.960110351s,1641989846.950549871s,0.010307s,-0.009561s,0.000373s,0.009934,0.01275084
1641989846.950549871s,1641989846.960861378s,1641989846.960863795s,1641989846.951279458s,0.010312s,-0.009584s,0.000364s,0.009948,0.012750662
1641989846.951279458s,1641989846.961640144s,1641989846.961641957s,1641989846.952058940s,0.010361s,-0.009583s,0.000389s,0.009972,0.012750576
