T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992399.621835865s,1641992399.622270986s,1641992399.622292734s,1641992399.622584040s,0.000435s,0.000291s,0.000363s,0.000072,0.002968491
1641992399.622584040s,1641992399.623013056s,1641992399.623034161s,1641992399.623305378s,0.000429s,0.000271s,0.000350s,0.000079,0.002970994
1641992399.623305378s,1641992399.623763480s,1641992399.623789875s,1641992399.624077040s,0.000458s,0.000287s,0.000373s,0.000085,0.002972569
1641992399.624077040s,1641992399.624518763s,1641992399.624571929s,1641992399.624844202s,0.000442s,0.000272s,0.000357s,0.000085,0.002972062
1641992399.624844202s,1641992399.625294773s,1641992399.625311576s,1641992399.629544265s,0.000450s,0.004233s,0.002342s,-0.001891,0.002971975
1641992399.629544265s,1641992399.629956386s,1641992399.629979172s,1641992399.630259974s,0.000412s,0.000281s,0.000347s,0.000066,0.002971607
1641992399.630259974s,1641992399.630672357s,1641992399.630695740s,1641992399.630966126s,0.000412s,0.000270s,0.000341s,0.000071,0.002971267
1641992399.630966126s,1641992399.631384233s,1641992399.631421573s,1641992399.631684954s,0.000418s,0.000263s,0.000341s,0.000077,0.002971069
1641992399.631684954s,1641992399.632084508s,1641992399.632113518s,1641992399.632415654s,0.000400s,0.000302s,0.000351s,0.000049,0.0029707
1641992399.632415654s,1641992399.632817030s,1641992399.632863115s,1641992399.633125134s,0.000401s,0.000262s,0.000332s,0.00007,0.00297147
1641992399.633125134s,1641992399.633521916s,1641992399.633544862s,1641992399.633802823s,0.000397s,0.000258s,0.000327s,0.000069,0.002971091
1641992399.633802823s,1641992399.634218294s,1641992399.634253862s,1641992399.634538547s,0.000415s,0.000285s,0.000350s,0.000065,0.002970545
1641992399.634538547s,1641992399.634971253s,1641992399.635014470s,1641992399.635297756s,0.000432s,0.000283s,0.000358s,0.000075,0.002970183
1641992399.635297756s,1641992399.635791547s,1641992399.635848028s,1641992399.636102630s,0.000494s,0.000255s,0.000374s,0.00012,0.002970097
1641992399.636102630s,1641992399.636522329s,1641992399.636543585s,1641992399.636813745s,0.000420s,0.000270s,0.000345s,0.000075,0.002971045
1641992399.636813745s,1641992399.637242076s,1641992399.637294130s,1641992399.637575384s,0.000428s,0.000281s,0.000355s,0.000074,0.002970722
1641992399.637575384s,1641992399.637981544s,1641992399.638006109s,1641992399.638283124s,0.000406s,0.000277s,0.000342s,0.000065,0.00297043
1641992399.638283124s,1641992399.638700414s,1641992399.638720151s,1641992399.639034553s,0.000417s,0.000314s,0.000366s,0.000051,0.002973288
1641992399.639034553s,1641992399.639446281s,1641992399.639467744s,1641992399.639735523s,0.000412s,0.000268s,0.000340s,0.000072,0.002973041
1641992399.639735523s,1641992399.640184199s,1641992399.640205742s,1641992399.640478991s,0.000449s,0.000273s,0.000361s,0.000088,0.002972494
1641992399.640478991s,1641992399.640921762s,1641992399.640986659s,1641992399.641320957s,0.000443s,0.000334s,0.000389s,0.000054,0.002976716
1641992399.641320957s,1641992399.641761918s,1641992399.641805059s,1641992399.642091279s,0.000441s,0.000286s,0.000364s,0.000077,0.002976481
1641992399.642091279s,1641992399.642507773s,1641992399.642530383s,1641992399.642794682s,0.000417s,0.000264s,0.000340s,0.000076,0.002976364
1641992399.642794682s,1641992399.643226743s,1641992399.643248433s,1641992399.643530871s,0.000432s,0.000283s,0.000357s,0.000075,0.002976025
1641992399.643530871s,1641992399.643965528s,1641992399.643988500s,1641992399.644278911s,0.000435s,0.000290s,0.000363s,0.000072,0.002975048
1641992399.644278911s,1641992399.644762116s,1641992399.644801535s,1641992399.654029260s,0.000483s,0.009228s,0.004855s,-0.004372,0.002977741
1641992399.654029260s,1641992399.654468582s,1641992399.654492819s,1641992399.654802561s,0.000439s,0.000310s,0.000374s,0.000065,0.002979052
1641992399.654802561s,1641992399.655224262s,1641992399.655281986s,1641992399.655567169s,0.000422s,0.000285s,0.000353s,0.000068,0.002978424
1641992399.655567169s,1641992399.656011203s,1641992399.656032300s,1641992399.656346900s,0.000444s,0.000314s,0.000379s,0.000065,0.002978121
1641992399.656346900s,1641992399.656851705s,1641992399.656853644s,1641992399.657135453s,0.000505s,0.000282s,0.000393s,0.000112,0.002977443
1641992399.657135453s,1641992399.657548836s,1641992399.657570541s,1641992399.657869410s,0.000413s,0.000299s,0.000356s,0.000057,0.002977448
1641992399.657869410s,1641992399.658279307s,1641992399.658300373s,1641992399.658576020s,0.000410s,0.000276s,0.000343s,0.000067,0.002977385
1641992399.658576020s,1641992399.658994155s,1641992399.659012510s,1641992399.662249712s,0.000418s,0.003237s,0.001828s,-0.00141,0.002977355
1641992399.662249712s,1641992399.662714970s,1641992399.662732652s,1641992399.663068831s,0.000465s,0.000336s,0.000401s,0.000064,0.002977326
1641992399.663068831s,1641992399.663517683s,1641992399.663540132s,1641992399.663866118s,0.000449s,0.000326s,0.000387s,0.000062,0.002977412
1641992399.663866118s,1641992399.664281229s,1641992399.664302467s,1641992399.664596611s,0.000415s,0.000294s,0.000355s,0.00006,0.002977179
1641992399.664596611s,1641992399.664991048s,1641992399.665014042s,1641992399.665331182s,0.000395s,0.000317s,0.000356s,0.000039,0.002976727
1641992399.665331182s,1641992399.665743246s,1641992399.665781799s,1641992399.666164140s,0.000412s,0.000382s,0.000397s,0.000015,0.002976507
1641992399.666164140s,1641992399.666509421s,1641992399.666530083s,1641992399.666905313s,0.000345s,0.000375s,0.000360s,-0.000015,0.002976194
1641992399.666905313s,1641992399.667306949s,1641992399.667332501s,1641992399.667699664s,0.000401s,0.000367s,0.000384s,0.000017,0.002975611
1641992399.667699664s,1641992399.668110982s,1641992399.668130845s,1641992399.668496055s,0.000412s,0.000365s,0.000388s,0.000023,0.002975304
1641992399.668496055s,1641992399.668899512s,1641992399.668957217s,1641992399.669274793s,0.000403s,0.000318s,0.000360s,0.000043,0.0029749
1641992399.669274793s,1641992399.669695194s,1641992399.669717101s,1641992399.670030175s,0.000420s,0.000313s,0.000367s,0.000054,0.002974749
1641992399.670030175s,1641992399.670429908s,1641992399.670451802s,1641992399.670813499s,0.000400s,0.000362s,0.000381s,0.000019,0.002975814
1641992399.670813499s,1641992399.671203956s,1641992399.671226028s,1641992399.671538388s,0.000390s,0.000312s,0.000351s,0.000039,0.002975808
1641992399.671538388s,1641992399.671961342s,1641992399.671982465s,1641992399.672291804s,0.000423s,0.000309s,0.000366s,0.000057,0.002975527
1641992399.672291804s,1641992399.672677784s,1641992399.672700636s,1641992399.672974476s,0.000386s,0.000274s,0.000330s,0.000056,0.002974585
1641992399.672974476s,1641992399.673371031s,1641992399.673392358s,1641992399.673697036s,0.000396s,0.000305s,0.000351s,0.000046,0.002974471
1641992399.673697036s,1641992399.674156940s,1641992399.674190662s,1641992399.674572993s,0.000460s,0.000382s,0.000421s,0.000039,0.002975424
1641992399.674572993s,1641992399.675004333s,1641992399.675025664s,1641992399.675293037s,0.000431s,0.000267s,0.000349s,0.000082,0.002975158
1641992399.675293037s,1641992399.675752795s,1641992399.675774177s,1641992399.676064026s,0.000460s,0.000290s,0.000375s,0.000085,0.002974978
1641992399.676064026s,1641992399.676482221s,1641992399.676517386s,1641992399.676794414s,0.000418s,0.000277s,0.000348s,0.000071,0.002974849
1641992399.676794414s,1641992399.677219683s,1641992399.677242920s,1641992399.677556534s,0.000425s,0.000314s,0.000369s,0.000056,0.002974501
1641992399.677556534s,1641992399.677974610s,1641992399.678012814s,1641992399.678303900s,0.000418s,0.000291s,0.000355s,0.000064,0.002977481
1641992399.678303900s,1641992399.678757871s,1641992399.678759576s,1641992399.679072169s,0.000454s,0.000313s,0.000383s,0.000071,0.002976904
1641992399.679072169s,1641992399.679485288s,1641992399.679506945s,1641992399.682059845s,0.000413s,0.002553s,0.001483s,-0.00107,0.002976516
1641992399.682059845s,1641992399.682519582s,1641992399.682558642s,1641992399.682954192s,0.000460s,0.000396s,0.000428s,0.000032,0.002976223
1641992399.682954192s,1641992399.683461608s,1641992399.683481762s,1641992399.683771682s,0.000508s,0.000290s,0.000399s,0.000109,0.002977142
1641992399.683771682s,1641992399.684180847s,1641992399.684202834s,1641992399.684531590s,0.000409s,0.000329s,0.000369s,0.00004,0.00297689
1641992399.684531590s,1641992399.685076637s,1641992399.685105771s,1641992399.685371771s,0.000545s,0.000266s,0.000406s,0.000139,0.002976588
1641992399.685371771s,1641992399.685819356s,1641992399.685872945s,1641992399.686204649s,0.000448s,0.000332s,0.000390s,0.000058,0.002978723
1641992399.686204649s,1641992399.686671341s,1641992399.686712240s,1641992399.687032511s,0.000467s,0.000320s,0.000393s,0.000073,0.002978442
1641992399.687032511s,1641992399.687486907s,1641992399.687527897s,1641992399.687850570s,0.000454s,0.000323s,0.000389s,0.000066,0.002977812
1641992399.687850570s,1641992399.688311323s,1641992399.688332841s,1641992399.688611963s,0.000461s,0.000279s,0.000370s,0.000091,0.002977885
1641992399.688611963s,1641992399.689073777s,1641992399.689130601s,1641992399.689470571s,0.000462s,0.000340s,0.000401s,0.000061,0.002977441
1641992399.689470571s,1641992399.689929075s,1641992399.689968286s,1641992399.690294662s,0.000458s,0.000326s,0.000392s,0.000066,0.002977313
1641992399.690294662s,1641992399.690735778s,1641992399.690754987s,1641992399.694171590s,0.000441s,0.003417s,0.001929s,-0.001488,0.002978239
1641992399.694171590s,1641992399.694595418s,1641992399.694610628s,1641992399.694964379s,0.000424s,0.000354s,0.000389s,0.000035,0.002978206
1641992399.694964379s,1641992399.695530938s,1641992399.695565454s,1641992399.695884199s,0.000566s,0.000319s,0.000443s,0.000124,0.002977416
1641992399.695884199s,1641992399.696316126s,1641992399.696342519s,1641992399.696636395s,0.000432s,0.000294s,0.000363s,0.000069,0.002977215
1641992399.696636395s,1641992399.697122254s,1641992399.697153710s,1641992399.697463376s,0.000486s,0.000309s,0.000398s,0.000088,0.002976632
1641992399.697463376s,1641992399.697936920s,1641992399.697957692s,1641992399.698220421s,0.000474s,0.000263s,0.000368s,0.000106,0.002976447
1641992399.698220421s,1641992399.698641075s,1641992399.698665710s,1641992399.698990338s,0.000421s,0.000325s,0.000373s,0.000048,0.002976292
1641992399.698990338s,1641992399.699401798s,1641992399.699419068s,1641992399.699731035s,0.000412s,0.000312s,0.000362s,0.00005,0.00297615
1641992399.699731035s,1641992399.700161901s,1641992399.700201896s,1641992399.700490599s,0.000431s,0.000289s,0.000360s,0.000071,0.002976075
1641992399.700490599s,1641992399.700897128s,1641992399.700919045s,1641992399.701229147s,0.000407s,0.000310s,0.000358s,0.000048,0.002975871
1641992399.701229147s,1641992399.701634561s,1641992399.701653658s,1641992399.702731819s,0.000406s,0.001078s,0.000742s,-0.000336,0.002975762
1641992399.702731819s,1641992399.703239839s,1641992399.703279714s,1641992399.703563946s,0.000508s,0.000284s,0.000396s,0.000112,0.002975676
1641992399.703563946s,1641992399.704003119s,1641992399.704043664s,1641992399.704328179s,0.000439s,0.000284s,0.000362s,0.000077,0.002976057
1641992399.704328179s,1641992399.704773195s,1641992399.704811910s,1641992399.705119578s,0.000445s,0.000308s,0.000376s,0.000069,0.002975752
1641992399.705119578s,1641992399.705536998s,1641992399.705558930s,1641992399.705876606s,0.000417s,0.000318s,0.000368s,0.00005,0.002975636
1641992399.705876606s,1641992399.706279071s,1641992399.706298752s,1641992399.706593706s,0.000402s,0.000295s,0.000349s,0.000054,0.002975542
1641992399.706593706s,1641992399.707017676s,1641992399.707039593s,1641992399.707348914s,0.000424s,0.000309s,0.000367s,0.000057,0.002975202
1641992399.707348914s,1641992399.707774054s,1641992399.707797130s,1641992399.708116284s,0.000425s,0.000319s,0.000372s,0.000053,0.002975025
1641992399.708116284s,1641992399.708555531s,1641992399.708576404s,1641992399.709039396s,0.000439s,0.000463s,0.000451s,-0.000012,0.002975978
1641992399.709039396s,1641992399.709522815s,1641992399.709555847s,1641992399.709902332s,0.000483s,0.000346s,0.000415s,0.000068,0.00297855
1641992399.709902332s,1641992399.710324463s,1641992399.710359221s,1641992399.710677189s,0.000422s,0.000318s,0.000370s,0.000052,0.002978284
1641992399.710677189s,1641992399.711107025s,1641992399.711168703s,1641992399.711448407s,0.000430s,0.000280s,0.000355s,0.000075,0.002977796
1641992399.711448407s,1641992399.711901506s,1641992399.711958324s,1641992399.712302957s,0.000453s,0.000345s,0.000399s,0.000054,0.002977476
1641992399.712302957s,1641992399.712593683s,1641992399.712648198s,1641992399.712980580s,0.000291s,0.000332s,0.000312s,-0.000021,0.002979889
1641992399.712980580s,1641992399.713407560s,1641992399.713427872s,1641992399.713720266s,0.000427s,0.000293s,0.000360s,0.000067,0.002979591
1641992399.713720266s,1641992399.714061803s,1641992399.714102431s,1641992399.714387383s,0.000341s,0.000285s,0.000313s,0.000028,0.002981864
1641992399.714387383s,1641992399.714799166s,1641992399.714816897s,1641992399.717978419s,0.000412s,0.003162s,0.001787s,-0.001375,0.002981438
1641992399.717978419s,1641992399.718444803s,1641992399.718465204s,1641992399.718809919s,0.000466s,0.000345s,0.000406s,0.000061,0.002981364
1641992399.718809919s,1641992399.719277103s,1641992399.719315586s,1641992399.719586878s,0.000467s,0.000271s,0.000369s,0.000098,0.002981057
1641992399.719586878s,1641992399.720034623s,1641992399.720057184s,1641992399.720343200s,0.000448s,0.000286s,0.000367s,0.000081,0.002980839
1641992399.720343200s,1641992399.720773458s,1641992399.720806820s,1641992399.721134633s,0.000430s,0.000328s,0.000379s,0.000051,0.002980778
1641992399.721134633s,1641992399.721567296s,1641992399.721591569s,1641992399.721886509s,0.000433s,0.000295s,0.000364s,0.000069,0.00298047
1641992399.721886509s,1641992399.722322094s,1641992399.722353299s,1641992399.722637744s,0.000436s,0.000284s,0.000360s,0.000076,0.002980241
1641992399.722637744s,1641992399.723048191s,1641992399.723067781s,1641992399.723411540s,0.000411s,0.000344s,0.000377s,0.000033,0.002980076
1641992399.723411540s,1641992399.723861466s,1641992399.723900336s,1641992399.724225350s,0.000450s,0.000325s,0.000387s,0.000062,0.002977254
1641992399.724225350s,1641992399.724647169s,1641992399.724668269s,1641992399.724977478s,0.000422s,0.000309s,0.000366s,0.000056,0.002977114
1641992399.724977478s,1641992399.725412001s,1641992399.725433390s,1641992399.725722812s,0.000434s,0.000289s,0.000362s,0.000072,0.002976896
1641992399.725722812s,1641992399.726211849s,1641992399.726253614s,1641992399.726542921s,0.000489s,0.000289s,0.000389s,0.0001,0.002976871
1641992399.726542921s,1641992399.727066085s,1641992399.727081546s,1641992399.730193466s,0.000523s,0.003112s,0.001817s,-0.001294,0.002976722
1641992399.730193466s,1641992399.730633678s,1641992399.730670175s,1641992399.730992206s,0.000440s,0.000322s,0.000381s,0.000059,0.002976479
1641992399.730992206s,1641992399.731456055s,1641992399.731479378s,1641992399.731816918s,0.000464s,0.000338s,0.000401s,0.000063,0.002976395
1641992399.731816918s,1641992399.732241854s,1641992399.732261474s,1641992399.732537636s,0.000425s,0.000276s,0.000351s,0.000074,0.002976349
1641992399.732537636s,1641992399.732947181s,1641992399.732964845s,1641992399.733265250s,0.000409s,0.000300s,0.000355s,0.000054,0.002976288
1641992399.733265250s,1641992399.733697674s,1641992399.733722595s,1641992399.734018268s,0.000432s,0.000296s,0.000364s,0.000068,0.002976245
1641992399.734018268s,1641992399.734444842s,1641992399.734468782s,1641992399.734792065s,0.000427s,0.000323s,0.000375s,0.000052,0.002975919
1641992399.734792065s,1641992399.735207646s,1641992399.735238349s,1641992399.735573472s,0.000416s,0.000335s,0.000375s,0.00004,0.002975583
1641992399.735573472s,1641992399.735996264s,1641992399.736020906s,1641992399.736340960s,0.000423s,0.000320s,0.000371s,0.000051,0.002975487
1641992399.736340960s,1641992399.736788195s,1641992399.736824288s,1641992399.737117925s,0.000447s,0.000294s,0.000371s,0.000077,0.002975203
1641992399.737117925s,1641992399.737534918s,1641992399.737553556s,1641992399.739117906s,0.000417s,0.001564s,0.000991s,-0.000574,0.00297516
1641992399.739117906s,1641992399.740376465s,1641992399.740379012s,1641992399.740737434s,0.001259s,0.000358s,0.000808s,0.00045,0.002975071
1641992399.740737434s,1641992399.741170967s,1641992399.741203231s,1641992399.741457820s,0.000433s,0.000255s,0.000344s,0.000089,0.002975029
1641992399.741457820s,1641992399.741924163s,1641992399.741954373s,1641992399.742225146s,0.000466s,0.000271s,0.000368s,0.000098,0.00297492
1641992399.742225146s,1641992399.742668681s,1641992399.742719661s,1641992399.742994139s,0.000443s,0.000274s,0.000359s,0.000085,0.002974951
1641992399.742994139s,1641992399.743270972s,1641992399.743293822s,1641992399.743616775s,0.000277s,0.000323s,0.000300s,-0.000023,0.002974856
1641992399.743616775s,1641992399.744031594s,1641992399.744053493s,1641992399.744334080s,0.000415s,0.000280s,0.000348s,0.000067,0.002974523
1641992399.744334080s,1641992399.744792549s,1641992399.744811819s,1641992399.753995386s,0.000458s,0.009184s,0.004821s,-0.004363,0.002974393
1641992399.753995386s,1641992399.754423634s,1641992399.754442276s,1641992399.754739051s,0.000428s,0.000297s,0.000363s,0.000066,0.002974258
1641992399.754739051s,1641992399.755157973s,1641992399.755181845s,1641992399.755454340s,0.000419s,0.000273s,0.000346s,0.000073,0.002974177
1641992399.755454340s,1641992399.755884530s,1641992399.755909268s,1641992399.756215723s,0.000430s,0.000307s,0.000368s,0.000062,0.002973883
1641992399.756215723s,1641992399.756664834s,1641992399.756693179s,1641992399.756989732s,0.000449s,0.000297s,0.000373s,0.000076,0.002973611
1641992399.756989732s,1641992399.757454842s,1641992399.757472704s,1641992399.757746362s,0.000465s,0.000274s,0.000369s,0.000096,0.002973329
1641992399.757746362s,1641992399.758223617s,1641992399.758245820s,1641992399.758537132s,0.000477s,0.000291s,0.000384s,0.000093,0.002972972
1641992399.758537132s,1641992399.759043317s,1641992399.759046293s,1641992399.762113851s,0.000506s,0.003067s,0.001787s,-0.001281,0.002974169
1641992399.762113851s,1641992399.762540802s,1641992399.762562882s,1641992399.762870886s,0.000427s,0.000308s,0.000367s,0.00006,0.002973534
1641992399.762870886s,1641992399.763295124s,1641992399.763314027s,1641992399.763598015s,0.000424s,0.000284s,0.000354s,0.00007,0.002974274
1641992399.763598015s,1641992399.764019152s,1641992399.764039837s,1641992399.764340793s,0.000421s,0.000301s,0.000361s,0.00006,0.002973953
1641992399.764340793s,1641992399.764747205s,1641992399.764767685s,1641992399.765095598s,0.000406s,0.000328s,0.000367s,0.000039,0.002973752
1641992399.765095598s,1641992399.765522611s,1641992399.765562707s,1641992399.765818127s,0.000427s,0.000255s,0.000341s,0.000086,0.002973539
1641992399.765818127s,1641992399.766257197s,1641992399.766280617s,1641992399.766549138s,0.000439s,0.000268s,0.000354s,0.000085,0.002973946
1641992399.766549138s,1641992399.767245988s,1641992399.767339568s,1641992399.767629058s,0.000697s,0.000290s,0.000493s,0.000204,0.002973677
1641992399.767629058s,1641992399.768057394s,1641992399.768075814s,1641992399.768330533s,0.000428s,0.000255s,0.000342s,0.000087,0.002975146
1641992399.768330533s,1641992399.768732437s,1641992399.768752993s,1641992399.769052702s,0.000402s,0.000300s,0.000351s,0.000051,0.00297495
1641992399.769052702s,1641992399.769467750s,1641992399.769488943s,1641992399.769772584s,0.000415s,0.000283s,0.000349s,0.000066,0.002974731
1641992399.769772584s,1641992399.770187130s,1641992399.770207403s,1641992399.770477069s,0.000415s,0.000270s,0.000342s,0.000072,0.002974664
1641992399.770477069s,1641992399.770892163s,1641992399.770910733s,1641992399.771198649s,0.000415s,0.000288s,0.000352s,0.000064,0.002973975
1641992399.771198649s,1641992399.771624019s,1641992399.771645430s,1641992399.771948316s,0.000425s,0.000303s,0.000364s,0.000061,0.002973841
1641992399.771948316s,1641992399.772349246s,1641992399.772370285s,1641992399.772633698s,0.000401s,0.000263s,0.000332s,0.000069,0.002973676
1641992399.772633698s,1641992399.773037320s,1641992399.773059956s,1641992399.773352505s,0.000404s,0.000293s,0.000348s,0.000055,0.002973436
1641992399.773352505s,1641992399.773762747s,1641992399.773783920s,1641992399.774054430s,0.000410s,0.000271s,0.000340s,0.00007,0.0029733
1641992399.774054430s,1641992399.774474570s,1641992399.774500900s,1641992399.774795374s,0.000420s,0.000294s,0.000357s,0.000063,0.002973125
1641992399.774795374s,1641992399.775480337s,1641992399.775481721s,1641992399.775817453s,0.000685s,0.000336s,0.000510s,0.000175,0.002973101
1641992399.775817453s,1641992399.776241120s,1641992399.776295447s,1641992399.776565475s,0.000424s,0.000270s,0.000347s,0.000077,0.002973025
1641992399.776565475s,1641992399.776978431s,1641992399.777000542s,1641992399.777270990s,0.000413s,0.000271s,0.000342s,0.000071,0.002973088
1641992399.777270990s,1641992399.777687971s,1641992399.777709229s,1641992399.777972108s,0.000417s,0.000263s,0.000340s,0.000077,0.002973141
1641992399.777972108s,1641992399.778411854s,1641992399.778458969s,1641992399.778754421s,0.000440s,0.000295s,0.000368s,0.000072,0.0029732
1641992399.778754421s,1641992399.779220664s,1641992399.779222443s,1641992399.779501966s,0.000466s,0.000279s,0.000373s,0.000093,0.00297312
1641992399.779501966s,1641992399.779924058s,1641992399.779944835s,1641992399.780237987s,0.000422s,0.000293s,0.000358s,0.000065,0.002973109
1641992399.780237987s,1641992399.780684588s,1641992399.780709876s,1641992399.786155140s,0.000447s,0.005445s,0.002946s,-0.002499,0.002973104
1641992399.786155140s,1641992399.786683558s,1641992399.786712170s,1641992399.790136493s,0.000528s,0.003424s,0.001976s,-0.001448,0.002972839
1641992399.790136493s,1641992399.790578615s,1641992399.790602041s,1641992399.790877494s,0.000442s,0.000276s,0.000359s,0.000083,0.00297257
1641992399.790877494s,1641992399.791306645s,1641992399.791334254s,1641992399.791672192s,0.000429s,0.000338s,0.000384s,0.000046,0.00297239
1641992399.791672192s,1641992399.792116422s,1641992399.792144597s,1641992399.792470716s,0.000444s,0.000326s,0.000385s,0.000059,0.00297212
1641992399.792470716s,1641992399.792927097s,1641992399.792951652s,1641992399.793264116s,0.000456s,0.000313s,0.000384s,0.000072,0.002972355
1641992399.793264116s,1641992399.793697753s,1641992399.793716828s,1641992399.794010773s,0.000434s,0.000294s,0.000364s,0.00007,0.002972166
1641992399.794010773s,1641992399.794434605s,1641992399.794454797s,1641992399.794743286s,0.000424s,0.000288s,0.000356s,0.000068,0.002972049
1641992399.794743286s,1641992399.795199139s,1641992399.795217175s,1641992399.798174367s,0.000456s,0.002957s,0.001706s,-0.001251,0.00297197
1641992399.798174367s,1641992399.798627876s,1641992399.798649915s,1641992399.798956126s,0.000453s,0.000306s,0.000380s,0.000074,0.002971922
1641992399.798956126s,1641992399.799406345s,1641992399.799430025s,1641992399.799707863s,0.000450s,0.000278s,0.000364s,0.000086,0.002971841
1641992399.799707863s,1641992399.800107981s,1641992399.800128866s,1641992399.800461009s,0.000400s,0.000332s,0.000366s,0.000034,0.002971735
1641992399.800461009s,1641992399.800898842s,1641992399.800922269s,1641992399.801213286s,0.000438s,0.000291s,0.000364s,0.000073,0.002971715
1641992399.801213286s,1641992399.801612280s,1641992399.801631059s,1641992399.801953601s,0.000399s,0.000323s,0.000361s,0.000038,0.002971681
1641992399.801953601s,1641992399.802364955s,1641992399.802391308s,1641992399.802723184s,0.000412s,0.000332s,0.000372s,0.00004,0.002971534
1641992399.802723184s,1641992399.803160847s,1641992399.803173522s,1641992399.803516440s,0.000438s,0.000343s,0.000390s,0.000047,0.002971406
1641992399.803516440s,1641992399.803928987s,1641992399.803957841s,1641992399.804269515s,0.000413s,0.000312s,0.000362s,0.000051,0.002971097
1641992399.804269515s,1641992399.804707808s,1641992399.804746683s,1641992399.805015358s,0.000438s,0.000269s,0.000353s,0.000085,0.002970927
1641992399.805015358s,1641992399.805448076s,1641992399.805474745s,1641992399.805781588s,0.000433s,0.000307s,0.000370s,0.000063,0.002970733
1641992399.805781588s,1641992399.806208832s,1641992399.806238692s,1641992399.806554120s,0.000427s,0.000315s,0.000371s,0.000056,0.002970633
1641992399.806554120s,1641992399.806978686s,1641992399.807004793s,1641992399.807275087s,0.000425s,0.000270s,0.000347s,0.000077,0.002970586
1641992399.807275087s,1641992399.807611328s,1641992399.807622403s,1641992399.807934106s,0.000336s,0.000312s,0.000324s,0.000012,0.002970251
1641992399.807934106s,1641992399.808348910s,1641992399.808377790s,1641992399.808671949s,0.000415s,0.000294s,0.000355s,0.00006,0.002970022
1641992399.808671949s,1641992399.809095545s,1641992399.809124383s,1641992399.809420563s,0.000424s,0.000296s,0.000360s,0.000064,0.002970015
1641992399.809420563s,1641992399.809903419s,1641992399.809928278s,1641992399.810194589s,0.000483s,0.000266s,0.000375s,0.000108,0.002969945
1641992399.810194589s,1641992399.810630723s,1641992399.810654658s,1641992399.810946248s,0.000436s,0.000292s,0.000364s,0.000072,0.002970032
1641992399.810946248s,1641992399.811368814s,1641992399.811399097s,1641992399.811718935s,0.000422s,0.000320s,0.000371s,0.000051,0.002970039
1641992399.811718935s,1641992399.812174820s,1641992399.812200396s,1641992399.812492783s,0.000456s,0.000293s,0.000374s,0.000082,0.002970022
1641992399.812492783s,1641992399.812931825s,1641992399.812958563s,1641992399.813222675s,0.000439s,0.000264s,0.000352s,0.000087,0.002969957
1641992399.813222675s,1641992399.813641790s,1641992399.813666665s,1641992399.813926083s,0.000419s,0.000259s,0.000339s,0.00008,0.002969625
1641992399.813926083s,1641992399.814369803s,1641992399.814395912s,1641992399.814655678s,0.000444s,0.000260s,0.000352s,0.000092,0.002969608
1641992399.814655678s,1641992399.815080476s,1641992399.815106337s,1641992399.815384975s,0.000425s,0.000278s,0.000352s,0.000073,0.002969348
1641992399.815384975s,1641992399.815844035s,1641992399.815901791s,1641992399.818098850s,0.000459s,0.002197s,0.001328s,-0.000869,0.002971459
1641992399.818098850s,1641992399.818514257s,1641992399.818541092s,1641992399.818897283s,0.000416s,0.000356s,0.000386s,0.00003,0.002971275
1641992399.818897283s,1641992399.819357266s,1641992399.819384218s,1641992399.819720698s,0.000460s,0.000336s,0.000398s,0.000062,0.00297116
1641992399.819720698s,1641992399.820159950s,1641992399.820189068s,1641992399.820517330s,0.000439s,0.000328s,0.000384s,0.000055,0.00297103
1641992399.820517330s,1641992399.820951599s,1641992399.820979450s,1641992399.821324575s,0.000434s,0.000345s,0.000390s,0.000045,0.002970869
1641992399.821324575s,1641992399.821783844s,1641992399.821786155s,1641992399.822081950s,0.000459s,0.000296s,0.000378s,0.000082,0.002970779
1641992399.822081950s,1641992399.822497659s,1641992399.822541068s,1641992399.822826197s,0.000416s,0.000285s,0.000350s,0.000065,0.002970652
1641992399.822826197s,1641992399.823240061s,1641992399.823267684s,1641992399.823603033s,0.000414s,0.000335s,0.000375s,0.000039,0.002970574
1641992399.823603033s,1641992399.824025244s,1641992399.824054909s,1641992399.824368389s,0.000422s,0.000314s,0.000368s,0.000054,0.002970438
1641992399.824368389s,1641992399.824788138s,1641992400,,,,,,0.002970388
,,,,,,,,0.002970415
,,,,,,,,0.00297038
,,,,,,,,0.002970405
,,,,,,,,0.002970373
,,,,,,,,0.002970354
,,,,,,,,0.002970094
,,,,,,,,0.002968998
,,,,,,,,0.0029675
,,,,,,,,0.002967384
,,,,,,,,0.002967256
,,,,,,,,0.002967186
