T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641990854.676893610s,1641990854.667215634s,1641990854.667246594s,1641990854.677746262s,-0.009678s,0.010500s,0.000411s,-0.010089,-0.007223679
1641990854.677746262s,1641990854.668011170s,1641990854.668041354s,1641990854.678541360s,-0.009735s,0.010500s,0.000382s,-0.010118,-0.007224055
1641990854.678541360s,1641990854.668819097s,1641990854.668847222s,1641990854.679411493s,-0.009722s,0.010564s,0.000421s,-0.010143,-0.007224254
1641990854.679411493s,1641990854.669697746s,1641990854.669735528s,1641990854.680301511s,-0.009714s,0.010566s,0.000426s,-0.01014,-0.007224542
1641990854.680301511s,1641990854.670595237s,1641990854.670615777s,1641990854.681074983s,-0.009706s,0.010459s,0.000377s,-0.010083,-0.007224772
1641990854.681074983s,1641990854.671379345s,1641990854.671419400s,1641990854.681896765s,-0.009696s,0.010477s,0.000391s,-0.010087,-0.007224885
1641990854.681896765s,1641990854.672256074s,1641990854.672258536s,1641990854.684984090s,-0.009641s,0.012726s,0.001542s,-0.011183,-0.00722502
1641990854.684984090s,1641990854.675279215s,1641990854.675305493s,1641990854.685733275s,-0.009705s,0.010428s,0.000361s,-0.010066,-0.007225214
1641990854.685733275s,1641990854.676021039s,1641990854.676061781s,1641990854.686492153s,-0.009712s,0.010430s,0.000359s,-0.010071,-0.007225323
1641990854.686492153s,1641990854.676769368s,1641990854.676771134s,1641990854.687185932s,-0.009723s,0.010415s,0.000346s,-0.010069,-0.007225482
1641990854.687185932s,1641990854.677506377s,1641990854.677508349s,1641990854.687916387s,-0.009680s,0.010408s,0.000364s,-0.010044,-0.007225526
1641990854.687916387s,1641990854.678194853s,1641990854.678196616s,1641990854.688616493s,-0.009722s,0.010420s,0.000349s,-0.010071,-0.007225878
1641990854.688616493s,1641990854.678887374s,1641990854.678889241s,1641990854.689304944s,-0.009729s,0.010416s,0.000343s,-0.010072,-0.007226215
1641990854.689304944s,1641990854.679600076s,1641990854.679601892s,1641990854.690053173s,-0.009705s,0.010451s,0.000373s,-0.010078,-0.007226399
1641990854.690053173s,1641990854.680339622s,1641990854.680341449s,1641990854.690775858s,-0.009714s,0.010434s,0.000360s,-0.010074,-0.007226732
1641990854.690775858s,1641990854.681018525s,1641990854.681050127s,1641990854.691480054s,-0.009757s,0.010430s,0.000336s,-0.010094,-0.007227116
1641990854.691480054s,1641990854.681733908s,1641990854.681766953s,1641990854.692186812s,-0.009746s,0.010420s,0.000337s,-0.010083,-0.007227184
1641990854.692186812s,1641990854.682432262s,1641990854.682472745s,1641990854.692938298s,-0.009755s,0.010466s,0.000355s,-0.01011,-0.007227356
1641990854.692938298s,1641990854.683159794s,1641990854.683189890s,1641990854.693664992s,-0.009778s,0.010475s,0.000348s,-0.010127,-0.007227742
1641990854.693664992s,1641990854.683913574s,1641990854.683943915s,1641990854.694360389s,-0.009752s,0.010417s,0.000332s,-0.010084,-0.007227945
1641990854.694360389s,1641990854.684619817s,1641990854.684653280s,1641990854.695146047s,-0.009741s,0.010493s,0.000376s,-0.010117,-0.007228382
1641990854.695146047s,1641990854.685408090s,1641990854.685437204s,1641990854.695865239s,-0.009738s,0.010428s,0.000345s,-0.010083,-0.007228459
1641990854.695865239s,1641990854.686120532s,1641990854.686148065s,1641990854.696581287s,-0.009745s,0.010433s,0.000344s,-0.010089,-0.007228398
1641990854.696581287s,1641990854.686960327s,1641990854.686989500s,1641990854.697512811s,-0.009621s,0.010523s,0.000451s,-0.010072,-0.007228321
1641990854.697512811s,1641990854.687830536s,1641990854.687942774s,1641990854.698369175s,-0.009682s,0.010427s,0.000372s,-0.010054,-0.007228526
1641990854.698369175s,1641990854.688625245s,1641990854.688656444s,1641990854.699079158s,-0.009744s,0.010423s,0.000340s,-0.010083,-0.007228556
1641990854.699079158s,1641990854.689263883s,1641990854.689307466s,1641990854.699752990s,-0.009815s,0.010446s,0.000315s,-0.010131,-0.007228621
1641990854.699752990s,1641990854.690032702s,1641990854.690063747s,1641990854.700544051s,-0.009720s,0.010480s,0.000380s,-0.0101,-0.007228728
1641990854.700544051s,1641990854.690863131s,1641990854.690891798s,1641990854.701318036s,-0.009681s,0.010426s,0.000373s,-0.010054,-0.007229275
1641990854.701318036s,1641990854.691654647s,1641990854.691682567s,1641990854.702198881s,-0.009663s,0.010516s,0.000427s,-0.01009,-0.007227912
1641990854.702198881s,1641990854.692466859s,1641990854.692484497s,1641990854.702931714s,-0.009732s,0.010447s,0.000358s,-0.01009,-0.007228358
1641990854.702931714s,1641990854.693217649s,1641990854.693259703s,1641990854.705022196s,-0.009714s,0.011762s,0.001024s,-0.010738,-0.007226681
1641990854.705022196s,1641990854.695306131s,1641990854.695328449s,1641990854.705746401s,-0.009716s,0.010418s,0.000351s,-0.010067,-0.007227528
1641990854.705746401s,1641990854.696004459s,1641990854.696033076s,1641990854.706462171s,-0.009742s,0.010429s,0.000344s,-0.010086,-0.007227985
1641990854.706462171s,1641990854.696727488s,1641990854.696763163s,1641990854.707184268s,-0.009735s,0.010421s,0.000343s,-0.010078,-0.007228487
1641990854.707184268s,1641990854.697473807s,1641990854.697500106s,1641990854.707942839s,-0.009711s,0.010443s,0.000366s,-0.010077,-0.007228348
1641990854.707942839s,1641990854.698345024s,1641990854.698372521s,1641990854.708879822s,-0.009598s,0.010507s,0.000455s,-0.010052,-0.007227173
1641990854.708879822s,1641990854.699151326s,1641990854.699184785s,1641990854.709612824s,-0.009728s,0.010428s,0.000350s,-0.010078,-0.007227802
1641990854.709612824s,1641990854.699883905s,1641990854.699914217s,1641990854.710361295s,-0.009729s,0.010447s,0.000359s,-0.010088,-0.007224988
1641990854.710361295s,1641990854.700635060s,1641990854.700679256s,1641990854.711158079s,-0.009726s,0.010479s,0.000376s,-0.010103,-0.007225284
1641990854.711158079s,1641990854.701411120s,1641990854.701440961s,1641990854.711894653s,-0.009747s,0.010454s,0.000353s,-0.0101,-0.007222505
1641990854.711894653s,1641990854.702168913s,1641990854.702179140s,1641990854.712607712s,-0.009726s,0.010428s,0.000351s,-0.010077,-0.007223561
1641990854.712607712s,1641990854.702899464s,1641990854.702954022s,1641990854.715490504s,-0.009708s,0.012537s,0.001414s,-0.011122,-0.007224002
1641990854.715490504s,1641990854.705766623s,1641990854.705797740s,1641990854.716231034s,-0.009724s,0.010433s,0.000355s,-0.010079,-0.007224398
1641990854.716231034s,1641990854.706509578s,1641990854.706535398s,1641990854.717015448s,-0.009722s,0.010480s,0.000379s,-0.010101,-0.00722219
1641990854.717015448s,1641990854.707307675s,1641990854.707337451s,1641990854.717762210s,-0.009708s,0.010425s,0.000358s,-0.010066,-0.007222675
1641990854.717762210s,1641990854.708066477s,1641990854.708092787s,1641990854.718543286s,-0.009696s,0.010451s,0.000377s,-0.010073,-0.007222881
1641990854.718543286s,1641990854.708876460s,1641990854.708903034s,1641990854.719334857s,-0.009667s,0.010432s,0.000382s,-0.010049,-0.007223133
1641990854.719334857s,1641990854.709636403s,1641990854.709664381s,1641990854.720103549s,-0.009698s,0.010439s,0.000370s,-0.010069,-0.007223251
1641990854.720103549s,1641990854.710410032s,1641990854.710442445s,1641990854.720900494s,-0.009693s,0.010458s,0.000382s,-0.010076,-0.007223431
1641990854.720900494s,1641990854.711204110s,1641990854.711234203s,1641990854.721685428s,-0.009696s,0.010451s,0.000377s,-0.010074,-0.007223537
1641990854.721685428s,1641990854.711975419s,1641990854.712009503s,1641990854.722476012s,-0.009710s,0.010467s,0.000378s,-0.010088,-0.007223628
1641990854.722476012s,1641990854.712817272s,1641990854.712819177s,1641990854.723285014s,-0.009659s,0.010466s,0.000404s,-0.010062,-0.007223778
1641990854.723285014s,1641990854.713602599s,1641990854.713643405s,1641990854.724070937s,-0.009682s,0.010428s,0.000373s,-0.010055,-0.00722384
1641990854.724070937s,1641990854.714333611s,1641990854.714365699s,1641990854.724964398s,-0.009737s,0.010599s,0.000431s,-0.010168,-0.007224084
1641990854.724964398s,1641990854.715221728s,1641990854.715272418s,1641990854.725792014s,-0.009743s,0.010520s,0.000388s,-0.010131,-0.007224078
1641990854.725792014s,1641990854.716097663s,1641990854.716130709s,1641990854.726582862s,-0.009694s,0.010452s,0.000379s,-0.010073,-0.007223938
1641990854.726582862s,1641990854.716900180s,1641990854.716929117s,1641990854.727440126s,-0.009683s,0.010511s,0.000414s,-0.010097,-0.00722425
1641990854.727440126s,1641990854.717703653s,1641990854.717731939s,1641990854.728221720s,-0.009737s,0.010490s,0.000377s,-0.010113,-0.007224338
1641990854.728221720s,1641990854.718482064s,1641990854.718508455s,1641990854.728999794s,-0.009740s,0.010491s,0.000376s,-0.010116,-0.007224514
1641990854.728999794s,1641990854.719279882s,1641990854.719306856s,1641990854.729888013s,-0.009720s,0.010581s,0.000430s,-0.010151,-0.007224684
1641990854.729888013s,1641990854.720082344s,1641990854.720110280s,1641990854.730550145s,-0.009806s,0.010440s,0.000317s,-0.010123,-0.007224958
1641990854.730550145s,1641990854.720821458s,1641990854.720845009s,1641990854.731277457s,-0.009729s,0.010432s,0.000352s,-0.010081,-0.007225235
1641990854.731277457s,1641990854.721588612s,1641990854.721618124s,1641990854.732054183s,-0.009689s,0.010436s,0.000374s,-0.010062,-0.007225433
1641990854.732054183s,1641990854.722332798s,1641990854.722362811s,1641990854.732798758s,-0.009722s,0.010436s,0.000357s,-0.010079,-0.007225533
1641990854.732798758s,1641990854.723092243s,1641990854.723118810s,1641990854.733571190s,-0.009706s,0.010453s,0.000373s,-0.01008,-0.007225761
1641990854.733571190s,1641990854.723992402s,1641990854.724059018s,1641990854.735200263s,-0.009579s,0.011141s,0.000781s,-0.01036,-0.007225942
1641990854.735200263s,1641990854.725504595s,1641990854.725529565s,1641990854.735954266s,-0.009696s,0.010425s,0.000365s,-0.01006,-0.00722595
1641990854.735954266s,1641990854.726220771s,1641990854.726259503s,1641990854.737025969s,-0.009733s,0.010767s,0.000517s,-0.01025,-0.007226098
1641990854.737025969s,1641990854.727327854s,1641990854.727350574s,1641990854.737797835s,-0.009698s,0.010447s,0.000375s,-0.010073,-0.007226235
1641990854.737797835s,1641990854.728073388s,1641990854.728098628s,1641990854.738552202s,-0.009724s,0.010453s,0.000365s,-0.010089,-0.007226159
1641990854.738552202s,1641990854.728852926s,1641990854.728888750s,1641990854.739331912s,-0.009699s,0.010443s,0.000372s,-0.010071,-0.007226478
1641990854.739331912s,1641990854.729606789s,1641990854.729632665s,1641990854.740082570s,-0.009725s,0.010450s,0.000362s,-0.010087,-0.007226671
1641990854.740082570s,1641990854.730361917s,1641990854.730405411s,1641990854.740848710s,-0.009721s,0.010443s,0.000361s,-0.010082,-0.0072269
1641990854.740848710s,1641990854.731133494s,1641990854.731168061s,1641990854.741650931s,-0.009715s,0.010483s,0.000384s,-0.010099,-0.007227093
1641990854.741650931s,1641990854.731930795s,1641990854.731978457s,1641990854.742491569s,-0.009720s,0.010513s,0.000396s,-0.010117,-0.007227419
1641990854.742491569s,1641990854.732753775s,1641990854.732782316s,1641990854.743411081s,-0.009738s,0.010629s,0.000445s,-0.010183,-0.00722767
1641990854.743411081s,1641990854.733688022s,1641990854.733713069s,1641990854.744155220s,-0.009723s,0.010442s,0.000360s,-0.010082,-0.007227986
1641990854.744155220s,1641990854.734430110s,1641990854.734463432s,1641990854.744932718s,-0.009725s,0.010469s,0.000372s,-0.010097,-0.00722811
1641990854.744932718s,1641990854.735297329s,1641990854.735338798s,1641990854.748846127s,-0.009635s,0.013507s,0.001936s,-0.011571,-0.007228269
1641990854.748846127s,1641990854.739131244s,1641990854.739152597s,1641990854.749600847s,-0.009715s,0.010448s,0.000367s,-0.010082,-0.007228198
1641990854.749600847s,1641990854.739866727s,1641990854.739897982s,1641990854.750335758s,-0.009734s,0.010438s,0.000352s,-0.010086,-0.007228273
1641990854.750335758s,1641990854.740625187s,1641990854.740657477s,1641990854.751116620s,-0.009711s,0.010459s,0.000374s,-0.010085,-0.007228346
1641990854.751116620s,1641990854.741405217s,1641990854.741437625s,1641990854.751881764s,-0.009711s,0.010444s,0.000366s,-0.010078,-0.007228422
1641990854.751881764s,1641990854.742149733s,1641990854.742184967s,1641990854.754279451s,-0.009732s,0.012094s,0.001181s,-0.010913,-0.007228503
1641990854.754279451s,1641990854.744549934s,1641990854.744583088s,1641990854.755271240s,-0.009729s,0.010688s,0.000479s,-0.010209,-0.007228897
1641990854.755271240s,1641990854.745447338s,1641990854.745480609s,1641990854.755893950s,-0.009824s,0.010413s,0.000295s,-0.010119,-0.007229089
1641990854.755893950s,1641990854.746161210s,1641990854.746184967s,1641990854.756642520s,-0.009733s,0.010458s,0.000362s,-0.010095,-0.007229255
1641990854.756642520s,1641990854.746828882s,1641990854.746858251s,1641990854.757299452s,-0.009814s,0.010441s,0.000314s,-0.010127,-0.007229313
1641990854.757299452s,1641990854.747563574s,1641990854.747593341s,1641990854.758024594s,-0.009736s,0.010431s,0.000348s,-0.010084,-0.007229446
1641990854.758024594s,1641990854.748320818s,1641990854.748352429s,1641990854.758838826s,-0.009704s,0.010486s,0.000391s,-0.010095,-0.007229447
1641990854.758838826s,1641990854.749101439s,1641990854.749133879s,1641990854.759587969s,-0.009737s,0.010454s,0.000358s,-0.010096,-0.007229505
1641990854.759587969s,1641990854.749847385s,1641990854.749882541s,1641990854.760293062s,-0.009741s,0.010411s,0.000335s,-0.010076,-0.007229738
1641990854.760293062s,1641990854.750575208s,1641990854.750603113s,1641990854.761114530s,-0.009718s,0.010511s,0.000397s,-0.010115,-0.007229699
1641990854.761114530s,1641990854.751387938s,1641990854.751420210s,1641990854.761838823s,-0.009727s,0.010419s,0.000346s,-0.010073,-0.007229686
1641990854.761838823s,1641990854.752156261s,1641990854.752178884s,1641990854.762638267s,-0.009683s,0.010459s,0.000388s,-0.010071,-0.007229792
1641990854.762638267s,1641990854.752906215s,1641990854.752939153s,1641990854.763391878s,-0.009732s,0.010453s,0.000360s,-0.010092,-0.007229791
1641990854.763391878s,1641990854.753673490s,1641990854.753700771s,1641990854.764130587s,-0.009718s,0.010430s,0.000356s,-0.010074,-0.007229632
1641990854.764130587s,1641990854.754409725s,1641990854.754441692s,1641990854.764865743s,-0.009721s,0.010424s,0.000352s,-0.010072,-0.00722964
1641990854.764865743s,1641990854.755246689s,1641990854.755283411s,1641990854.765715047s,-0.009619s,0.010432s,0.000406s,-0.010025,-0.007229596
1641990854.765715047s,1641990854.755975746s,1641990854.756009528s,1641990854.766444942s,-0.009739s,0.010435s,0.000348s,-0.010087,-0.007229974
1641990854.766444942s,1641990854.756695880s,1641990854.756729997s,1641990854.767180851s,-0.009749s,0.010451s,0.000351s,-0.0101,-0.007228963
1641990854.767180851s,1641990854.757568477s,1641990854.757599928s,1641990854.768053349s,-0.009613s,0.010453s,0.000420s,-0.010033,-0.007229201
1641990854.768053349s,1641990854.758311631s,1641990854.758344986s,1641990854.772847554s,-0.009742s,0.014503s,0.002381s,-0.012122,-0.007229351
1641990854.772847554s,1641990854.763258542s,1641990854.763301140s,1641990854.773785124s,-0.009589s,0.010484s,0.000447s,-0.010037,-0.007229616
1641990854.773785124s,1641990854.764046421s,1641990854.764080458s,1641990854.774517309s,-0.009739s,0.010437s,0.000349s,-0.010088,-0.007229705
1641990854.774517309s,1641990854.764808916s,1641990854.764840073s,1641990854.775287375s,-0.009708s,0.010447s,0.000369s,-0.010078,-0.00722994
1641990854.775287375s,1641990854.765685795s,1641990854.765718309s,1641990854.776198818s,-0.009602s,0.010481s,0.000440s,-0.010041,-0.007230221
1641990854.776198818s,1641990854.766505699s,1641990854.766547429s,1641990854.776988396s,-0.009693s,0.010441s,0.000374s,-0.010067,-0.007230349
1641990854.776988396s,1641990854.767259025s,1641990854.767299523s,1641990854.777772593s,-0.009729s,0.010473s,0.000372s,-0.010101,-0.007230675
1641990854.777772593s,1641990854.768069331s,1641990854.768105291s,1641990854.778543440s,-0.009703s,0.010438s,0.000367s,-0.010071,-0.00723078
1641990854.778543440s,1641990854.768865333s,1641990854.768945483s,1641990854.779385857s,-0.009678s,0.010440s,0.000381s,-0.010059,-0.007230892
1641990854.779385857s,1641990854.769687907s,1641990854.769715905s,1641990854.783751722s,-0.009698s,0.014036s,0.002169s,-0.011867,-0.007230831
1641990854.783751722s,1641990854.774139069s,1641990854.774170470s,1641990854.784670344s,-0.009613s,0.010500s,0.000444s,-0.010056,-0.007230847
1641990854.784670344s,1641990854.774949421s,1641990854.774977486s,1641990854.785473513s,-0.009721s,0.010496s,0.000388s,-0.010109,-0.007230721
1641990854.785473513s,1641990854.775762964s,1641990854.775806452s,1641990854.786239697s,-0.009711s,0.010433s,0.000361s,-0.010072,-0.007230579
1641990854.786239697s,1641990854.776712736s,1641990854.776747035s,1641990854.787198245s,-0.009527s,0.010451s,0.000462s,-0.009989,-0.007230913
1641990854.787198245s,1641990854.777444623s,1641990854.777480922s,1641990854.787950423s,-0.009754s,0.010470s,0.000358s,-0.010112,-0.007234538
1641990854.787950423s,1641990854.778202173s,1641990854.778236312s,1641990854.788650136s,-0.009748s,0.010414s,0.000333s,-0.010081,-0.007234604
1641990854.788650136s,1641990854.779016018s,1641990854.779044175s,1641990854.789462166s,-0.009634s,0.010418s,0.000392s,-0.010026,-0.007234785
1641990854.789462166s,1641990854.779794754s,1641990854.779825696s,1641990854.790283070s,-0.009667s,0.010457s,0.000395s,-0.010062,-0.007234902
1641990854.790283070s,1641990854.780577473s,1641990854.780615556s,1641990854.791074636s,-0.009706s,0.010459s,0.000377s,-0.010082,-0.007234951
1641990854.791074636s,1641990854.781349074s,1641990854.781351034s,1641990854.791848126s,-0.009726s,0.010497s,0.000386s,-0.010111,-0.007235042
1641990854.791848126s,1641990854.782146244s,1641990854.782148255s,1641990854.792598668s,-0.009702s,0.010450s,0.000374s,-0.010076,-0.007235036
1641990854.792598668s,1641990854.782954086s,1641990854.782956013s,1641990854.793371735s,-0.009645s,0.010416s,0.000385s,-0.01003,-0.007234987
1641990854.793371735s,1641990854.783662861s,1641990854.783664895s,1641990854.794215316s,-0.009709s,0.010550s,0.000421s,-0.01013,-0.007234847
1641990854.794215316s,1641990854.784538136s,1641990854.784540124s,1641990854.795177297s,-0.009677s,0.010637s,0.000480s,-0.010157,-0.007234672
1641990854.795177297s,1641990854.785487075s,1641990854.785488902s,1641990854.795961390s,-0.009690s,0.010473s,0.000391s,-0.010081,-0.007234752
1641990854.795961390s,1641990854.786271103s,1641990854.786272929s,1641990854.796836681s,-0.009690s,0.010564s,0.000437s,-0.010127,-0.007234871
1641990854.796836681s,1641990854.787136607s,1641990854.787168901s,1641990854.797664535s,-0.009700s,0.010496s,0.000398s,-0.010098,-0.007234746
1641990854.797664535s,1641990854.787975097s,1641990854.787977019s,1641990854.798417554s,-0.009690s,0.010441s,0.000376s,-0.010065,-0.007234753
1641990854.798417554s,1641990854.788891963s,1641990854.788893644s,1641990854.799603193s,-0.009526s,0.010710s,0.000592s,-0.010118,-0.007234711
1641990854.799603193s,1641990854.789900299s,1641990854.789922131s,1641990854.800692768s,-0.009703s,0.010771s,0.000534s,-0.010237,-0.007234796
1641990854.800692768s,1641990854.790989987s,1641990854.791004542s,1641990854.801597066s,-0.009703s,0.010592s,0.000445s,-0.010148,-0.00723496
1641990854.801597066s,1641990854.791896282s,1641990854.791918471s,1641990854.802483787s,-0.009701s,0.010565s,0.000432s,-0.010133,-0.007235091
1641990854.802483787s,1641990854.792814448s,1641990854.792834491s,1641990854.803421799s,-0.009669s,0.010587s,0.000459s,-0.010128,-0.00723517
1641990854.803421799s,1641990854.793607816s,1641990854.793623555s,1641990854.809675020s,-0.009814s,0.016052s,0.003119s,-0.012933,-0.00723534
1641990854.809675020s,1641990854.800002253s,1641990854.800033412s,1641990854.810484027s,-0.009673s,0.010451s,0.000389s,-0.010062,-0.007235404
1641990854.810484027s,1641990854.800736352s,1641990854.800763504s,1641990854.811303937s,-0.009748s,0.010540s,0.000396s,-0.010144,-0.007235526
1641990854.811303937s,1641990854.801482596s,1641990854.801511628s,1641990854.812091038s,-0.009821s,0.010580s,0.000379s,-0.0102,-0.007235653
1641990854.812091038s,1641990854.802346226s,1641990854.802373648s,1641990854.812884607s,-0.009745s,0.010511s,0.000383s,-0.010128,-0.007235717
1641990854.812884607s,1641990854.803160116s,1641990854.803186428s,1641990854.813846322s,-0.009724s,0.010660s,0.000468s,-0.010192,-0.0072358
1641990854.813846322s,1641990854.804208476s,1641990854.804238254s,1641990854.814729261s,-0.009638s,0.010491s,0.000427s,-0.010064,-0.007235958
1641990854.814729261s,1641990854.805067970s,1641990854.805137508s,1641990854.815652417s,-0.009661s,0.010515s,0.000427s,-0.010088,-0.007236207
1641990854.815652417s,1641990854.805910911s,1641990854.805939323s,1641990854.816466833s,-0.009742s,0.010527s,0.000393s,-0.010134,-0.007236081
1641990854.816466833s,1641990854.806771272s,1641990854.806797007s,1641990854.820540395s,-0.009696s,0.013743s,0.002024s,-0.011719,-0.007236376
1641990854.820540395s,1641990854.810857234s,1641990854.810887532s,1641990854.821408166s,-0.009683s,0.010521s,0.000419s,-0.010102,-0.007236508
1641990854.821408166s,1641990854.811562848s,1641990854.811603774s,1641990854.822119527s,-0.009845s,0.010516s,0.000335s,-0.010181,-0.007239971
1641990854.822119527s,1641990854.812462580s,1641990854.812500208s,1641990854.822992115s,-0.009657s,0.010492s,0.000417s,-0.010074,-0.007239871
1641990854.822992115s,1641990854.813266671s,1641990854.813296818s,1641990854.823907194s,-0.009725s,0.010610s,0.000443s,-0.010168,-0.00723997
1641990854.823907194s,1641990854.814170194s,1641990854.814201355s,1641990854.824981728s,-0.009737s,0.010780s,0.000522s,-0.010259,-0.00724013
1641990854.824981728s,1641990854.815268653s,1641990854.815270818s,1641990854.825874165s,-0.009713s,0.010603s,0.000445s,-0.010158,-0.007240365
1641990854.825874165s,1641990854.816175959s,1641990854.816205139s,1641990854.826750937s,-0.009698s,0.010546s,0.000424s,-0.010122,-0.00724123
1641990854.826750937s,1641990854.817082304s,1641990854.817144088s,1641990854.828023388s,-0.009669s,0.010879s,0.000605s,-0.010274,-0.007241474
1641990854.828023388s,1641990854.818331665s,1641990854.818378760s,1641990854.828971434s,-0.009692s,0.010593s,0.000450s,-0.010142,-0.00724165
1641990854.828971434s,1641990854.819237152s,1641990854.819258595s,1641990854.829766154s,-0.009734s,0.010507s,0.000387s,-0.010121,-0.007241986
1641990854.829766154s,1641990854.820086423s,1641990854.820113297s,1641990854.830677688s,-0.009680s,0.010565s,0.000443s,-0.010122,-0.007241981
1641990854.830677688s,1641990854.820973271s,1641990854.821003472s,1641990854.831453085s,-0.009705s,0.010450s,0.000373s,-0.010077,-0.007242171
1641990854.831453085s,1641990854.821716592s,1641990854.821740675s,1641990854.832189505s,-0.009737s,0.010449s,0.000356s,-0.010093,-0.007242433
1641990854.832189505s,1641990854.822505701s,1641990854.822507940s,1641990854.832941449s,-0.009684s,0.010434s,0.000375s,-0.010059,-0.007242264
1641990854.832941449s,1641990854.823231141s,1641990854.823263574s,1641990854.833785964s,-0.009710s,0.010522s,0.000406s,-0.010116,-0.007242479
1641990854.833785964s,1641990854.824067152s,1641990854.824095592s,1641990854.836973860s,-0.009719s,0.012878s,0.001580s,-0.011299,-0.007242541
1641990854.836973860s,1641990854.827236092s,1641990854.827251650s,1641990854.837675151s,-0.009738s,0.010423s,0.000343s,-0.010081,-0.007242808
1641990854.837675151s,1641990854.827933040s,1641990854.827947858s,1641990854.838366860s,-0.009742s,0.010419s,0.000338s,-0.01008,-0.007239826
1641990854.838366860s,1641990854.828624210s,1641990854.828643069s,1641990854.839069249s,-0.009742s,0.010426s,0.000342s,-0.010084,-0.007241089
1641990854.839069249s,1641990854.829322452s,1641990854.829342671s,1641990854.839761766s,-0.009747s,0.010419s,0.000336s,-0.010083,-0.007241198
1641990854.839761766s,1641990854.830003706s,1641990854.830043099s,1641990854.840473510s,-0.009758s,0.010430s,0.000336s,-0.010094,-0.007241304
1641990854.840473510s,1641990854.830730013s,1641990854.830749092s,1641990854.841177136s,-0.009743s,0.010428s,0.000342s,-0.010086,-0.007241238
1641990854.841177136s,1641990854.831417853s,1641990854.831437673s,1641990854.841857155s,-0.009759s,0.010420s,0.000330s,-0.01009,-0.007241303
1641990854.841857155s,1641990854.832126088s,1641990854.832146130s,1641990854.842839487s,-0.009731s,0.010693s,0.000481s,-0.010212,-0.007241291
1641990854.842839487s,1641990854.833112899s,1641990854.833152675s,1641990854.843699192s,-0.009727s,0.010546s,0.000410s,-0.010136,-0.007241338
1641990854.843699192s,1641990854.833960387s,1641990854.833976020s,1641990854.848666261s,-0.009739s,0.014690s,0.002476s,-0.012215,-0.007241612
1641990854.848666261s,1641990854.838940137s,1641990854.838942454s,1641990854.849363315s,-0.009726s,0.010421s,0.000347s,-0.010073,-0.007241514
1641990854.849363315s,1641990854.839619387s,1641990854.839621439s,1641990854.850051996s,-0.009744s,0.010430s,0.000343s,-0.010087,-0.00724149
1641990854.850051996s,1641990854.840313557s,1641990854.840315594s,1641990854.850735303s,-0.009738s,0.010420s,0.000341s,-0.010079,-0.007241898
1641990854.850735303s,1641990854.840997963s,1641990854.841000002s,1641990854.851478978s,-0.009737s,0.010479s,0.000371s,-0.010108,-0.007241979
1641990854.851478978s,1641990854.841739659s,1641990854.841770774s,1641990854.852192154s,-0.009739s,0.010421s,0.000341s,-0.01008,-0.007240822
1641990854.852192154s,1641990854.842480530s,1641990854.842482865s,1641990854.852912294s,-0.009712s,0.010429s,0.000359s,-0.010071,-0.007240883
1641990854.852912294s,1641990854.843161348s,1641990854.843190089s,1641990854.853640763s,-0.009751s,0.010451s,0.000350s,-0.010101,-0.007240973
1641990854.853640763s,1641990854.843889829s,1641990854.843916153s,1641990854.854338740s,-0.009751s,0.010422s,0.000336s,-0.010087,-0.007241295
1641990854.854338740s,1641990854.844606093s,1641990854.844661630s,1641990854.855095656s,-0.009732s,0.010434s,0.000351s,-0.010083,-0.007241488
1641990854.855095656s,1641990854.845359924s,1641990854.845407211s,1641990854.855829232s,-0.009736s,0.010422s,0.000343s,-0.010079,-0.007241521
1641990854.855829232s,1641990854.846083919s,1641990854.846115582s,1641990854.856536658s,-0.009745s,0.010421s,0.000338s,-0.010083,-0.00724158
1641990854.856536658s,1641990854.846811835s,1641990854.846813887s,1641990854.857246518s,-0.009725s,0.010432s,0.000354s,-0.010079,-0.007241547
1641990854.857246518s,1641990854.847503094s,1641990854.847531226s,1641990854.857987331s,-0.009743s,0.010456s,0.000356s,-0.0101,-0.007241581
1641990854.857987331s,1641990854.848251403s,1641990854.848280541s,1641990854.858713506s,-0.009736s,0.010433s,0.000348s,-0.010085,-0.007241674
1641990854.858713506s,1641990854.848964591s,1641990854.848994359s,1641990854.859430250s,-0.009749s,0.010436s,0.000344s,-0.010092,-0.007241665
1641990854.859430250s,1641990854.849689105s,1641990854.849716259s,1641990854.860161610s,-0.009741s,0.010445s,0.000352s,-0.010093,-0.007241761
1641990854.860161610s,1641990854.850433514s,1641990854.850462770s,1641990854.861010400s,-0.009728s,0.010548s,0.000410s,-0.010138,-0.007242049
1641990854.861010400s,1641990854.851284055s,1641990854.851319668s,1641990854.861869978s,-0.009726s,0.010550s,0.000412s,-0.010138,-0.007242155
1641990854.861869978s,1641990854.852142759s,1641990854.852172195s,1641990854.862611627s,-0.009727s,0.010439s,0.000356s,-0.010083,-0.007241271
1641990854.862611627s,1641990854.852920044s,1641990854.852960743s,1641990854.863403371s,-0.009691s,0.010442s,0.000376s,-0.010067,-0.007243896
1641990854.863403371s,1641990854.853703214s,1641990854.853747065s,1641990854.864274896s,-0.009700s,0.010528s,0.000414s,-0.010114,-0.007243893
