T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992750.153388498s,1641992750.203715024s,1641992750.203745921s,1641992750.154155017s,0.050327s,-0.049591s,0.000368s,0.049959,0.052730495
1641992750.154155017s,1641992750.204481549s,1641992750.204508260s,1641992750.154917388s,0.050327s,-0.049591s,0.000368s,0.049959,0.052730509
1641992750.154917388s,1641992750.205118823s,1641992750.205155377s,1641992750.155575550s,0.050201s,-0.049580s,0.000311s,0.049891,0.052730423
1641992750.155575550s,1641992750.205898625s,1641992750.205933225s,1641992750.156341384s,0.050323s,-0.049592s,0.000365s,0.049958,0.052730648
1641992750.156341384s,1641992750.206651040s,1641992750.206654060s,1641992750.165974233s,0.050310s,-0.040680s,0.004815s,0.045495,0.052730706
1641992750.165974233s,1641992750.216309623s,1641992750.216311943s,1641992750.166753786s,0.050335s,-0.049558s,0.000389s,0.049947,0.052730458
1641992750.166753786s,1641992750.217072243s,1641992750.217087119s,1641992750.167482686s,0.050318s,-0.049604s,0.000357s,0.049961,0.052730397
1641992750.167482686s,1641992750.217793666s,1641992750.217831745s,1641992750.168233553s,0.050311s,-0.049598s,0.000356s,0.049955,0.052730361
1641992750.168233553s,1641992750.218545878s,1641992750.218568331s,1641992750.168960862s,0.050312s,-0.049608s,0.000352s,0.04996,0.052730463
1641992750.168960862s,1641992750.219310306s,1641992750.219331093s,1641992750.169737138s,0.050349s,-0.049594s,0.000378s,0.049972,0.052730296
1641992750.169737138s,1641992750.220064790s,1641992750.220093392s,1641992750.170509080s,0.050328s,-0.049584s,0.000372s,0.049956,0.052730274
1641992750.170509080s,1641992750.220889339s,1641992750.220891920s,1641992750.174110582s,0.050380s,-0.046781s,0.001799s,0.048581,0.052730475
1641992750.174110582s,1641992750.224416149s,1641992750.224436304s,1641992750.174908902s,0.050306s,-0.049527s,0.000389s,0.049917,0.052730644
1641992750.174908902s,1641992750.225217350s,1641992750.225239643s,1641992750.175646760s,0.050308s,-0.049593s,0.000358s,0.049951,0.052730687
1641992750.175646760s,1641992750.225896629s,1641992750.225898054s,1641992750.176310704s,0.050250s,-0.049587s,0.000331s,0.049919,0.052730896
1641992750.176310704s,1641992750.226610406s,1641992750.226640043s,1641992750.177081359s,0.050300s,-0.049559s,0.000371s,0.049929,0.052730886
1641992750.177081359s,1641992750.227371859s,1641992750.227393679s,1641992750.177823228s,0.050291s,-0.049570s,0.000360s,0.04993,0.052730885
1641992750.177823228s,1641992750.228108190s,1641992750.228145664s,1641992750.178561619s,0.050285s,-0.049584s,0.000350s,0.049934,0.052731103
1641992750.178561619s,1641992750.228847148s,1641992750.228864000s,1641992750.179259803s,0.050286s,-0.049604s,0.000341s,0.049945,0.052731002
1641992750.179259803s,1641992750.229473068s,1641992750.229506700s,1641992750.179945979s,0.050213s,-0.049561s,0.000326s,0.049887,0.052731105
1641992750.179945979s,1641992750.230239563s,1641992750.230265091s,1641992750.180650159s,0.050294s,-0.049615s,0.000339s,0.049954,0.052732251
1641992750.180650159s,1641992750.230935245s,1641992750.230964783s,1641992750.181369867s,0.050285s,-0.049595s,0.000345s,0.04994,0.052732582
1641992750.181369867s,1641992750.231671777s,1641992750.231674202s,1641992750.182095180s,0.050302s,-0.049579s,0.000362s,0.04994,0.05273278
1641992750.182095180s,1641992750.232376587s,1641992750.232398121s,1641992750.182809465s,0.050281s,-0.049589s,0.000346s,0.049935,0.052732723
1641992750.182809465s,1641992750.233085797s,1641992750.233108064s,1641992750.183508509s,0.050277s,-0.049600s,0.000338s,0.049938,0.052733182
1641992750.183508509s,1641992750.233798032s,1641992750.233824575s,1641992750.184209639s,0.050290s,-0.049615s,0.000337s,0.049952,0.052732964
1641992750.184209639s,1641992750.234486434s,1641992750.234515001s,1641992750.184920105s,0.050277s,-0.049595s,0.000341s,0.049936,0.052732878
1641992750.184920105s,1641992750.235227606s,1641992750.235247824s,1641992750.185691765s,0.050308s,-0.049556s,0.000376s,0.049932,0.052732749
1641992750.185691765s,1641992750.235997306s,1641992750.236018052s,1641992750.186482360s,0.050305s,-0.049536s,0.000385s,0.04992,0.052732803
1641992750.186482360s,1641992750.236800118s,1641992750.236826214s,1641992750.187239516s,0.050318s,-0.049587s,0.000365s,0.049952,0.052732736
1641992750.187239516s,1641992750.237620331s,1641992750.237631174s,1641992750.188049642s,0.050381s,-0.049582s,0.000400s,0.049981,0.052732623
1641992750.188049642s,1641992750.238292975s,1641992750.238318518s,1641992750.188778974s,0.050243s,-0.049540s,0.000352s,0.049891,0.052732497
1641992750.188778974s,1641992750.239103296s,1641992750.239125096s,1641992750.189554225s,0.050324s,-0.049571s,0.000377s,0.049948,0.052732534
1641992750.189554225s,1641992750.239897115s,1641992750.239923185s,1641992750.190540429s,0.050343s,-0.049383s,0.000480s,0.049863,0.052732313
1641992750.190540429s,1641992750.240859881s,1641992750.240862119s,1641992750.191274578s,0.050320s,-0.049587s,0.000366s,0.049954,0.052732365
1641992750.191274578s,1641992750.241491875s,1641992750.241511206s,1641992750.195114165s,0.050217s,-0.046397s,0.001910s,0.048307,0.052732453
1641992750.195114165s,1641992750.245449263s,1641992750.245469121s,1641992750.195858735s,0.050335s,-0.049610s,0.000362s,0.049973,0.052732607
1641992750.195858735s,1641992750.246172558s,1641992750.246189607s,1641992750.196608157s,0.050314s,-0.049582s,0.000366s,0.049948,0.052732715
1641992750.196608157s,1641992750.246925971s,1641992750.246947147s,1641992750.197365339s,0.050318s,-0.049582s,0.000368s,0.04995,0.052732726
1641992750.197365339s,1641992750.247672265s,1641992750.247692856s,1641992750.198096576s,0.050307s,-0.049596s,0.000355s,0.049952,0.052732891
1641992750.198096576s,1641992750.248406828s,1641992750.248422963s,1641992750.198889285s,0.050310s,-0.049534s,0.000388s,0.049922,0.05273233
1641992750.198889285s,1641992750.249198374s,1641992750.249220408s,1641992750.199619438s,0.050309s,-0.049601s,0.000354s,0.049955,0.052733844
1641992750.199619438s,1641992750.249996430s,1641992750.250018500s,1641992750.200417567s,0.050377s,-0.049601s,0.000388s,0.049989,0.05273247
1641992750.200417567s,1641992750.250735983s,1641992750.250758851s,1641992750.201171112s,0.050318s,-0.049588s,0.000365s,0.049953,0.052732253
1641992750.201171112s,1641992750.251477570s,1641992750.251499285s,1641992750.201983723s,0.050306s,-0.049515s,0.000395s,0.049911,0.052731082
1641992750.201983723s,1641992750.252282258s,1641992750.252297405s,1641992750.206041553s,0.050298s,-0.046256s,0.002021s,0.048277,0.052731086
1641992750.206041553s,1641992750.256359343s,1641992750.256387664s,1641992750.206803788s,0.050318s,-0.049584s,0.000367s,0.049951,0.052731515
1641992750.206803788s,1641992750.257102914s,1641992750.257122911s,1641992750.207542536s,0.050299s,-0.049581s,0.000359s,0.04994,0.052734718
1641992750.207542536s,1641992750.257836510s,1641992750.257857529s,1641992750.208244291s,0.050294s,-0.049613s,0.000340s,0.049954,0.05273768
1641992750.208244291s,1641992750.258545319s,1641992750.258567590s,1641992750.208967113s,0.050301s,-0.049600s,0.000350s,0.049951,0.052737364
1641992750.208967113s,1641992750.259267293s,1641992750.259297330s,1641992750.209705373s,0.050300s,-0.049592s,0.000354s,0.049946,0.052736223
1641992750.209705373s,1641992750.259990453s,1641992750.260012631s,1641992750.210401867s,0.050285s,-0.049611s,0.000337s,0.049948,0.052736248
1641992750.210401867s,1641992750.260699643s,1641992750.260730643s,1641992750.211141741s,0.050298s,-0.049589s,0.000355s,0.049943,0.052740094
1641992750.211141741s,1641992750.261444011s,1641992750.261464387s,1641992750.211855689s,0.050302s,-0.049609s,0.000347s,0.049955,0.052740793
1641992750.211855689s,1641992750.262130223s,1641992750.262151137s,1641992750.212550586s,0.050275s,-0.049601s,0.000337s,0.049938,0.052740319
1641992750.212550586s,1641992750.262836984s,1641992750.262856289s,1641992750.213275663s,0.050286s,-0.049581s,0.000353s,0.049933,0.052741466
1641992750.213275663s,1641992750.263549240s,1641992750.263581837s,1641992750.214281439s,0.050274s,-0.049300s,0.000487s,0.049787,0.052741582
1641992750.214281439s,1641992750.264575674s,1641992750.264595082s,1641992750.215037789s,0.050294s,-0.049557s,0.000369s,0.049926,0.052741458
1641992750.215037789s,1641992750.265330132s,1641992750.265332151s,1641992750.215819269s,0.050292s,-0.049513s,0.000390s,0.049903,0.052741485
1641992750.215819269s,1641992750.266083203s,1641992750.266104428s,1641992750.216529185s,0.050264s,-0.049575s,0.000344s,0.04992,0.052741476
1641992750.216529185s,1641992750.266821537s,1641992750.266842332s,1641992750.217271938s,0.050292s,-0.049570s,0.000361s,0.049931,0.052741102
1641992750.217271938s,1641992750.267548823s,1641992750.267569161s,1641992750.217987437s,0.050277s,-0.049582s,0.000348s,0.049929,0.052741038
1641992750.217987437s,1641992750.268281125s,1641992750.268301904s,1641992750.218741078s,0.050294s,-0.049561s,0.000366s,0.049927,0.052741167
1641992750.218741078s,1641992750.269035550s,1641992750.269058275s,1641992750.219459995s,0.050294s,-0.049598s,0.000348s,0.049946,0.052741213
1641992750.219459995s,1641992750.269747670s,1641992750.269789900s,1641992750.220175381s,0.050288s,-0.049615s,0.000337s,0.049951,0.052741094
1641992750.220175381s,1641992750.270453479s,1641992750.270474060s,1641992750.220906299s,0.050278s,-0.049568s,0.000355s,0.049923,0.052742016
1641992750.220906299s,1641992750.271192449s,1641992750.271215973s,1641992750.221666537s,0.050286s,-0.049549s,0.000368s,0.049918,0.052742205
1641992750.221666537s,1641992750.271951286s,1641992750.271985984s,1641992750.222448576s,0.050285s,-0.049537s,0.000374s,0.049911,0.05274226
1641992750.222448576s,1641992750.272742728s,1641992750.272764570s,1641992750.223187343s,0.050294s,-0.049577s,0.000358s,0.049936,0.052742501
1641992750.223187343s,1641992750.273501208s,1641992750.273520777s,1641992750.223940919s,0.050314s,-0.049580s,0.000367s,0.049947,0.052742749
1641992750.223940919s,1641992750.274272800s,1641992750.274313102s,1641992750.224719289s,0.050332s,-0.049594s,0.000369s,0.049963,0.052742551
1641992750.224719289s,1641992750.275005796s,1641992750.275025299s,1641992750.225446816s,0.050287s,-0.049579s,0.000354s,0.049933,0.052742645
1641992750.225446816s,1641992750.275748923s,1641992750.275782781s,1641992750.226197568s,0.050302s,-0.049585s,0.000358s,0.049944,0.052742703
1641992750.226197568s,1641992750.276514984s,1641992750.276543982s,1641992750.226929707s,0.050318s,-0.049614s,0.000352s,0.049966,0.052743108
1641992750.226929707s,1641992750.277229610s,1641992750.277254372s,1641992750.230040088s,0.050300s,-0.047214s,0.001543s,0.048757,0.052743294
1641992750.230040088s,1641992750.280338036s,1641992750.280362406s,1641992750.230780082s,0.050298s,-0.049582s,0.000358s,0.04994,0.052743209
1641992750.230780082s,1641992750.281105791s,1641992750.281128248s,1641992750.231588609s,0.050326s,-0.049540s,0.000393s,0.049933,0.052743056
1641992750.231588609s,1641992750.281890490s,1641992750.281915607s,1641992750.232388906s,0.050302s,-0.049527s,0.000388s,0.049914,0.052743056
1641992750.232388906s,1641992750.282685374s,1641992750.282712340s,1641992750.233148299s,0.050296s,-0.049564s,0.000366s,0.04993,0.052743095
1641992750.233148299s,1641992750.283490162s,1641992750.283521146s,1641992750.233965752s,0.050342s,-0.049556s,0.000393s,0.049949,0.05274321
1641992750.233965752s,1641992750.284254081s,1641992750.284279823s,1641992750.234703368s,0.050288s,-0.049577s,0.000356s,0.049932,0.052743035
1641992750.234703368s,1641992750.284992257s,1641992750.285018576s,1641992750.235442453s,0.050289s,-0.049576s,0.000356s,0.049933,0.052742942
1641992750.235442453s,1641992750.285753099s,1641992750.285776502s,1641992750.236198658s,0.050311s,-0.049578s,0.000366s,0.049944,0.052742987
1641992750.236198658s,1641992750.286542435s,1641992750.286571094s,1641992750.236965268s,0.050344s,-0.049606s,0.000369s,0.049975,0.052742953
1641992750.236965268s,1641992750.287254782s,1641992750.287279627s,1641992750.237728488s,0.050290s,-0.049551s,0.000369s,0.04992,0.052742941
1641992750.237728488s,1641992750.288051386s,1641992750.288053883s,1641992750.242044441s,0.050323s,-0.046010s,0.002157s,0.048166,0.052742816
1641992750.242044441s,1641992750.292375335s,1641992750.292377474s,1641992750.242813878s,0.050331s,-0.049564s,0.000384s,0.049947,0.052742123
1641992750.242813878s,1641992750.293126591s,1641992750.293128860s,1641992750.243527334s,0.050313s,-0.049602s,0.000356s,0.049957,0.052742041
1641992750.243527334s,1641992750.293825582s,1641992750.293827788s,1641992750.244254087s,0.050298s,-0.049574s,0.000362s,0.049936,0.052742228
1641992750.244254087s,1641992750.294567944s,1641992750.294569858s,1641992750.244962939s,0.050314s,-0.049607s,0.000353s,0.04996,0.052742579
1641992750.244962939s,1641992750.295267453s,1641992750.295269341s,1641992750.245701832s,0.050304s,-0.049567s,0.000368s,0.049936,0.052739241
1641992750.245701832s,1641992750.296026167s,1641992750.296028281s,1641992750.246454177s,0.050324s,-0.049574s,0.000375s,0.049949,0.052736968
1641992750.246454177s,1641992750.296746526s,1641992750.296748499s,1641992750.247158488s,0.050292s,-0.049590s,0.000351s,0.049941,0.052736922
1641992750.247158488s,1641992750.297460291s,1641992750.297462203s,1641992750.247900950s,0.050302s,-0.049561s,0.000370s,0.049932,0.052736863
1641992750.247900950s,1641992750.298198697s,1641992750.298202101s,1641992750.249174133s,0.050298s,-0.049028s,0.000635s,0.049663,0.052736859
1641992750.249174133s,1641992750.299487822s,1641992750.299490097s,1641992750.249904232s,0.050314s,-0.049586s,0.000364s,0.04995,0.052736934
1641992750.249904232s,1641992750.300226519s,1641992750.300228558s,1641992750.250665838s,0.050322s,-0.049563s,0.000380s,0.049942,0.052736789
1641992750.250665838s,1641992750.300965498s,1641992750.300967495s,1641992750.251373758s,0.050300s,-0.049594s,0.000353s,0.049947,0.052736698
1641992750.251373758s,1641992750.301674462s,1641992750.301676512s,1641992750.252121444s,0.050301s,-0.049555s,0.000373s,0.049928,0.05273657
1641992750.252121444s,1641992750.302420753s,1641992750.302423153s,1641992750.252847646s,0.050299s,-0.049576s,0.000362s,0.049937,0.052736342
1641992750.252847646s,1641992750.303133899s,1641992750.303135973s,1641992750.253599627s,0.050286s,-0.049536s,0.000375s,0.049911,0.052736506
1641992750.253599627s,1641992750.303885703s,1641992750.303887705s,1641992750.254326593s,0.050286s,-0.049561s,0.000363s,0.049924,0.052736483
1641992750.254326593s,1641992750.304611589s,1641992750.304613580s,1641992750.255042499s,0.050285s,-0.049571s,0.000357s,0.049928,0.052736519
1641992750.255042499s,1641992750.305355238s,1641992750.305357316s,1641992750.255750434s,0.050313s,-0.049607s,0.000353s,0.04996,0.052736662
1641992750.255750434s,1641992750.305988285s,1641992750.306017132s,1641992750.256440559s,0.050238s,-0.049577s,0.000331s,0.049907,0.052736749
1641992750.256440559s,1641992750.306753995s,1641992750.306773192s,1641992750.257162654s,0.050313s,-0.049611s,0.000351s,0.049962,0.052735883
1641992750.257162654s,1641992750.307470069s,1641992750.307489450s,1641992750.257874335s,0.050308s,-0.049615s,0.000346s,0.049961,0.052735889
1641992750.257874335s,1641992750.308163931s,1641992750.308182348s,1641992750.258614862s,0.050290s,-0.049567s,0.000361s,0.049929,0.052735808
1641992750.258614862s,1641992750.308899687s,1641992750.308920707s,1641992750.259349117s,0.050285s,-0.049572s,0.000357s,0.049928,0.052735574
1641992750.259349117s,1641992750.309632781s,1641992750.309654248s,1641992750.260062201s,0.050284s,-0.049592s,0.000346s,0.049938,0.05273544
1641992750.260062201s,1641992750.310359730s,1641992750.310379994s,1641992750.260771613s,0.050297s,-0.049608s,0.000345s,0.049953,0.05273561
1641992750.260771613s,1641992750.311066028s,1641992750.311094359s,1641992750.261502686s,0.050294s,-0.049592s,0.000351s,0.049943,0.052735564
1641992750.261502686s,1641992750.311785576s,1641992750.311804849s,1641992750.262185746s,0.050283s,-0.049619s,0.000332s,0.049951,0.052735632
1641992750.262185746s,1641992750.312551566s,1641992750.312554395s,1641992750.266074618s,0.050366s,-0.046480s,0.001943s,0.048423,0.052735632
1641992750.266074618s,1641992750.316382254s,1641992750.316401574s,1641992750.266792690s,0.050308s,-0.049609s,0.000349s,0.049958,0.05273562
1641992750.266792690s,1641992750.317113239s,1641992750.317115442s,1641992750.267502982s,0.050320s,-0.049613s,0.000354s,0.049966,0.052735645
1641992750.267502982s,1641992750.317828767s,1641992750.317850656s,1641992750.268238091s,0.050326s,-0.049613s,0.000357s,0.049969,0.052735727
1641992750.268238091s,1641992750.318527080s,1641992750.318547944s,1641992750.268973670s,0.050289s,-0.049574s,0.000357s,0.049932,0.052735558
1641992750.268973670s,1641992750.319265668s,1641992750.319289382s,1641992750.269809225s,0.050292s,-0.049480s,0.000406s,0.049886,0.052735505
1641992750.269809225s,1641992750.320119163s,1641992750.320138725s,1641992750.270569416s,0.050310s,-0.049569s,0.000370s,0.04994,0.052735514
1641992750.270569416s,1641992750.320860396s,1641992750.320882281s,1641992750.271287549s,0.050291s,-0.049595s,0.000348s,0.049943,0.052735496
1641992750.271287549s,1641992750.321621894s,1641992750.321641709s,1641992750.272066893s,0.050334s,-0.049575s,0.000380s,0.049955,0.052735431
1641992750.272066893s,1641992750.322350344s,1641992750.322372598s,1641992750.272776546s,0.050283s,-0.049596s,0.000344s,0.04994,0.052735294
1641992750.272776546s,1641992750.323081324s,1641992750.323101637s,1641992750.277676416s,0.050305s,-0.045425s,0.002440s,0.047865,0.05273523
1641992750.277676416s,1641992750.327998801s,1641992750.328024164s,1641992750.278513578s,0.050323s,-0.049510s,0.000406s,0.049917,0.052735309
1641992750.278513578s,1641992750.328801132s,1641992750.328833877s,1641992750.279260434s,0.050287s,-0.049573s,0.000357s,0.04993,0.052735351
1641992750.279260434s,1641992750.329459632s,1641992750.329481155s,1641992750.279967538s,0.050199s,-0.049514s,0.000343s,0.049856,0.052735394
1641992750.279967538s,1641992750.330262082s,1641992750.330283561s,1641992750.280680149s,0.050295s,-0.049603s,0.000346s,0.049949,0.052735384
1641992750.280680149s,1641992750.330961007s,1641992750.330982283s,1641992750.281384749s,0.050281s,-0.049598s,0.000342s,0.049939,0.052735437
1641992750.281384749s,1641992750.331678852s,1641992750.331680977s,1641992750.282085615s,0.050294s,-0.049595s,0.000349s,0.049945,0.052735358
1641992750.282085615s,1641992750.332366434s,1641992750.332386580s,1641992750.282785177s,0.050281s,-0.049601s,0.000340s,0.049941,0.05273548
1641992750.282785177s,1641992750.333065465s,1641992750.333088271s,1641992750.283479811s,0.050280s,-0.049608s,0.000336s,0.049944,0.052735327
1641992750.283479811s,1641992750.333770527s,1641992750.333790536s,1641992750.284215076s,0.050291s,-0.049576s,0.000358s,0.049933,0.052735333
1641992750.284215076s,1641992750.334501443s,1641992750.334524362s,1641992750.284908720s,0.050287s,-0.049616s,0.000335s,0.049951,0.052735953
1641992750.284908720s,1641992750.335204249s,1641992750.335224838s,1641992750.285601136s,0.050296s,-0.049624s,0.000336s,0.04996,0.052735168
1641992750.285601136s,1641992750.335872180s,1641992750.335892750s,1641992750.286279517s,0.050271s,-0.049613s,0.000329s,0.049942,0.05273177
1641992750.286279517s,1641992750.336563677s,1641992750.336581920s,1641992750.286974284s,0.050284s,-0.049608s,0.000338s,0.049946,0.052731855
1641992750.286974284s,1641992750.337274707s,1641992750.337276631s,1641992750.287674721s,0.050301s,-0.049602s,0.000349s,0.049951,0.052731809
1641992750.287674721s,1641992750.337956011s,1641992750.337992616s,1641992750.288411171s,0.050281s,-0.049582s,0.000350s,0.049931,0.052731726
1641992750.288411171s,1641992750.338690628s,1641992750.338708272s,1641992750.289079552s,0.050279s,-0.049628s,0.000325s,0.049954,0.052731654
1641992750.289079552s,1641992750.339356217s,1641992750.339373777s,1641992750.289796476s,0.050277s,-0.049577s,0.000350s,0.049927,0.052731663
1641992750.289796476s,1641992750.340076914s,1641992750.340097846s,1641992750.290502361s,0.050280s,-0.049596s,0.000342s,0.049938,0.052731694
1641992750.290502361s,1641992750.340781180s,1641992750.340803421s,1641992750.291196137s,0.050279s,-0.049607s,0.000336s,0.049943,0.052731578
1641992750.291196137s,1641992750.341543258s,1641992750.341560085s,1641992750.291983568s,0.050347s,-0.049577s,0.000385s,0.049962,0.052731505
1641992750.291983568s,1641992750.342416885s,1641992750.342453744s,1641992750.292832879s,0.050433s,-0.049621s,0.000406s,0.050027,0.052731343
1641992750.292832879s,1641992750.343126485s,1641992750.343150910s,1641992750.293547307s,0.050294s,-0.049603s,0.000345s,0.049949,0.052731397
1641992750.293547307s,1641992750.343736554s,1641992750.343755941s,1641992750.294234746s,0.050189s,-0.049521s,0.000334s,0.049855,0.052731452
1641992750.294234746s,1641992750.344532108s,1641992750.344556129s,1641992750.294964868s,0.050297s,-0.049591s,0.000353s,0.049944,0.052731319
1641992750.294964868s,1641992750.345274794s,1641992750.345297035s,1641992750.295798111s,0.050310s,-0.049499s,0.000405s,0.049904,0.052731247
1641992750.295798111s,1641992750.346126832s,1641992750.346147946s,1641992750.296554862s,0.050329s,-0.049593s,0.000368s,0.049961,0.052731119
1641992750.296554862s,1641992750.346872513s,1641992750.346895588s,1641992750.297302534s,0.050318s,-0.049593s,0.000362s,0.049955,0.052731239
1641992750.297302534s,1641992750.347635848s,1641992750.347656499s,1641992750.302084538s,0.050333s,-0.045572s,0.002381s,0.047953,0.052731209
1641992750.302084538s,1641992750.352378929s,1641992750.352399444s,1641992750.302801634s,0.050294s,-0.049598s,0.000348s,0.049946,0.052731273
1641992750.302801634s,1641992750.353098044s,1641992750.353122497s,1641992750.303519382s,0.050297s,-0.049603s,0.000347s,0.04995,0.052731304
1641992750.303519382s,1641992750.353814295s,1641992750.353816508s,1641992750.304228463s,0.050295s,-0.049588s,0.000353s,0.049941,0.052731283
1641992750.304228463s,1641992750.354524231s,1641992750.354526318s,1641992750.304931453s,0.050296s,-0.049595s,0.000350s,0.049945,0.05273133
1641992750.304931453s,1641992750.355236525s,1641992750.355238440s,1641992750.305666716s,0.050305s,-0.049572s,0.000367s,0.049938,0.052731386
1641992750.305666716s,1641992750.355993265s,1641992750.355995387s,1641992750.306415931s,0.050327s,-0.049579s,0.000374s,0.049953,0.05273153
1641992750.306415931s,1641992750.356730766s,1641992750.356752804s,1641992750.307164221s,0.050315s,-0.049589s,0.000363s,0.049952,0.052731411
1641992750.307164221s,1641992750.357457919s,1641992750.357485042s,1641992750.307869568s,0.050294s,-0.049615s,0.000339s,0.049955,0.052731546
1641992750.307869568s,1641992750.358163938s,1641992750.358187825s,1641992750.308620451s,0.050294s,-0.049567s,0.000363s,0.049931,0.052731319
1641992750.308620451s,1641992750.358914672s,1641992750.358949317s,1641992750.313355433s,0.050294s,-0.045594s,0.002350s,0.047944,0.052731398
1641992750.313355433s,1641992750.363674284s,1641992750.363676632s,1641992750.314103925s,0.050319s,-0.049573s,0.000373s,0.049946,0.05273129
1641992750.314103925s,1641992750.364390950s,1641992750.364393022s,1641992750.314792603s,0.050287s,-0.049600s,0.000343s,0.049944,0.052731322
1641992750.314792603s,1641992750.365093817s,1641992750.365096037s,1641992750.315506966s,0.050301s,-0.049589s,0.000356s,0.049945,0.052731072
1641992750.315506966s,1641992750.365790134s,1641992750.365792272s,1641992750.316169359s,0.050283s,-0.049623s,0.000330s,0.049953,0.052731025
1641992750.316169359s,1641992750.366492861s,1641992750.366526311s,1641992750.316915746s,0.050323s,-0.049611s,0.000356s,0.049967,0.05273111
1641992750.316915746s,1641992750.367198611s,1641992750.367234694s,1641992750.317620393s,0.050283s,-0.049614s,0.000334s,0.049949,0.052731142
1641992750.317620393s,1641992750.367927170s,1641992750.367977107s,1641992750.318364380s,0.050307s,-0.049613s,0.000347s,0.04996,0.052731222
1641992750.318364380s,1641992750.368680311s,1641992750.368718248s,1641992750.319143334s,0.050316s,-0.049575s,0.000371s,0.049945,0.052731197
1641992750.319143334s,1641992750.369473400s,1641992750.369512382s,1641992750.319921770s,0.050330s,-0.049591s,0.000370s,0.04996,0.052731126
1641992750.319921770s,1641992750.370240472s,1641992750.370266130s,1641992750.320651550s,0.050319s,-0.049615s,0.000352s,0.049967,0.052731125
1641992750.320651550s,1641992750.371001230s,1641992750.371037053s,1641992750.321431967s,0.050350s,-0.049605s,0.000372s,0.049977,0.052730983
1641992750.321431967s,1641992750.371783635s,1641992750.371826780s,1641992750.322235538s,0.050352s,-0.049591s,0.000380s,0.049972,0.052731033
1641992750.322235538s,1641992750.372525690s,1641992750.372548635s,1641992750.322934438s,0.050290s,-0.049614s,0.000338s,0.049952,0.052731053
1641992750.322934438s,1641992750.373271372s,1641992750.373312562s,1641992750.323693660s,0.050337s,-0.049619s,0.000359s,0.049978,0.052730934
1641992750.323693660s,1641992750.374004668s,1641992750.374038962s,1641992750.324421443s,0.050311s,-0.049618s,0.000347s,0.049964,0.052730969
1641992750.324421443s,1641992750.374784083s,1641992750.374816692s,1641992750.325194594s,0.050363s,-0.049622s,0.000370s,0.049992,0.052730737
1641992750.325194594s,1641992750.375525182s,1641992750.375595020s,1641992750.326003005s,0.050331s,-0.049592s,0.000369s,0.049961,0.052730812
1641992750.326003005s,1641992750.376302017s,1641992750.376334340s,1641992750.326750883s,0.050299s,-0.049583s,0.000358s,0.049941,0.05272998
1641992750.326750883s,1641992750.377075548s,1641992750.377108227s,1641992750.327741413s,0.050324s,-0.049367s,0.000479s,0.049846,0.052732793
1641992750.327741413s,1641992750.378051507s,1641992750.378086477s,1641992750.328474739s,0.050310s,-0.049612s,0.000349s,0.049961,0.052734059
1641992750.328474739s,1641992750.378849061s,1641992750.378883838s,1641992750.329298221s,0.050374s,-0.049586s,0.000394s,0.04998,0.052733702
1641992750.329298221s,1641992750.379607570s,1641992750.379643094s,1641992750.330074853s,0.050309s,-0.049568s,0.000371s,0.049939,0.052735919
1641992750.330074853s,1641992750.380416323s,1641992750.380418406s,1641992750.330805203s,0.050342s,-0.049613s,0.000364s,0.049977,0.052735753
1641992750.330805203s,1641992750.381108468s,1641992750.381143860s,1641992750.331575220s,0.050303s,-0.049569s,0.000367s,0.049936,0.052735768
1641992750.331575220s,1641992750.381877544s,1641992750.381908930s,1641992750.332302691s,0.050303s,-0.049606s,0.000348s,0.049954,0.052737168
1641992750.332302691s,1641992750.382610617s,1641992750.382641210s,1641992750.333049198s,0.050308s,-0.049592s,0.000358s,0.04995,0.052736483
1641992750.333049198s,1641992750.383353740s,1641992750.383386681s,1641992750.338102716s,0.050304s,-0.045284s,0.002510s,0.047794,0.052736271
1641992750.338102716s,1641992750.388429476s,1641992750.388462250s,1641992750.338877376s,0.050327s,-0.049585s,0.000371s,0.049956,0.052738148
1641992750.338877376s,1641992750.389189716s,1641992750.389273432s,1641992750.339651803s,0.050312s,-0.049622s,0.000345s,0.049967,0.052737924
1641992750.339651803s,1641992750.389972609s,1641992750.389999106s,1641992750.340378940s,0.050321s,-0.049620s,0.000350s,0.049971,0.05274014
1641992750.340378940s,1641992750.390698460s,1641992750.390733750s,1641992750.341120760s,0.050319s,-0.049613s,0.000353s,0.049966,0.052740201
1641992750.341120760s,1641992750.391449571s,1641992750.391481180s,1641992750.341911058s,0.050329s,-0.049570s,0.000379s,0.04995,0.052740012
1641992750.341911058s,1641992750.392216627s,1641992750.392250475s,1641992750.342705906s,0.050306s,-0.049545s,0.000381s,0.049925,0.052740579
1641992750.342705906s,1641992750.393022439s,1641992750.393056537s,1641992750.343444066s,0.050317s,-0.049613s,0.000352s,0.049965,0.052741727
1641992750.343444066s,1641992750.393774974s,1641992750.393811703s,1641992750.344210232s,0.050331s,-0.049602s,0.000365s,0.049966,0.052740796
1641992750.344210232s,1641992750.394520521s,1641992750.394553352s,1641992750.344965236s,0.050310s,-0.049588s,0.000361s,0.049949,0.05274051
1641992750.344965236s,1641992750.395284563s,1641992750.395318677s,1641992750.348680477s,0.050319s,-0.046638s,0.001841s,0.048479,0.052740428
