frame,time,offset,recv time,send,the,raw
222,0.044686556,0.002239466,1641860747,1641860747,0.04245019,1.5842
223,0.040333629,0.002211928,1641860747,1641860747,0.038140059,1.5842
224,0.04139936,0.001860738,1641860747,1641860747,0.039550066,1.5842
225,0.038159966,0.002241015,1641860747,1641860747,0.035929918,1.5842
226,0.04253006,0.002264977,1641860747,1641860747,0.040280104,1.5842
227,0.045179844,0.003232956,1641860747,1641860747,0.041960001,1.5842
228,0.039777637,0.002067685,1641860747,1641860747,0.037719965,1.5842
229,0.040353656,0.002241969,1641860747,1641860747,0.038129807,1.5842
230,0.045623422,0.002199054,1641860747,1641860747,0.043439865,1.5842
231,0.04088223,0.002894759,1641860747,1641860747,0.038000107,1.5842
232,0.040158749,0.002267122,1641860747,1641860747,0.037909985,1.5842
233,0.042263627,0.002321124,1641860747,1641860747,0.039949894,1.5842
234,0.040184498,0.002249241,1641860747,1641860747,0.037950039,1.5842
235,0.038725853,0.000937939,1641860747,1641860747,0.037810087,1.5842
236,0.042485833,0.00197947,1641860747,1641860747,0.040519953,1.5842
237,0.052068591,0.003391147,1641860747,1641860747,0.048690081,1.5842
238,0.039782047,0.002121449,1641860748,1641860747,0.037669897,1.5842
239,0.042079329,0.002254844,1641860748,1641860748,0.039839983,1.5842
240,0.051338434,0.002840042,1641860748,1641860748,0.048520088,1.5842
241,0.052504182,0.002128243,1641860748,1641860748,0.050390005,1.5842
242,0.040197015,0.002120614,1641860748,1641860748,0.038089991,1.5842
243,0.042869568,0.002258778,1641860748,1641860748,0.040630102,1.5842
244,0.040940166,0.002986312,1641860748,1641860748,0.037970066,1.5842
245,0.041089416,0.002274394,1641860748,1641860748,0.038830042,1.5842
246,0.040008545,0.002077579,1641860748,1641860748,0.037950039,1.5842
247,0.04041338,0.002224684,1641860748,1641860748,0.038199902,1.5842
248,0.040003181,0.002092004,1641860748,1641860748,0.037930012,1.5842
249,0.044159174,0.002233267,1641860748,1641860748,0.041939974,1.5842
250,0.045395136,0.003211498,1641860748,1641860748,0.042189837,1.5842
251,0.04064703,0.002277374,1641860748,1641860748,0.038380146,1.5842
252,0.043810368,0.002205372,1641860748,1641860748,0.041620016,1.5842
253,0.059640884,0.002125978,1641860748,1641860748,0.057529926,1.5842
254,0.052268028,0.002263784,1641860748,1641860748,0.050009966,1.5842
255,0.041714549,0.002239108,1641860748,1641860748,0.039479971,1.5842
256,0.041333795,0.002265811,1641860748,1641860748,0.039079905,1.5842
257,0.045623064,0.002338648,1641860748,1641860748,0.043300152,1.5842
258,0.040835381,0.002549887,1641860748,1641860748,0.038290024,1.5842
259,0.04063201,0.00229001,1641860748,1641860748,0.038350105,1.5842
260,0.053542852,0.002205133,1641860748,1641860748,0.051339865,1.5842
261,0.040084004,0.002224803,1641860749,1641860748,0.03786993,1.5842
262,0.04236269,0.002208233,1641860749,1641860749,0.040159941,1.5842
263,0.038381696,0.002428174,1641860749,1641860749,0.035969973,1.5842
264,0.03934741,0.000218153,1641860749,1641860749,0.039139986,1.5842
265,0.044376254,0.002203822,1641860749,1641860749,0.042179823,1.5842
266,0.053159714,0.002161264,1641860749,1641860749,0.051010132,1.5842
267,0.040615201,0.002153993,1641860749,1641860749,0.038479805,1.5842
268,0.040251374,0.002267718,1641860749,1641860749,0.038000107,1.5842
269,0.050380826,0.002310872,1641860749,1641860749,0.048079967,1.5842
270,0.040407538,0.002604365,1641860749,1641860749,0.037809849,1.5842
271,0.042607665,0.002158284,1641860749,1641860749,0.04046011,1.5842
272,0.040959358,0.0029006,1641860749,1641860749,0.038069963,1.5842
273,0.044498682,0.002272844,1641860749,1641860749,0.042240143,1.5842
274,0.040464759,0.002232194,1641860749,1641860749,0.038240194,1.5842
275,0.037827373,0.0022856,1641860749,1641860749,0.035550117,1.5842
276,0.053632736,0.002111435,1641860749,1641860749,0.051540136,1.5842
277,0.041652679,0.003761053,1641860749,1641860749,0.037899971,1.5842
278,0.055086851,0.002380848,1641860749,1641860749,0.05272007,1.5842
279,0.044616818,0.002450109,1641860749,1641860749,0.042170048,1.5842
280,0.040873408,0.00229156,1641860749,1641860749,0.038600206,1.5842
281,0.040120602,0.002271175,1641860749,1641860749,0.037859917,1.5842
282,0.044350863,0.002097845,1641860749,1641860749,0.04226017,1.5842
283,0.040002704,0.002367377,1641860749,1641860749,0.037650108,1.5842
284,0.05006218,0.002113104,1641860749,1641860749,0.047970057,1.5842
285,0.042366028,0.00257659,1641860750,1641860749,0.039810181,1.5842
286,0.040789247,0.002189279,1641860750,1641860750,0.038609982,1.5842
287,0.040728569,0.002689123,1641860750,1641860750,0.038049936,1.5842
288,0.041541815,0.002084494,1641860750,1641860750,0.039469957,1.5842
289,0.041774511,0.002774715,1641860750,1641860750,0.039010048,1.5842
290,0.04038775,0.002651572,1641860750,1641860750,0.037739992,1.5842
291,0.040956259,0.002097607,1641860750,1641860750,0.038870096,1.5842
292,0.051758051,0.002763271,1641860750,1641860750,0.0490098,1.5842
293,0.040415049,0.002214909,1641860750,1641860750,0.038209915,1.5842
294,0.040202737,0.002022862,1641860750,1641860750,0.038190126,1.5842
295,0.0399189,0.002300501,1641860750,1641860750,0.037630081,1.5842
296,0.052609921,0.002170563,1641860750,1641860750,0.050450087,1.5842
297,0.044245124,0.002136827,1641860750,1641860750,0.042120218,1.5842
298,0.044328094,0.002102256,1641860750,1641860750,0.042229891,1.5842
299,0.054678082,0.004197478,1641860750,1641860750,0.050490141,1.5842
300,0.040271878,0.002256274,1641860750,1641860750,0.038019896,1.5842
301,0.030975103,0.002193213,1641860750,1641860750,0.028789997,1.5842
302,0.045647979,0.002164245,1641860750,1641860750,0.043489933,1.5842
303,0.042885542,0.004922867,1641860750,1641860750,0.037970066,1.5842
304,0.125422478,0.002302647,1641860750,1641860750,0.123140097,1.5842
305,0.040370107,0.002655149,1641860750,1641860750,0.037729979,1.5842
306,0.051288486,0.002181411,1641860751,1641860750,0.049119949,1.5842
307,0.044280171,0.002167344,1641860751,1641860751,0.04211998,1.5842
308,0.0400213,0.001957536,1641860751,1641860751,0.038069963,1.5842
309,0.040581346,0.002313256,1641860751,1641860751,0.03828001,1.5842
310,0.053262591,0.002197862,1641860751,1641860751,0.051069975,1.5842
311,0.040527463,0.00219667,1641860751,1641860751,0.038340092,1.5842
312,0.041521907,0.002211928,1641860751,1641860751,0.039319992,1.5842
313,0.04176271,0.002634406,1641860751,1641860751,0.039139986,1.5842
314,0.044198394,0.002579331,1641860751,1641860751,0.04163003,1.5842
315,0.04027009,0.002158165,1641860751,1641860751,0.038120031,1.5842
316,0.031005979,0.002308965,1641860751,1641860751,0.028710127,1.5842
317,0.042341828,0.002102256,1641860751,1641860751,0.040250063,1.5842
318,0.040218711,0.002092004,1641860751,1641860751,0.038140059,1.5842
319,0.041449904,0.002291799,1641860751,1641860751,0.039170027,1.5842
320,0.041186213,0.002753854,1641860751,1641860751,0.038450003,1.5842
321,0.039985418,0.002234459,1641860751,1641860751,0.037760019,1.5842
322,0.040682554,0.002094984,1641860751,1641860751,0.038599968,1.5842
323,0.05104506,0.00248158,1641860751,1641860751,0.048569918,1.5842
324,0.039769173,0.002761602,1641860751,1641860751,0.037019968,1.5842
325,0.041978955,0.002228141,1641860751,1641860751,0.039769888,1.5842
326,0.046730638,0.002849698,1641860751,1641860751,0.043889999,1.5842
327,0.041151404,0.00232017,1641860751,1641860751,0.038839817,1.5842
328,0.040408373,0.002370119,1641860751,1641860751,0.038049936,1.5842
329,0.04001224,0.002232671,1641860751,1641860751,0.03779006,1.5842
330,0.050762534,0.00227344,1641860751,1641860751,0.048500061,1.5842
331,0.040386438,0.00235033,1641860752,1641860751,0.038039923,1.5842
332,0.040717244,0.002328038,1641860752,1641860752,0.038399935,1.5842
333,0.13082397,0.002335429,1641860752,1641860752,0.128509998,1.5842
334,0.055324078,0.002840996,1641860752,1641860752,0.05250001,1.5842
335,0.040266156,0.002270579,1641860752,1641860752,0.037999868,1.5842
336,0.040340662,0.00232625,1641860752,1641860752,0.038019896,1.5842
337,0.041679859,0.00217247,1641860752,1641860752,0.039520025,1.5842
338,0.044646621,0.002725005,1641860752,1641860752,0.04192996,1.5842
339,0.040020585,0.002131343,1641860752,1641860752,0.037909985,1.5842
340,0.040519834,0.002228379,1641860752,1641860752,0.038300037,1.5842
341,0.059454799,0.002079606,1641860752,1641860752,0.057389975,1.5842
342,0.0436939,0.002708316,1641860752,1641860752,0.040999889,1.5842
343,0.040280223,0.002065063,1641860752,1641860752,0.038220167,1.5842
