T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641991855.534094794s,1641991855.554392666s,1641991855.554421462s,1641991855.534895129s,0.020298s,-0.019526s,0.000386s,0.019912,0.022708781
1641991855.534895129s,1641991855.555151072s,1641991855.555192345s,1641991855.535684727s,0.020256s,-0.019507s,0.000374s,0.019882,0.022708596
1641991855.535684727s,1641991855.555984822s,1641991855.556013605s,1641991855.536550622s,0.020300s,-0.019463s,0.000418s,0.019881,0.022708592
1641991855.536550622s,1641991855.556798685s,1641991855.556831429s,1641991855.537293964s,0.020248s,-0.019537s,0.000355s,0.019893,0.022708547
1641991855.537293964s,1641991855.557557339s,1641991855.557587209s,1641991855.538050946s,0.020263s,-0.019536s,0.000364s,0.0199,0.022708307
1641991855.538050946s,1641991855.558294086s,1641991855.558337563s,1641991855.538824495s,0.020243s,-0.019513s,0.000365s,0.019878,0.022708313
1641991855.538824495s,1641991855.559094541s,1641991855.559147333s,1641991855.539601480s,0.020270s,-0.019546s,0.000362s,0.019908,0.022708405
1641991855.539601480s,1641991855.559868804s,1641991855.559912505s,1641991855.540401718s,0.020267s,-0.019511s,0.000378s,0.019889,0.022708425
1641991855.540401718s,1641991855.560678561s,1641991855.560706726s,1641991855.541169903s,0.020277s,-0.019537s,0.000370s,0.019907,0.022708282
1641991855.541169903s,1641991855.561420273s,1641991855.561442242s,1641991855.541908253s,0.020250s,-0.019534s,0.000358s,0.019892,0.022708001
1641991855.541908253s,1641991855.562146044s,1641991855.562205873s,1641991855.542720774s,0.020238s,-0.019485s,0.000376s,0.019861,0.022708184
1641991855.542720774s,1641991855.563012418s,1641991855.563041880s,1641991855.543564620s,0.020292s,-0.019477s,0.000407s,0.019884,0.022707914
1641991855.543564620s,1641991855.563839963s,1641991855.563871657s,1641991855.544380529s,0.020275s,-0.019491s,0.000392s,0.019883,0.022707934
1641991855.544380529s,1641991855.564648654s,1641991855.564683243s,1641991855.545151536s,0.020268s,-0.019532s,0.000368s,0.0199,0.022707386
1641991855.545151536s,1641991855.565422636s,1641991855.565442663s,1641991855.545910687s,0.020271s,-0.019532s,0.000370s,0.019902,0.022706902
1641991855.545910687s,1641991855.566190462s,1641991855.566221821s,1641991855.546676941s,0.020280s,-0.019545s,0.000368s,0.019912,0.022710989
1641991855.546676941s,1641991855.566923579s,1641991855.566933491s,1641991855.547393294s,0.020247s,-0.019540s,0.000353s,0.019893,0.022713273
1641991855.547393294s,1641991855.567864800s,1641991855.567873119s,1641991855.548336676s,0.020472s,-0.019536s,0.000468s,0.020004,0.022712921
1641991855.548336676s,1641991855.568580785s,1641991855.568598687s,1641991855.549083342s,0.020244s,-0.019516s,0.000364s,0.01988,0.022712232
1641991855.549083342s,1641991855.569466119s,1641991855.569489588s,1641991855.549955516s,0.020383s,-0.019534s,0.000425s,0.019958,0.022711692
1641991855.549955516s,1641991855.570214547s,1641991855.570276823s,1641991855.550761894s,0.020259s,-0.019515s,0.000372s,0.019887,0.022715333
1641991855.550761894s,1641991855.571017242s,1641991855.571050112s,1641991855.551566185s,0.020255s,-0.019484s,0.000386s,0.01987,0.022713551
1641991855.551566185s,1641991855.571831761s,1641991855.571856940s,1641991855.552322197s,0.020266s,-0.019535s,0.000365s,0.0199,0.022714923
1641991855.552322197s,1641991855.572567119s,1641991855.572609620s,1641991855.553097893s,0.020245s,-0.019512s,0.000367s,0.019878,0.02271386
1641991855.553097893s,1641991855.573345189s,1641991855.573379813s,1641991855.553888889s,0.020247s,-0.019491s,0.000378s,0.019869,0.022713895
1641991855.553888889s,1641991855.574207493s,1641991855.574210040s,1641991855.554685453s,0.020319s,-0.019525s,0.000397s,0.019922,0.022713464
1641991855.554685453s,1641991855.574953699s,1641991855.574982880s,1641991855.555449626s,0.020268s,-0.019533s,0.000368s,0.019901,0.022713142
1641991855.555449626s,1641991855.575696833s,1641991855.575741853s,1641991855.556246435s,0.020247s,-0.019495s,0.000376s,0.019871,0.022713615
1641991855.556246435s,1641991855.576523292s,1641991855.576525620s,1641991855.557006091s,0.020277s,-0.019520s,0.000379s,0.019898,0.022713174
1641991855.557006091s,1641991855.577280339s,1641991855.577283187s,1641991855.557786549s,0.020274s,-0.019497s,0.000389s,0.019885,0.022712636
1641991855.557786549s,1641991855.578058728s,1641991855.578061001s,1641991855.558540959s,0.020272s,-0.019520s,0.000376s,0.019896,0.022712311
1641991855.558540959s,1641991855.578818008s,1641991855.578846046s,1641991855.559316813s,0.020277s,-0.019529s,0.000374s,0.019903,0.022711884
1641991855.559316813s,1641991855.579565433s,1641991855.579623654s,1641991855.560108428s,0.020249s,-0.019515s,0.000367s,0.019882,0.02271146
1641991855.560108428s,1641991855.580385615s,1641991855.580398898s,1641991855.560863200s,0.020277s,-0.019536s,0.000371s,0.019906,0.022711273
1641991855.560863200s,1641991855.581112087s,1641991855.581148568s,1641991855.561605616s,0.020249s,-0.019543s,0.000353s,0.019896,0.022710886
1641991855.561605616s,1641991855.581890356s,1641991855.581961770s,1641991855.562478985s,0.020285s,-0.019483s,0.000401s,0.019884,0.022710424
1641991855.562478985s,1641991855.582755242s,1641991855.582817605s,1641991855.563315038s,0.020276s,-0.019502s,0.000387s,0.019889,0.022710292
1641991855.563315038s,1641991855.583595129s,1641991855.583640667s,1641991855.564164485s,0.020280s,-0.019476s,0.000402s,0.019878,0.022710124
1641991855.564164485s,1641991855.584419692s,1641991855.584441700s,1641991855.564905793s,0.020255s,-0.019536s,0.000360s,0.019896,0.022710034
1641991855.564905793s,1641991855.585147873s,1641991855.585168536s,1641991855.565655812s,0.020242s,-0.019513s,0.000365s,0.019877,0.022710037
1641991855.565655812s,1641991855.585940644s,1641991855.585965932s,1641991855.566488856s,0.020285s,-0.019477s,0.000404s,0.019881,0.022709829
1641991855.566488856s,1641991855.586787480s,1641991855.586837630s,1641991855.567395683s,0.020299s,-0.019442s,0.000428s,0.01987,0.022709669
1641991855.567395683s,1641991855.587653282s,1641991855.587695381s,1641991855.568153822s,0.020258s,-0.019542s,0.000358s,0.0199,0.022709435
1641991855.568153822s,1641991855.588408090s,1641991855.588425252s,1641991855.568906634s,0.020254s,-0.019519s,0.000368s,0.019886,0.022711752
1641991855.568906634s,1641991855.589186510s,1641991855.589210435s,1641991855.569670353s,0.020280s,-0.019540s,0.000370s,0.01991,0.022711477
1641991855.569670353s,1641991855.590026890s,1641991855.590063333s,1641991855.570551197s,0.020356s,-0.019512s,0.000422s,0.019934,0.022711373
1641991855.570551197s,1641991855.590836405s,1641991855.590871747s,1641991855.571329560s,0.020285s,-0.019542s,0.000371s,0.019914,0.022711221
1641991855.571329560s,1641991855.591585317s,1641991855.591620653s,1641991855.572129082s,0.020256s,-0.019492s,0.000382s,0.019874,0.022710946
1641991855.572129082s,1641991855.592396884s,1641991855.592413590s,1641991855.572881529s,0.020268s,-0.019532s,0.000368s,0.0199,0.022710796
1641991855.572881529s,1641991855.593172871s,1641991855.593195072s,1641991855.573693505s,0.020291s,-0.019501s,0.000395s,0.019896,0.022710668
1641991855.573693505s,1641991855.593948969s,1641991855.593988204s,1641991855.574490445s,0.020256s,-0.019498s,0.000379s,0.019877,0.022710373
1641991855.574490445s,1641991855.594756699s,1641991855.594802924s,1641991855.575275951s,0.020266s,-0.019527s,0.000370s,0.019897,0.022710064
1641991855.575275951s,1641991855.595514925s,1641991855.595569536s,1641991855.576047992s,0.020239s,-0.019522s,0.000359s,0.01988,0.022709946
1641991855.576047992s,1641991855.596327794s,1641991855.596374195s,1641991855.576988224s,0.020280s,-0.019386s,0.000447s,0.019833,0.022710199
1641991855.576988224s,1641991855.597215512s,1641991855.597269234s,1641991855.577740451s,0.020227s,-0.019529s,0.000349s,0.019878,0.022710111
1641991855.577740451s,1641991855.597978899s,1641991855.598021097s,1641991855.578525601s,0.020238s,-0.019495s,0.000371s,0.019867,0.022709847
1641991855.578525601s,1641991855.598810742s,1641991855.598831809s,1641991855.579330521s,0.020285s,-0.019501s,0.000392s,0.019893,0.02270963
1641991855.579330521s,1641991855.599585839s,1641991855.599628200s,1641991855.580114235s,0.020255s,-0.019514s,0.000371s,0.019885,0.022709405
1641991855.580114235s,1641991855.600372575s,1641991855.600409262s,1641991855.580884855s,0.020258s,-0.019524s,0.000367s,0.019891,0.022709066
1641991855.580884855s,1641991855.601202016s,1641991855.601236854s,1641991855.581709108s,0.020317s,-0.019528s,0.000395s,0.019922,0.022708876
1641991855.581709108s,1641991855.601962879s,1641991855.602004337s,1641991855.582488313s,0.020254s,-0.019516s,0.000369s,0.019885,0.022708645
1641991855.582488313s,1641991855.602879835s,1641991855.602882429s,1641991855.583377613s,0.020391s,-0.019505s,0.000443s,0.019948,0.022708305
1641991855.583377613s,1641991855.603675207s,1641991855.603760054s,1641991855.584291252s,0.020298s,-0.019469s,0.000414s,0.019883,0.022708291
1641991855.584291252s,1641991855.604532474s,1641991855.604574753s,1641991855.585080700s,0.020241s,-0.019494s,0.000374s,0.019868,0.022708265
1641991855.585080700s,1641991855.605320845s,1641991855.605359843s,1641991855.585822877s,0.020240s,-0.019537s,0.000352s,0.019889,0.022708752
1641991855.585822877s,1641991855.606069318s,1641991855.606157292s,1641991855.586625536s,0.020247s,-0.019532s,0.000357s,0.019889,0.022708484
1641991855.586625536s,1641991855.606871107s,1641991855.606912382s,1641991855.587421893s,0.020246s,-0.019490s,0.000378s,0.019868,0.022708338
1641991855.587421893s,1641991855.607686633s,1641991855.607708999s,1641991855.588222014s,0.020265s,-0.019487s,0.000389s,0.019876,0.022708182
1641991855.588222014s,1641991855.608462457s,1641991855.608524821s,1641991855.588996063s,0.020241s,-0.019529s,0.000356s,0.019885,0.02270823
1641991855.588996063s,1641991855.609244969s,1641991855.609293019s,1641991855.589772881s,0.020249s,-0.019520s,0.000364s,0.019884,0.022708189
1641991855.589772881s,1641991855.610022534s,1641991855.610058035s,1641991855.590593336s,0.020250s,-0.019465s,0.000392s,0.019857,0.022708168
1641991855.590593336s,1641991855.610875089s,1641991855.610892019s,1641991855.591363933s,0.020282s,-0.019528s,0.000377s,0.019905,0.022708125
1641991855.591363933s,1641991855.611646155s,1641991855.611675200s,1641991855.592155818s,0.020282s,-0.019519s,0.000381s,0.019901,0.022707914
1641991855.592155818s,1641991855.612412116s,1641991855.612433567s,1641991855.592928862s,0.020256s,-0.019505s,0.000376s,0.019881,0.02270743
1641991855.592928862s,1641991855.613191116s,1641991855.613211673s,1641991855.593681477s,0.020262s,-0.019530s,0.000366s,0.019896,0.022707107
1641991855.593681477s,1641991855.613944099s,1641991855.613985134s,1641991855.594460295s,0.020262s,-0.019525s,0.000369s,0.019894,0.02270676
1641991855.594460295s,1641991855.614708474s,1641991855.614743728s,1641991855.595221486s,0.020248s,-0.019522s,0.000363s,0.019885,0.022706508
1641991855.595221486s,1641991855.615497799s,1641991855.615535346s,1641991855.596028600s,0.020276s,-0.019507s,0.000385s,0.019892,0.022706587
1641991855.596028600s,1641991855.616323713s,1641991855.616338034s,1641991855.596833234s,0.020295s,-0.019505s,0.000395s,0.0199,0.022706287
1641991855.596833234s,1641991855.617088459s,1641991855.617125382s,1641991855.597629023s,0.020255s,-0.019496s,0.000380s,0.019876,0.022706318
1641991855.597629023s,1641991855.617938129s,1641991855.617975096s,1641991855.598495128s,0.020309s,-0.019480s,0.000415s,0.019894,0.022706235
1641991855.598495128s,1641991855.618765594s,1641991855.618801932s,1641991855.599274148s,0.020270s,-0.019528s,0.000371s,0.019899,0.022706214
1641991855.599274148s,1641991855.619540907s,1641991855.619554714s,1641991855.600023732s,0.020267s,-0.019531s,0.000368s,0.019899,0.022706134
1641991855.600023732s,1641991855.620292791s,1641991855.620311973s,1641991855.600771417s,0.020269s,-0.019541s,0.000364s,0.019905,0.022706312
1641991855.600771417s,1641991855.621006446s,1641991855.621040017s,1641991855.601513946s,0.020235s,-0.019526s,0.000354s,0.019881,0.022706296
1641991855.601513946s,1641991855.621768656s,1641991855.621794720s,1641991855.602285118s,0.020255s,-0.019510s,0.000373s,0.019882,0.022706151
1641991855.602285118s,1641991855.622542591s,1641991855.622581160s,1641991855.603038006s,0.020257s,-0.019543s,0.000357s,0.0199,0.022706018
1641991855.603038006s,1641991855.623294643s,1641991855.623298059s,1641991855.603781901s,0.020257s,-0.019516s,0.000370s,0.019886,0.022705614
1641991855.603781901s,1641991855.624040302s,1641991855.624076967s,1641991855.604552448s,0.020258s,-0.019525s,0.000367s,0.019892,0.022705456
1641991855.604552448s,1641991855.624798401s,1641991855.624839704s,1641991855.605318476s,0.020246s,-0.019521s,0.000362s,0.019884,0.022705005
1641991855.605318476s,1641991855.625584889s,1641991855.625625908s,1641991855.606088414s,0.020266s,-0.019537s,0.000364s,0.019902,0.022704807
1641991855.606088414s,1641991855.626336448s,1641991855.626353729s,1641991855.606831694s,0.020248s,-0.019522s,0.000363s,0.019885,0.022704344
1641991855.606831694s,1641991855.627112359s,1641991855.627147345s,1641991855.607624767s,0.020281s,-0.019523s,0.000379s,0.019902,0.022704161
1641991855.607624767s,1641991855.627854241s,1641991855.627870862s,1641991855.608353194s,0.020230s,-0.019518s,0.000356s,0.019874,0.022703832
1641991855.608353194s,1641991855.628636909s,1641991855.628688885s,1641991855.609158928s,0.020284s,-0.019530s,0.000377s,0.019907,0.022703372
1641991855.609158928s,1641991855.629408606s,1641991855.629448865s,1641991855.609942785s,0.020250s,-0.019506s,0.000372s,0.019878,0.022703274
1641991855.609942785s,1641991855.630212421s,1641991855.630264525s,1641991855.610728227s,0.020270s,-0.019536s,0.000367s,0.019903,0.022703099
1641991855.610728227s,1641991855.630981025s,1641991855.631013523s,1641991855.611493414s,0.020253s,-0.019520s,0.000366s,0.019886,0.022703254
1641991855.611493414s,1641991855.631768845s,1641991855.631801679s,1641991855.612353172s,0.020276s,-0.019449s,0.000414s,0.019862,0.022702963
1641991855.612353172s,1641991855.632703470s,1641991855.632724187s,1641991855.613206223s,0.020350s,-0.019518s,0.000416s,0.019934,0.022702541
1641991855.613206223s,1641991855.633457071s,1641991855.633489142s,1641991855.613962630s,0.020251s,-0.019526s,0.000362s,0.019889,0.022702513
1641991855.613962630s,1641991855.634222325s,1641991855.634243298s,1641991855.614728968s,0.020260s,-0.019514s,0.000373s,0.019887,0.022702445
1641991855.614728968s,1641991855.635072663s,1641991855.635104310s,1641991855.615606915s,0.020344s,-0.019497s,0.000423s,0.019921,0.022702571
1641991855.615606915s,1641991855.635862433s,1641991855.635906624s,1641991855.616380793s,0.020255s,-0.019526s,0.000365s,0.019891,0.022702119
1641991855.616380793s,1641991855.636668398s,1641991855.636717521s,1641991855.617202465s,0.020288s,-0.019515s,0.000386s,0.019901,0.022701555
1641991855.617202465s,1641991855.637443611s,1641991855.637481144s,1641991855.617949379s,0.020241s,-0.019532s,0.000355s,0.019886,0.022701305
1641991855.617949379s,1641991855.638221016s,1641991855.638237964s,1641991855.618725227s,0.020272s,-0.019513s,0.000379s,0.019892,0.022700865
1641991855.618725227s,1641991855.638941833s,1641991855.638958315s,1641991855.619428960s,0.020216s,-0.019529s,0.000344s,0.019873,0.022700772
1641991855.619428960s,1641991855.639689240s,1641991855.639724327s,1641991855.620213609s,0.020260s,-0.019511s,0.000375s,0.019886,0.022700498
1641991855.620213609s,1641991855.640531654s,1641991855.640565051s,1641991855.621093969s,0.020318s,-0.019471s,0.000423s,0.019895,0.02269997
1641991855.621093969s,1641991855.641385237s,1641991855.641400781s,1641991855.621928508s,0.020291s,-0.019472s,0.000409s,0.019882,0.022700179
1641991855.621928508s,1641991855.642250394s,1641991855.642279376s,1641991855.622755257s,0.020322s,-0.019524s,0.000399s,0.019923,0.022699969
1641991855.622755257s,1641991855.642972442s,1641991855.642993793s,1641991855.623482754s,0.020217s,-0.019511s,0.000353s,0.019864,0.022699849
1641991855.623482754s,1641991855.643744733s,1641991855.643788916s,1641991855.624281050s,0.020262s,-0.019508s,0.000377s,0.019885,0.022699706
1641991855.624281050s,1641991855.644545083s,1641991855.644561140s,1641991855.625022487s,0.020264s,-0.019539s,0.000363s,0.019901,0.022699597
1641991855.625022487s,1641991855.645282165s,1641991855.645344680s,1641991855.625828075s,0.020260s,-0.019517s,0.000372s,0.019888,0.022699366
1641991855.625828075s,1641991855.646105252s,1641991855.646128418s,1641991855.626629510s,0.020277s,-0.019499s,0.000389s,0.019888,0.022698942
1641991855.626629510s,1641991855.646880345s,1641991855.646919323s,1641991855.627427180s,0.020251s,-0.019492s,0.000379s,0.019871,0.022698794
1641991855.627427180s,1641991855.647670301s,1641991855.647684055s,1641991855.628145847s,0.020243s,-0.019538s,0.000353s,0.019891,0.022698312
1641991855.628145847s,1641991855.648410864s,1641991855.648432026s,1641991855.628889404s,0.020265s,-0.019543s,0.000361s,0.019904,0.022698044
1641991855.628889404s,1641991855.649170541s,1641991855.649216215s,1641991855.629713426s,0.020281s,-0.019503s,0.000389s,0.019892,0.022697505
1641991855.629713426s,1641991855.650038373s,1641991855.650069673s,1641991855.630608659s,0.020325s,-0.019461s,0.000432s,0.019893,0.022697436
1641991855.630608659s,1641991855.650884718s,1641991855.650914419s,1641991855.631397158s,0.020276s,-0.019517s,0.000379s,0.019897,0.022697343
1641991855.631397158s,1641991855.651677600s,1641991855.651679998s,1641991855.632145962s,0.020280s,-0.019534s,0.000373s,0.019907,0.022696832
1641991855.632145962s,1641991855.652395711s,1641991855.652436820s,1641991855.632932631s,0.020250s,-0.019504s,0.000373s,0.019877,0.022696517
1641991855.632932631s,1641991855.653206706s,1641991855.653221606s,1641991855.633677296s,0.020274s,-0.019544s,0.000365s,0.019909,0.022696241
1641991855.633677296s,1641991855.653932893s,1641991855.653954860s,1641991855.634426245s,0.020256s,-0.019528s,0.000364s,0.019892,0.022695851
1641991855.634426245s,1641991855.654682642s,1641991855.654719705s,1641991855.635186408s,0.020256s,-0.019533s,0.000362s,0.019895,0.022695778
1641991855.635186408s,1641991855.655442114s,1641991855.655482126s,1641991855.635944588s,0.020256s,-0.019537s,0.000359s,0.019897,0.022695611
1641991855.635944588s,1641991855.656214480s,1641991855.656231029s,1641991855.636733643s,0.020270s,-0.019497s,0.000386s,0.019884,0.022695687
1641991855.636733643s,1641991855.657003919s,1641991855.657029692s,1641991855.637508643s,0.020270s,-0.019521s,0.000375s,0.019896,0.022695292
1641991855.637508643s,1641991855.657780892s,1641991855.657797972s,1641991855.638267831s,0.020272s,-0.019530s,0.000371s,0.019901,0.022695536
1641991855.638267831s,1641991855.658521774s,1641991855.658578869s,1641991855.639040666s,0.020254s,-0.019538s,0.000358s,0.019896,0.022695466
1641991855.639040666s,1641991855.659292585s,1641991855.659335955s,1641991855.639814387s,0.020252s,-0.019521s,0.000365s,0.019887,0.022695273
1641991855.639814387s,1641991855.660076805s,1641991855.660094187s,1641991855.640551389s,0.020262s,-0.019543s,0.000360s,0.019903,0.022694577
1641991855.640551389s,1641991855.660812751s,1641991855.660841807s,1641991855.641314739s,0.020262s,-0.019527s,0.000367s,0.019894,0.022694203
1641991855.641314739s,1641991855.661591811s,1641991855.661706038s,1641991855.642177632s,0.020277s,-0.019528s,0.000374s,0.019903,0.022694155
1641991855.642177632s,1641991855.662397403s,1641991855.662414974s,1641991855.642903225s,0.020220s,-0.019512s,0.000354s,0.019866,0.022694003
1641991855.642903225s,1641991855.663231121s,1641991855.663267475s,1641991855.643743704s,0.020328s,-0.019524s,0.000402s,0.019926,0.022693755
1641991855.643743704s,1641991855.664065799s,1641991855.664081869s,1641991855.644540163s,0.020322s,-0.019542s,0.000390s,0.019932,0.022693737
1641991855.644540163s,1641991855.664787027s,1641991855.664830284s,1641991855.645294076s,0.020247s,-0.019536s,0.000355s,0.019892,0.022693482
1641991855.645294076s,1641991855.665547688s,1641991855.665569841s,1641991855.646054744s,0.020253s,-0.019515s,0.000369s,0.019884,0.022693222
1641991855.646054744s,1641991855.666328338s,1641991855.666344673s,1641991855.646849869s,0.020274s,-0.019495s,0.000389s,0.019884,0.022692727
1641991855.646849869s,1641991855.667111855s,1641991855.667143454s,1641991855.647617003s,0.020262s,-0.019526s,0.000368s,0.019894,0.022692596
1641991855.647617003s,1641991855.667894753s,1641991855.667912261s,1641991855.648398192s,0.020278s,-0.019514s,0.000382s,0.019896,0.022692524
1641991855.648398192s,1641991855.668701941s,1641991855.668724283s,1641991855.649193777s,0.020304s,-0.019531s,0.000387s,0.019917,0.022692469
1641991855.649193777s,1641991855.669419543s,1641991855.669435042s,1641991855.649925092s,0.020226s,-0.019510s,0.000358s,0.019868,0.022692233
1641991855.649925092s,1641991855.670252391s,1641991855.670336606s,1641991855.650833047s,0.020327s,-0.019504s,0.000412s,0.019915,0.022691969
1641991855.650833047s,1641991855.671155066s,1641991855.671157885s,1641991855.651674461s,0.020322s,-0.019483s,0.000419s,0.019903,0.022691851
1641991855.651674461s,1641991855.671968741s,1641991855.672007008s,1641991855.652470003s,0.020294s,-0.019537s,0.000379s,0.019916,0.022691215
1641991855.652470003s,1641991855.672734631s,1641991855.672773761s,1641991855.653279675s,0.020265s,-0.019494s,0.000385s,0.019879,0.022690785
1641991855.653279675s,1641991855.673546620s,1641991855.673558753s,1641991855.654048212s,0.020267s,-0.019511s,0.000378s,0.019889,0.022690634
1641991855.654048212s,1641991855.674330907s,1641991855.674395360s,1641991855.654888515s,0.020283s,-0.019507s,0.000388s,0.019895,0.022690338
1641991855.654888515s,1641991855.675161290s,1641991855.675192619s,1641991855.655707194s,0.020273s,-0.019485s,0.000394s,0.019879,0.022689995
1641991855.655707194s,1641991855.676007093s,1641991855.676009259s,1641991855.656477177s,0.020300s,-0.019532s,0.000384s,0.019916,0.022689913
1641991855.656477177s,1641991855.676814562s,1641991855.676836021s,1641991855.657322876s,0.020337s,-0.019513s,0.000412s,0.019925,0.022689791
1641991855.657322876s,1641991855.677569225s,1641991855.677574148s,1641991855.658066630s,0.020246s,-0.019508s,0.000369s,0.019877,0.022689852
1641991855.658066630s,1641991855.678317460s,1641991855.678363585s,1641991855.658872221s,0.020251s,-0.019491s,0.000380s,0.019871,0.022689665
1641991855.658872221s,1641991855.679204466s,1641991855.679212001s,1641991855.659743180s,0.020332s,-0.019469s,0.000432s,0.019901,0.022689302
1641991855.659743180s,1641991855.680065543s,1641991855.680069302s,1641991855.660546080s,0.020323s,-0.019523s,0.000400s,0.019923,0.022689123
1641991855.660546080s,1641991855.680832769s,1641991855.680870669s,1641991855.661340238s,0.020287s,-0.019531s,0.000378s,0.019909,0.022689022
1641991855.661340238s,1641991855.681603885s,1641991855.681639896s,1641991855.662135867s,0.020264s,-0.019504s,0.000380s,0.019884,0.022689138
1641991855.662135867s,1641991855.682396400s,1641991855.682406406s,1641991855.662889120s,0.020261s,-0.019517s,0.000372s,0.019889,0.022689146
1641991855.662889120s,1641991855.683230197s,1641991855.683253511s,1641991855.663741677s,0.020341s,-0.019512s,0.000415s,0.019927,0.022687894
1641991855.663741677s,1641991855.684020868s,1641991855.684068154s,1641991855.664556096s,0.020279s,-0.019512s,0.000383s,0.019896,0.022688853
1641991855.664556096s,1641991855.684881644s,1641991855.684915522s,1641991855.665466395s,0.020326s,-0.019449s,0.000438s,0.019887,0.022688477
1641991855.665466395s,1641991855.685760205s,1641991855.685776033s,1641991855.666285994s,0.020294s,-0.019490s,0.000402s,0.019892,0.022688298
1641991855.666285994s,1641991855.686603873s,1641991855.686613852s,1641991855.667101335s,0.020318s,-0.019512s,0.000403s,0.019915,0.022690049
1641991855.667101335s,1641991855.687378689s,1641991855.687398987s,1641991855.667963506s,0.020277s,-0.019435s,0.000421s,0.019856,0.022693829
1641991855.667963506s,1641991855.688213871s,1641991855.688236455s,1641991855.668759646s,0.020250s,-0.019477s,0.000387s,0.019864,0.022696023
1641991855.668759646s,1641991855.689043905s,1641991855.689059848s,1641991855.669542138s,0.020284s,-0.019518s,0.000383s,0.019901,0.022700685
1641991855.669542138s,1641991855.689849725s,1641991855.689884049s,1641991855.670402779s,0.020308s,-0.019481s,0.000413s,0.019894,0.022700215
1641991855.670402779s,1641991855.690711207s,1641991855.690730618s,1641991855.671293083s,0.020308s,-0.019438s,0.000435s,0.019873,0.02269978
1641991855.671293083s,1641991855.691739543s,1641991855.691782531s,1641991855.672294936s,0.020447s,-0.019488s,0.000479s,0.019967,0.02270376
1641991855.672294936s,1641991855.692550793s,1641991855.692594397s,1641991855.673189538s,0.020256s,-0.019405s,0.000426s,0.01983,0.022703651
1641991855.673189538s,1641991855.693453605s,1641991855.693501078s,1641991855.674047749s,0.020264s,-0.019453s,0.000405s,0.019859,0.022703713
1641991855.674047749s,1641991855.694310322s,1641991855.694353688s,1641991855.674858229s,0.020263s,-0.019495s,0.000384s,0.019879,0.02270459
1641991855.674858229s,1641991855.695140033s,1641991855.695153940s,1641991855.675626245s,0.020282s,-0.019528s,0.000377s,0.019905,0.022704449
1641991855.675626245s,1641991855.695910686s,1641991855.695933426s,1641991855.676447073s,0.020284s,-0.019486s,0.000399s,0.019885,0.022704475
1641991855.676447073s,1641991855.696710583s,1641991855.696743300s,1641991855.677226754s,0.020263s,-0.019516s,0.000373s,0.01989,0.022703971
1641991855.677226754s,1641991855.697483912s,1641991855.697520807s,1641991855.678041072s,0.020257s,-0.019480s,0.000389s,0.019868,0.02270316
1641991855.678041072s,1641991855.698335695s,1641991855.698351632s,1641991855.678832577s,0.020295s,-0.019519s,0.000388s,0.019907,0.022702897
1641991855.678832577s,1641991855.699107969s,1641991855.699146285s,1641991855.679624445s,0.020275s,-0.019522s,0.000377s,0.019899,0.022702621
1641991855.679624445s,1641991855.699868613s,1641991855.699885378s,1641991855.680378200s,0.020244s,-0.019507s,0.000368s,0.019876,0.022702549
1641991855.680378200s,1641991855.700660957s,1641991855.700696227s,1641991855.681165626s,0.020283s,-0.019531s,0.000376s,0.019907,0.022702319
1641991855.681165626s,1641991855.701471284s,1641991855.701487444s,1641991855.681960513s,0.020306s,-0.019527s,0.000389s,0.019916,0.022701884
1641991855.681960513s,1641991855.702252509s,1641991855.702308143s,1641991855.682818141s,0.020292s,-0.019490s,0.000401s,0.019891,0.022701505
1641991855.682818141s,1641991855.703086758s,1641991855.703139556s,1641991855.683645257s,0.020269s,-0.019494s,0.000387s,0.019881,0.022701409
1641991855.683645257s,1641991855.703925195s,1641991855.703978533s,1641991855.684496064s,0.020280s,-0.019482s,0.000399s,0.019881,0.022701335
1641991855.684496064s,1641991855.704848289s,1641991855.704893389s,1641991855.685415056s,0.020352s,-0.019478s,0.000437s,0.019915,0.022701318
1641991855.685415056s,1641991855.705632337s,1641991855.705647904s,1641991855.686167236s,0.020217s,-0.019481s,0.000368s,0.019849,0.02270116
1641991855.686167236s,1641991855.706476198s,1641991855.706498598s,1641991855.686996928s,0.020309s,-0.019502s,0.000404s,0.019905,0.022700976
1641991855.686996928s,1641991855.707274931s,1641991855.707297840s,1641991855.687768161s,0.020278s,-0.019530s,0.000374s,0.019904,0.022700881
1641991855.687768161s,1641991855.708058781s,1641991855.708109294s,1641991855.688576498s,0.020291s,-0.019533s,0.000379s,0.019912,0.022699823
1641991855.688576498s,1641991855.708823778s,1641991855.708869879s,1641991855.689352961s,0.020247s,-0.019517s,0.000365s,0.019882,0.022699548
1641991855.689352961s,1641991855.709611739s,1641991855.709645791s,1641991855.690123530s,0.020259s,-0.019522s,0.000368s,0.01989,0.022699258
1641991855.690123530s,1641991855.710463411s,1641991855.710479856s,1641991855.690948230s,0.020340s,-0.019532s,0.000404s,0.019936,0.022698912
1641991855.690948230s,1641991855.711187682s,1641991855.711236891s,1641991855.691774845s,0.020239s,-0.019462s,0.000389s,0.019851,0.022702409
1641991855.691774845s,1641991855.712029141s,1641991855.712060564s,1641991855.692529517s,0.020254s,-0.019531s,0.000362s,0.019893,0.022705539
