T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992142.820979698s,1641992142.851176139s,1641992142.851198370s,1641992142.821727725s,0.030196s,-0.029471s,0.000363s,0.029834,0.032660417
1641992142.821727725s,1641992142.851940522s,1641992142.851960839s,1641992142.822470647s,0.030213s,-0.029490s,0.000361s,0.029852,0.032661794
1641992142.822470647s,1641992142.852672047s,1641992142.852699791s,1641992142.823208429s,0.030201s,-0.029491s,0.000355s,0.029846,0.032660961
1641992142.823208429s,1641992142.853398366s,1641992142.853419991s,1641992142.823928107s,0.030190s,-0.029492s,0.000349s,0.029841,0.032660867
1641992142.823928107s,1641992142.854107477s,1641992142.854129964s,1641992142.824650909s,0.030179s,-0.029479s,0.000350s,0.029829,0.032666886
1641992142.824650909s,1641992142.854839604s,1641992142.854861718s,1641992142.825393910s,0.030189s,-0.029468s,0.000360s,0.029828,0.032666062
1641992142.825393910s,1641992142.855612589s,1641992142.855651542s,1641992142.826317173s,0.030219s,-0.029335s,0.000442s,0.029777,0.032665931
1641992142.826317173s,1641992142.856521535s,1641992142.856538313s,1641992142.831168765s,0.030205s,-0.025370s,0.002417s,0.027787,0.032664816
1641992142.831168765s,1641992142.861376233s,1641992142.861398873s,1641992142.831926321s,0.030208s,-0.029473s,0.000368s,0.02984,0.032668168
1641992142.831926321s,1641992142.862127317s,1641992142.862148633s,1641992142.832654921s,0.030201s,-0.029494s,0.000354s,0.029847,0.032669752
1641992142.832654921s,1641992142.862838819s,1641992142.862860530s,1641992142.833395616s,0.030184s,-0.029465s,0.000360s,0.029824,0.032669407
1641992142.833395616s,1641992142.863580502s,1641992142.863601550s,1641992142.834128094s,0.030185s,-0.029473s,0.000356s,0.029829,0.032669446
1641992142.834128094s,1641992142.864345344s,1641992142.864366186s,1641992142.834881888s,0.030217s,-0.029485s,0.000366s,0.029851,0.032669329
1641992142.834881888s,1641992142.865079006s,1641992142.865099157s,1641992142.835614799s,0.030197s,-0.029485s,0.000356s,0.029841,0.032669539
1641992142.835614799s,1641992142.865818672s,1641992142.865838393s,1641992142.836535923s,0.030204s,-0.029302s,0.000451s,0.029753,0.03266941
1641992142.836535923s,1641992142.866729363s,1641992142.866751929s,1641992142.837259177s,0.030193s,-0.029493s,0.000350s,0.029843,0.032669217
1641992142.837259177s,1641992142.867577230s,1641992142.867579223s,1641992142.838083036s,0.030318s,-0.029496s,0.000411s,0.029907,0.032669107
1641992142.838083036s,1641992142.868270033s,1641992142.868289607s,1641992142.841775361s,0.030187s,-0.026514s,0.001836s,0.028351,0.032669098
1641992142.841775361s,1641992142.871993079s,1641992142.872016682s,1641992142.842528466s,0.030218s,-0.029488s,0.000365s,0.029853,0.032668984
1641992142.842528466s,1641992142.872709145s,1641992142.872730910s,1641992142.843251586s,0.030180s,-0.029479s,0.000351s,0.02983,0.032668797
1641992142.843251586s,1641992142.873357898s,1641992142.873381545s,1641992142.843891364s,0.030106s,-0.029490s,0.000308s,0.029798,0.032668891
1641992142.843891364s,1641992142.874086203s,1641992142.874116713s,1641992142.844629567s,0.030195s,-0.029487s,0.000354s,0.029841,0.032668652
1641992142.844629567s,1641992142.874814277s,1641992142.874844400s,1641992142.845614231s,0.030185s,-0.029230s,0.000477s,0.029707,0.032671892
1641992142.845614231s,1641992142.875786747s,1641992142.875808797s,1641992142.846349671s,0.030173s,-0.029459s,0.000357s,0.029816,0.032671671
1641992142.846349671s,1641992142.876524656s,1641992142.876545372s,1641992142.847094321s,0.030175s,-0.029451s,0.000362s,0.029813,0.032671423
1641992142.847094321s,1641992142.877263955s,1641992142.877285350s,1641992142.847794625s,0.030170s,-0.029491s,0.000340s,0.02983,0.032671121
1641992142.847794625s,1641992142.877962494s,1641992142.877992546s,1641992142.848499232s,0.030168s,-0.029493s,0.000337s,0.029831,0.032670913
1641992142.848499232s,1641992142.878676825s,1641992142.878698723s,1641992142.849206662s,0.030178s,-0.029492s,0.000343s,0.029835,0.032670782
1641992142.849206662s,1641992142.879377018s,1641992142.879398642s,1641992142.849930394s,0.030170s,-0.029468s,0.000351s,0.029819,0.032670317
1641992142.849930394s,1641992142.880098731s,1641992142.880126618s,1641992142.850646452s,0.030169s,-0.029480s,0.000344s,0.029824,0.032670094
1641992142.850646452s,1641992142.880829699s,1641992142.880849366s,1641992142.851364001s,0.030183s,-0.029485s,0.000349s,0.029834,0.032669472
1641992142.851364001s,1641992142.881536568s,1641992142.881573534s,1641992142.852076186s,0.030173s,-0.029497s,0.000338s,0.029835,0.032668528
1641992142.852076186s,1641992142.882240510s,1641992142.882271567s,1641992142.852859755s,0.030164s,-0.029412s,0.000376s,0.029788,0.032668293
1641992142.852859755s,1641992142.883025674s,1641992142.883048015s,1641992142.853548840s,0.030166s,-0.029499s,0.000333s,0.029833,0.032667981
1641992142.853548840s,1641992142.883718798s,1641992142.883757416s,1641992142.854259885s,0.030170s,-0.029497s,0.000336s,0.029834,0.032669579
1641992142.854259885s,1641992142.884425087s,1641992142.884446212s,1641992142.854966839s,0.030165s,-0.029479s,0.000343s,0.029822,0.032670097
1641992142.854966839s,1641992142.885052045s,1641992142.885073412s,1641992142.855630951s,0.030085s,-0.029443s,0.000321s,0.029764,0.032669828
1641992142.855630951s,1641992142.885841194s,1641992142.885863937s,1641992142.856370411s,0.030210s,-0.029494s,0.000358s,0.029852,0.032673141
1641992142.856370411s,1641992142.886620437s,1641992142.886643422s,1641992142.857377277s,0.030250s,-0.029266s,0.000492s,0.029758,0.032672931
1641992142.857377277s,1641992142.887569912s,1641992142.887593588s,1641992142.858372759s,0.030193s,-0.029221s,0.000486s,0.029707,0.032672308
1641992142.858372759s,1641992142.888593489s,1641992142.888614612s,1641992142.859133230s,0.030221s,-0.029481s,0.000370s,0.029851,0.032673864
1641992142.859133230s,1641992142.889348329s,1641992142.889373576s,1641992142.859900362s,0.030215s,-0.029473s,0.000371s,0.029844,0.032673769
1641992142.859900362s,1641992142.890141179s,1641992142.890163092s,1641992142.860712948s,0.030241s,-0.029450s,0.000395s,0.029845,0.032673636
1641992142.860712948s,1641992142.890815432s,1641992142.890835120s,1641992142.861429353s,0.030102s,-0.029406s,0.000348s,0.029754,0.032674204
1641992142.861429353s,1641992142.891618091s,1641992142.891635912s,1641992142.864374459s,0.030189s,-0.027261s,0.001464s,0.028725,0.032673963
1641992142.864374459s,1641992142.894594284s,1641992142.894615895s,1641992142.865164481s,0.030220s,-0.029451s,0.000384s,0.029836,0.032673816
1641992142.865164481s,1641992142.895351829s,1641992142.895373393s,1641992142.865925831s,0.030187s,-0.029448s,0.000370s,0.029817,0.032673407
1641992142.865925831s,1641992142.896138997s,1641992142.896167075s,1641992142.866695743s,0.030213s,-0.029471s,0.000371s,0.029842,0.032673133
1641992142.866695743s,1641992142.896893176s,1641992142.896915643s,1641992142.867457184s,0.030198s,-0.029459s,0.000370s,0.029828,0.032673099
1641992142.867457184s,1641992142.897657591s,1641992142.897680620s,1641992142.868247907s,0.030200s,-0.029433s,0.000384s,0.029817,0.032672594
1641992142.868247907s,1641992142.898426261s,1641992142.898455990s,1641992142.869145545s,0.030178s,-0.029310s,0.000434s,0.029744,0.032672156
1641992142.869145545s,1641992142.899331150s,1641992142.899352315s,1641992142.869927014s,0.030185s,-0.029425s,0.000380s,0.029805,0.032672023
1641992142.869927014s,1641992142.900111289s,1641992142.900133244s,1641992142.870685858s,0.030184s,-0.029447s,0.000368s,0.029816,0.032672037
1641992142.870685858s,1641992142.900927077s,1641992142.900949620s,1641992142.871655069s,0.030241s,-0.029295s,0.000473s,0.029768,0.032671722
1641992142.871655069s,1641992142.901852400s,1641992142.901872920s,1641992142.876235916s,0.030197s,-0.025637s,0.002280s,0.027917,0.032671601
1641992142.876235916s,1641992142.906442266s,1641992142.906460744s,1641992142.876967848s,0.030206s,-0.029493s,0.000357s,0.02985,0.032671518
1641992142.876967848s,1641992142.907166908s,1641992142.907189149s,1641992142.877704430s,0.030199s,-0.029485s,0.000357s,0.029842,0.032671242
1641992142.877704430s,1641992142.907915137s,1641992142.907917099s,1641992142.878433822s,0.030211s,-0.029483s,0.000364s,0.029847,0.032671189
1641992142.878433822s,1641992142.908617967s,1641992142.908637567s,1641992142.879142329s,0.030184s,-0.029495s,0.000345s,0.02984,0.032671097
1641992142.879142329s,1641992142.909324014s,1641992142.909345691s,1641992142.879844717s,0.030182s,-0.029501s,0.000340s,0.029841,0.032671025
1641992142.879844717s,1641992142.910012429s,1641992142.910033400s,1641992142.880539621s,0.030168s,-0.029494s,0.000337s,0.029831,0.032670966
1641992142.880539621s,1641992142.910716790s,1641992142.910736650s,1641992142.881236939s,0.030177s,-0.029500s,0.000339s,0.029838,0.032670871
1641992142.881236939s,1641992142.911404865s,1641992142.911426357s,1641992142.881943449s,0.030168s,-0.029483s,0.000342s,0.029825,0.032670816
1641992142.881943449s,1641992142.912089728s,1641992142.912110955s,1641992142.882600309s,0.030146s,-0.029511s,0.000318s,0.029829,0.032670729
1641992142.882600309s,1641992142.912769801s,1641992142.912786423s,1641992142.883302822s,0.030169s,-0.029484s,0.000343s,0.029827,0.032670573
1641992142.883302822s,1641992142.913352193s,1641992142.913374028s,1641992142.883961689s,0.030049s,-0.029412s,0.000319s,0.029731,0.032670352
1641992142.883961689s,1641992142.914163395s,1641992142.914183042s,1641992142.884764125s,0.030202s,-0.029419s,0.000391s,0.02981,0.032670206
1641992142.884764125s,1641992142.914927753s,1641992142.914950193s,1641992142.885469299s,0.030164s,-0.029481s,0.000341s,0.029822,0.032670212
1641992142.885469299s,1641992142.915631946s,1641992142.915653586s,1641992142.886150672s,0.030163s,-0.029503s,0.000330s,0.029833,0.032669943
1641992142.886150672s,1641992142.916317178s,1641992142.916339786s,1641992142.886871364s,0.030167s,-0.029469s,0.000349s,0.029818,0.032669721
1641992142.886871364s,1641992142.917050744s,1641992142.917076841s,1641992142.887569660s,0.030180s,-0.029507s,0.000336s,0.029843,0.03266948
1641992142.887569660s,1641992142.917765165s,1641992142.917790751s,1641992142.888303281s,0.030195s,-0.029487s,0.000354s,0.029841,0.032669419
1641992142.888303281s,1641992142.918467809s,1641992142.918494601s,1641992142.888978626s,0.030164s,-0.029516s,0.000324s,0.02984,0.032669281
1641992142.888978626s,1641992142.919146334s,1641992142.919171301s,1641992142.889644429s,0.030168s,-0.029527s,0.000320s,0.029847,0.032669121
1641992142.889644429s,1641992142.919809786s,1641992142.919843557s,1641992142.890359376s,0.030165s,-0.029484s,0.000341s,0.029825,0.032669116
1641992142.890359376s,1641992142.920534226s,1641992142.920560901s,1641992142.891064890s,0.030175s,-0.029496s,0.000339s,0.029835,0.032669029
1641992142.891064890s,1641992142.921423830s,1641992142.921449264s,1641992142.892000043s,0.030359s,-0.029449s,0.000455s,0.029904,0.032668815
1641992142.892000043s,1641992142.922189890s,1641992142.922215604s,1641992142.892795611s,0.030190s,-0.029420s,0.000385s,0.029805,0.032668725
1641992142.892795611s,1641992142.922879618s,1641992142.922903603s,1641992142.893461924s,0.030084s,-0.029442s,0.000321s,0.029763,0.032668634
1641992142.893461924s,1641992142.923649812s,1641992142.923676175s,1641992142.894215606s,0.030188s,-0.029461s,0.000364s,0.029824,0.032668626
1641992142.894215606s,1641992142.924386115s,1641992142.924411032s,1641992142.894963980s,0.030170s,-0.029447s,0.000362s,0.029809,0.032668597
1641992142.894963980s,1641992142.925180842s,1641992142.925214707s,1641992142.895830147s,0.030217s,-0.029385s,0.000416s,0.029801,0.032668317
1641992142.895830147s,1641992142.926013053s,1641992142.926038291s,1641992142.896624677s,0.030183s,-0.029414s,0.000385s,0.029798,0.032668105
1641992142.896624677s,1641992142.926836220s,1641992142.926866576s,1641992142.900352918s,0.030212s,-0.026514s,0.001849s,0.028363,0.032667924
1641992142.900352918s,1641992142.930568673s,1641992142.930593377s,1641992142.901222952s,0.030216s,-0.029371s,0.000423s,0.029793,0.032667868
1641992142.901222952s,1641992142.931424782s,1641992142.931449981s,1641992142.902008178s,0.030202s,-0.029442s,0.000380s,0.029822,0.032667742
1641992142.902008178s,1641992142.932203885s,1641992142.932231196s,1641992142.902759785s,0.030195s,-0.029471s,0.000362s,0.029833,0.032667679
1641992142.902759785s,1641992142.932951372s,1641992142.932977380s,1641992142.903510136s,0.030192s,-0.029467s,0.000362s,0.02983,0.032667413
1641992142.903510136s,1641992142.933693143s,1641992142.933731125s,1641992142.904251979s,0.030183s,-0.029479s,0.000352s,0.029831,0.032667179
1641992142.904251979s,1641992142.934439196s,1641992142.934462930s,1641992142.904979533s,0.030187s,-0.029484s,0.000352s,0.029835,0.03266691
1641992142.904979533s,1641992142.935190806s,1641992142.935216063s,1641992142.905772499s,0.030211s,-0.029444s,0.000384s,0.029827,0.032666811
1641992142.905772499s,1641992142.935960525s,1641992142.936004089s,1641992142.906526253s,0.030188s,-0.029478s,0.000355s,0.029833,0.032666818
1641992142.906526253s,1641992142.936720476s,1641992142.936746327s,1641992142.907285469s,0.030194s,-0.029461s,0.000367s,0.029827,0.032666805
1641992142.907285469s,1641992142.937495481s,1641992142.937517447s,1641992142.912196067s,0.030210s,-0.025321s,0.002444s,0.027766,0.032666872
1641992142.912196067s,1641992142.942401996s,1641992142.942438419s,1641992142.912937595s,0.030206s,-0.029501s,0.000353s,0.029853,0.032666981
1641992142.912937595s,1641992142.943152627s,1641992142.943172006s,1641992142.913661996s,0.030215s,-0.029510s,0.000353s,0.029863,0.032667072
1641992142.913661996s,1641992142.943858966s,1641992142.943902093s,1641992142.914415623s,0.030197s,-0.029486s,0.000355s,0.029842,0.032667242
1641992142.914415623s,1641992142.944633210s,1641992142.944652132s,1641992142.915137805s,0.030218s,-0.029514s,0.000352s,0.029866,0.032667352
1641992142.915137805s,1641992142.945313389s,1641992142.945334398s,1641992142.915840132s,0.030176s,-0.029494s,0.000341s,0.029835,0.032667011
1641992142.915840132s,1641992142.946033548s,1641992142.946053063s,1641992142.916561927s,0.030193s,-0.029491s,0.000351s,0.029842,0.032666887
1641992142.916561927s,1641992142.946761155s,1641992142.946782085s,1641992142.917303349s,0.030199s,-0.029479s,0.000360s,0.029839,0.032666769
1641992142.917303349s,1641992142.947467639s,1641992142.947488244s,1641992142.918009588s,0.030164s,-0.029479s,0.000343s,0.029822,0.032666648
1641992142.918009588s,1641992142.948176971s,1641992142.948208187s,1641992142.918825638s,0.030167s,-0.029382s,0.000392s,0.029775,0.032666427
1641992142.918825638s,1641992142.949006072s,1641992142.949029416s,1641992142.919692933s,0.030180s,-0.029336s,0.000422s,0.029758,0.032666419
1641992142.919692933s,1641992142.949862146s,1641992142.949880545s,1641992142.920390950s,0.030169s,-0.029490s,0.000340s,0.02983,0.032666255
1641992142.920390950s,1641992142.950446864s,1641992142.950466707s,1641992142.921019743s,0.030056s,-0.029447s,0.000305s,0.029751,0.032666216
1641992142.921019743s,1641992142.951187294s,1641992142.951219463s,1641992142.921704126s,0.030168s,-0.029516s,0.000326s,0.029842,0.032666196
1641992142.921704126s,1641992142.951879092s,1641992142.951899988s,1641992142.922430828s,0.030175s,-0.029469s,0.000353s,0.029822,0.032666219
1641992142.922430828s,1641992142.952608765s,1641992142.952627255s,1641992142.923106660s,0.030178s,-0.029521s,0.000329s,0.029849,0.032666217
1641992142.923106660s,1641992142.953265875s,1641992142.953285291s,1641992142.923773043s,0.030159s,-0.029512s,0.000324s,0.029836,0.032666217
1641992142.923773043s,1641992142.953983201s,1641992142.954014282s,1641992142.924587636s,0.030210s,-0.029427s,0.000392s,0.029818,0.032666163
1641992142.924587636s,1641992142.954753049s,1641992142.954771830s,1641992142.925283629s,0.030165s,-0.029488s,0.000339s,0.029827,0.032666041
1641992142.925283629s,1641992142.955462834s,1641992142.955482186s,1641992142.926047062s,0.030179s,-0.029435s,0.000372s,0.029807,0.032666008
1641992142.926047062s,1641992142.956224630s,1641992142.956261037s,1641992142.926767913s,0.030178s,-0.029493s,0.000342s,0.029835,0.032665838
1641992142.926767913s,1641992142.956992806s,1641992142.957015694s,1641992142.927520546s,0.030225s,-0.029495s,0.000365s,0.02986,0.032665776
1641992142.927520546s,1641992142.957720987s,1641992142.957723087s,1641992142.928240796s,0.030200s,-0.029482s,0.000359s,0.029841,0.03266562
1641992142.928240796s,1641992142.958367093s,1641992142.958368854s,1641992142.928909378s,0.030126s,-0.029459s,0.000333s,0.029793,0.032665713
1641992142.928909378s,1641992142.959102206s,1641992142.959104156s,1641992142.929605726s,0.030193s,-0.029498s,0.000347s,0.029846,0.032665623
1641992142.929605726s,1641992142.959802256s,1641992142.959804145s,1641992142.930361528s,0.030196s,-0.029443s,0.000377s,0.029819,0.032665624
1641992142.930361528s,1641992142.960565039s,1641992142.960566914s,1641992142.931068854s,0.030204s,-0.029498s,0.000353s,0.029851,0.03266561
1641992142.931068854s,1641992142.961265017s,1641992142.961266977s,1641992142.931783583s,0.030196s,-0.029483s,0.000356s,0.02984,0.032665373
1641992142.931783583s,1641992142.961981338s,1641992142.961983915s,1641992142.936365598s,0.030198s,-0.025618s,0.002290s,0.027908,0.03266513
1641992142.936365598s,1641992142.966572171s,1641992142.966574272s,1641992142.937064767s,0.030207s,-0.029509s,0.000349s,0.029858,0.032665
1641992142.937064767s,1641992142.967263945s,1641992142.967265875s,1641992142.937778839s,0.030199s,-0.029487s,0.000356s,0.029843,0.032665163
1641992142.937778839s,1641992142.967967636s,1641992142.967991022s,1641992142.938484108s,0.030189s,-0.029507s,0.000341s,0.029848,0.032665039
1641992142.938484108s,1641992142.968709032s,1641992142.968710896s,1641992142.939256426s,0.030225s,-0.029454s,0.000385s,0.02984,0.032665105
1641992142.939256426s,1641992142.969499108s,1641992142.969534979s,1641992142.940088084s,0.030243s,-0.029447s,0.000398s,0.029845,0.032665104
1641992142.940088084s,1641992142.970304344s,1641992142.970327942s,1641992142.940871964s,0.030216s,-0.029456s,0.000380s,0.029836,0.032664885
1641992142.940871964s,1641992142.971065029s,1641992142.971067016s,1641992142.941586754s,0.030193s,-0.029480s,0.000356s,0.029837,0.032664749
1641992142.941586754s,1641992142.971794294s,1641992142.971796161s,1641992142.942330782s,0.030208s,-0.029465s,0.000371s,0.029837,0.032664693
1641992142.942330782s,1641992142.972578394s,1641992142.972579767s,1641992142.943101143s,0.030247s,-0.029479s,0.000384s,0.029863,0.032664625
1641992142.943101143s,1641992142.973292086s,1641992142.973314919s,1641992142.947871085s,0.030191s,-0.025444s,0.002373s,0.027817,0.032664396
1641992142.947871085s,1641992142.978074119s,1641992142.978076298s,1641992142.948588091s,0.030203s,-0.029488s,0.000358s,0.029846,0.032664357
1641992142.948588091s,1641992142.978773193s,1641992142.978775258s,1641992142.949289535s,0.030185s,-0.029486s,0.000350s,0.029835,0.032664813
1641992142.949289535s,1641992142.979482195s,1641992142.979504823s,1641992142.950019337s,0.030193s,-0.029485s,0.000354s,0.029839,0.032664681
1641992142.950019337s,1641992142.980203466s,1641992142.980205384s,1641992142.950737866s,0.030184s,-0.029467s,0.000358s,0.029826,0.032661927
1641992142.950737866s,1641992142.980947958s,1641992142.980950006s,1641992142.951474622s,0.030210s,-0.029475s,0.000367s,0.029843,0.032661192
1641992142.951474622s,1641992142.981656808s,1641992142.981681968s,1641992142.952176041s,0.030182s,-0.029506s,0.000338s,0.029844,0.03266121
1641992142.952176041s,1641992142.982370005s,1641992142.982371823s,1641992142.952869498s,0.030194s,-0.029502s,0.000346s,0.029848,0.032661012
1641992142.952869498s,1641992142.983052266s,1641992142.983063978s,1641992142.953598313s,0.030183s,-0.029466s,0.000359s,0.029824,0.032660772
1641992142.953598313s,1641992142.983779898s,1641992142.983790932s,1641992142.954315896s,0.030182s,-0.029475s,0.000353s,0.029828,0.032660707
1641992142.954315896s,1641992142.984528819s,1641992142.984552899s,1641992142.955104222s,0.030213s,-0.029449s,0.000382s,0.029831,0.032660736
1641992142.955104222s,1641992142.985274473s,1641992142.985276358s,1641992142.955801495s,0.030170s,-0.029475s,0.000348s,0.029823,0.032659872
1641992142.955801495s,1641992142.986018679s,1641992142.986054572s,1641992142.956576864s,0.030217s,-0.029478s,0.000370s,0.029848,0.032659309
1641992142.956576864s,1641992142.986788915s,1641992142.986816809s,1641992142.957347580s,0.030212s,-0.029469s,0.000371s,0.029841,0.032659173
1641992142.957347580s,1641992142.987522151s,1641992142.987524033s,1641992142.958033200s,0.030174s,-0.029491s,0.000342s,0.029833,0.032659023
1641992142.958033200s,1641992142.988222757s,1641992142.988225060s,1641992142.958790612s,0.030190s,-0.029434s,0.000378s,0.029812,0.032658699
1641992142.958790612s,1641992142.989002688s,1641992142.989011874s,1641992142.959583886s,0.030212s,-0.029428s,0.000392s,0.02982,0.0326583
1641992142.959583886s,1641992142.989784146s,1641992142.989786250s,1641992142.960361880s,0.030200s,-0.029424s,0.000388s,0.029812,0.032658349
1641992142.960361880s,1641992142.990556595s,1641992142.990558548s,1641992142.961072111s,0.030195s,-0.029486s,0.000354s,0.02984,0.032658272
1641992142.961072111s,1641992142.991290969s,1641992142.991315307s,1641992142.961967616s,0.030219s,-0.029348s,0.000436s,0.029783,0.03265816
1641992142.961967616s,1641992142.992165226s,1641992142.992187135s,1641992142.962738492s,0.030198s,-0.029449s,0.000375s,0.029823,0.032658177
1641992142.962738492s,1641992142.992948473s,1641992142.992970694s,1641992142.963500215s,0.030210s,-0.029470s,0.000370s,0.02984,0.032657926
1641992142.963500215s,1641992142.993697239s,1641992142.993719029s,1641992142.964245433s,0.030197s,-0.029474s,0.000362s,0.029835,0.032657847
1641992142.964245433s,1641992142.994429536s,1641992142.994480125s,1641992142.965012841s,0.030184s,-0.029467s,0.000358s,0.029826,0.032657768
1641992142.965012841s,1641992142.995214437s,1641992142.995216403s,1641992142.965736178s,0.030202s,-0.029480s,0.000361s,0.029841,0.032657684
1641992142.965736178s,1641992142.995933618s,1641992142.995935475s,1641992142.966461850s,0.030197s,-0.029474s,0.000362s,0.029835,0.032657705
1641992142.966461850s,1641992142.996656633s,1641992142.996676897s,1641992142.967238041s,0.030195s,-0.029439s,0.000378s,0.029817,0.032657644
1641992142.967238041s,1641992142.997482079s,1641992142.997486073s,1641992142.971366645s,0.030244s,-0.026119s,0.002062s,0.028182,0.032660454
1641992142.971366645s,1641992143.001545907s,1641992143.001567990s,1641992142.972075887s,0.030179s,-0.029492s,0.000344s,0.029836,0.032660506
1641992142.972075887s,1641992143.002284595s,1641992143.002306173s,1641992142.972821290s,0.030209s,-0.029485s,0.000362s,0.029847,0.03266321
1641992142.972821290s,1641992143.003021390s,1641992143.003055392s,1641992142.973564598s,0.030200s,-0.029491s,0.000355s,0.029845,0.032664374
1641992142.973564598s,1641992143.003812946s,1641992143.003814881s,1641992142.974301569s,0.030248s,-0.029513s,0.000368s,0.029881,0.03266336
1641992142.974301569s,1641992143.004512034s,1641992143.004531134s,1641992142.975032752s,0.030210s,-0.029498s,0.000356s,0.029854,0.032663191
1641992142.975032752s,1641992143.005287021s,1641992143.005319342s,1641992142.975857727s,0.030254s,-0.029462s,0.000396s,0.029858,0.032663041
1641992142.975857727s,1641992143.006061117s,1641992143.006062954s,1641992142.976574453s,0.030203s,-0.029489s,0.000357s,0.029846,0.032664244
1641992142.976574453s,1641992143.006767509s,1641992143.006804613s,1641992142.977301155s,0.030193s,-0.029504s,0.000345s,0.029848,0.03266396
1641992142.977301155s,1641992143.007518797s,1641992143.007542515s,1641992142.980236745s,0.030218s,-0.027306s,0.001456s,0.028762,0.032665356
1641992142.980236745s,1641992143.010482946s,1641992143.010501508s,1641992142.981043368s,0.030246s,-0.029458s,0.000394s,0.029852,0.032665194
1641992142.981043368s,1641992143.011278964s,1641992143.011303870s,1641992142.981888697s,0.030236s,-0.029415s,0.000410s,0.029825,0.032665134
1641992142.981888697s,1641992143.012084019s,1641992143.012108346s,1641992142.982635785s,0.030195s,-0.029473s,0.000361s,0.029834,0.03266506
1641992142.982635785s,1641992143.012907747s,1641992143.012910563s,1641992142.983432720s,0.030272s,-0.029478s,0.000397s,0.029875,0.03266473
1641992142.983432720s,1641992143.013615663s,1641992143.013637952s,1641992142.984180571s,0.030183s,-0.029457s,0.000363s,0.02982,0.032667493
1641992142.984180571s,1641992143.014362562s,1641992143.014390408s,1641992142.984901911s,0.030182s,-0.029489s,0.000347s,0.029835,0.032667047
1641992142.984901911s,1641992143.015126983s,1641992143.015128775s,1641992142.985637358s,0.030225s,-0.029491s,0.000367s,0.029858,0.032666819
1641992142.985637358s,1641992143.015850060s,1641992143.015899799s,1641992142.986418941s,0.030213s,-0.029481s,0.000366s,0.029847,0.032669858
1641992142.986418941s,1641992143.016629739s,1641992143.016631526s,1641992142.987117180s,0.030211s,-0.029514s,0.000348s,0.029863,0.032669747
1641992142.987117180s,1641992143.017330652s,1641992143.017332452s,1641992142.987811302s,0.030213s,-0.029521s,0.000346s,0.029867,0.032669254
1641992142.987811302s,1641992143.018045902s,1641992143.018050059s,1641992142.989160793s,0.030235s,-0.028889s,0.000673s,0.029562,0.03266901
1641992142.989160793s,1641992143.019387802s,1641992143.019390010s,1641992142.989877787s,0.030227s,-0.029512s,0.000357s,0.02987,0.03266878
1641992142.989877787s,1641992143.020025991s,1641992143.020027862s,1641992142.990509439s,0.030148s,-0.029518s,0.000315s,0.029833,0.032668736
1641992142.990509439s,1641992143.020717955s,1641992143.020719865s,1641992142.991215192s,0.030208s,-0.029505s,0.000352s,0.029856,0.032668656
1641992142.991215192s,1641992143.021437734s,1641992143.021439553s,1641992142.991964875s,0.030222s,-0.029475s,0.000374s,0.029849,0.032668571
1641992142.991964875s,1641992143.022166908s,1641992143.022168679s,1641992142.992719765s,0.030202s,-0.029449s,0.000377s,0.029826,0.03266849
1641992142.992719765s,1641992143.022905725s,1641992143.022907787s,1641992142.993399356s,0.030186s,-0.029508s,0.000339s,0.029847,0.032668457
1641992142.993399356s,1641992143.023587834s,1641992143.023589681s,1641992142.994064145s,0.030189s,-0.029526s,0.000332s,0.029857,0.032667817
1641992142.994064145s,1641992143.024253195s,1641992143.024255158s,1641992142.994754339s,0.030189s,-0.029501s,0.000344s,0.029845,0.032668111
1641992142.994754339s,1641992143.025007922s,1641992143.025054198s,1641992142.995536472s,0.030254s,-0.029518s,0.000368s,0.029886,0.032667787
1641992142.995536472s,1641992143.025728275s,1641992143.025730302s,1641992142.996217285s,0.030192s,-0.029513s,0.000339s,0.029852,0.032667508
1641992142.996217285s,1641992143.026465836s,1641992143.026490637s,1641992142.997129293s,0.030249s,-0.029361s,0.000444s,0.029805,0.032667408
1641992142.997129293s,1641992143.027375479s,1641992143.027400704s,1641992142.997952064s,0.030246s,-0.029449s,0.000399s,0.029848,0.032667338
1641992142.997952064s,1641992143.028136950s,1641992143.028161875s,1641992142.998781159s,0.030185s,-0.029381s,0.000402s,0.029783,0.032667102
1641992142.998781159s,1641992143.028965088s,1641992143.028991936s,1641992142.999571085s,0.030184s,-0.029421s,0.000381s,0.029802,0.032667015
1641992142.999571085s,1641992143.029764100s,1641992143.029787768s,1641992143.000308775s,0.030193s,-0.029479s,0.000357s,0.029836,0.032667029
1641992143.000308775s,1641992143.030485272s,1641992143.030511827s,1641992143.001075768s,0.030176s,-0.029436s,0.000370s,0.029806,0.032667121
1641992143.001075768s,1641992143.031256646s,1641992143.031283679s,1641992143.001830416s,0.030181s,-0.029453s,0.000364s,0.029817,0.032667129
1641992143.001830416s,1641992143.032036201s,1641992143.032062268s,1641992143.008217997s,0.030206s,-0.023844s,0.003181s,0.027025,0.032667201
1641992143.008217997s,1641992143.038425704s,1641992143.038454595s,1641992143.012407419s,0.030208s,-0.026047s,0.002080s,0.028127,0.032667171
1641992143.012407419s,1641992143.042617634s,1641992143.042641133s,1641992143.013172703s,0.030210s,-0.029469s,0.000371s,0.029839,0.032668371
